train_params/lambda_normal_consistency,epoch,train_params/lambda_sds,train/loss_sds,lr-AdamW,train/max_step,train/min_step,step,train/grad_norm
0.0,0,1.0,21.31460189819336,,500.0,20.0,5293,6.529104232788086
,,,,0.01,,,5294,
0.0,0,1.0,114.38629150390625,,500.0,20.0,5294,15.12523078918457
,,,,0.01,,,5295,
0.0,0,1.0,746.2393798828125,,500.0,20.0,5295,38.63261413574219
,,,,0.01,,,5296,
0.0,0,1.0,200608.578125,,500.0,20.0,5296,633.4170532226562
,,,,0.01,,,5297,
0.0,0,1.0,141431.21875,,500.0,20.0,5297,531.84814453125
,,,,0.01,,,5298,
0.0,0,1.0,138.5120391845703,,500.0,20.0,5298,16.644041061401367
,,,,0.01,,,5299,
0.0,0,1.0,11411.9375,,500.0,20.0,5299,151.0757293701172
,,,,0.01,,,5300,
0.0,0,1.0,800.1834716796875,,500.0,20.0,5300,40.00458526611328
,,,,0.01,,,5301,
0.0,0,1.0,1312.7822265625,,500.0,20.0,5301,51.24026107788086
,,,,0.01,,,5302,
0.0,0,1.0,96002.796875,,500.0,20.0,5302,438.1844177246094
,,,,0.01,,,5303,
0.0,0,1.0,78837.71875,,500.0,20.0,5303,397.08367919921875
,,,,0.01,,,5304,
0.0,0,1.0,507.17376708984375,,500.0,20.0,5304,31.84882354736328
,,,,0.01,,,5305,
0.0,0,1.0,300.09954833984375,,500.0,20.0,5305,24.498960494995117
,,,,0.01,,,5306,
0.0,0,1.0,87587.9375,,500.0,20.0,5306,418.5401611328125
,,,,0.01,,,5307,
0.0,0,1.0,1278.130859375,,500.0,20.0,5307,50.55948257446289
,,,,0.01,,,5308,
0.0,0,1.0,29107.7265625,,500.0,20.0,5308,241.27879333496094
,,,,0.01,,,5309,
0.0,0,1.0,79931.078125,,500.0,20.0,5309,399.8276672363281
,,,,0.01,,,5310,
0.0,0,1.0,505.6332092285156,,500.0,20.0,5310,31.8004150390625
,,,,0.01,,,5311,
0.0,0,1.0,30975.53125,,500.0,20.0,5311,248.8997039794922
,,,,0.01,,,5312,
0.0,0,1.0,6053.4453125,,500.0,20.0,5312,110.03131866455078
,,,,0.01,,,5313,
0.0,0,1.0,405.27978515625,,500.0,20.0,5313,28.470327377319336
,,,,0.01,,,5314,
0.0,0,1.0,4287.13916015625,,500.0,20.0,5314,92.59739685058594
,,,,0.01,,,5315,
0.0,0,1.0,770.627197265625,,500.0,20.0,5315,39.258811950683594
,,,,0.01,,,5316,
0.0,0,1.0,30849.087890625,,500.0,20.0,5316,248.39117431640625
,,,,0.01,,,5317,
0.0,0,1.0,107342.203125,,500.0,20.0,5317,463.3404846191406
,,,,0.01,,,5318,
0.0,0,1.0,408.50543212890625,,500.0,20.0,5318,28.583402633666992
,,,,0.01,,,5319,
0.0,0,1.0,11715.6943359375,,500.0,20.0,5319,153.07315063476562
,,,,0.01,,,5320,
0.0,0,1.0,30549.8828125,,500.0,20.0,5320,247.1836700439453
,,,,0.01,,,5321,
0.0,0,1.0,69539.953125,,500.0,20.0,5321,372.9341735839844
,,,,0.01,,,5322,
0.0,0,1.0,8349.1318359375,,500.0,20.0,5322,129.2217559814453
,,,,0.01,,,5323,
0.0,0,1.0,107629.8515625,,500.0,20.0,5323,463.96087646484375
,,,,0.01,,,5324,
0.0,0,1.0,837.912109375,,500.0,20.0,5324,40.936832427978516
,,,,0.01,,,5325,
0.0,0,1.0,19658.39453125,,500.0,20.0,5325,198.2846221923828
,,,,0.01,,,5326,
0.0,0,1.0,56544.05078125,,500.0,20.0,5326,336.2857360839844
,,,,0.01,,,5327,
0.0,0,1.0,10.788652420043945,,500.0,20.0,5327,4.645137786865234
,,,,0.01,,,5328,
0.0,0,1.0,32889.4609375,,500.0,20.0,5328,256.4739990234375
,,,,0.01,,,5329,
0.0,0,1.0,1186.19189453125,,500.0,20.0,5329,48.707122802734375
,,,,0.01,,,5330,
0.0,0,1.0,220.9426727294922,,500.0,20.0,5330,21.021068572998047
,,,,0.01,,,5331,
0.0,0,1.0,2991.57177734375,,500.0,20.0,5331,77.35078430175781
,,,,0.01,,,5332,
0.0,0,1.0,103695.3671875,,500.0,20.0,5332,455.4017028808594
,,,,0.01,,,5333,
0.0,0,1.0,20068.609375,,500.0,20.0,5333,200.34275817871094
,,,,0.01,,,5334,
0.0,0,1.0,150365.6875,,500.0,20.0,5334,548.3898315429688
,,,,0.01,,,5335,
0.0,0,1.0,7872.33349609375,,500.0,20.0,5335,125.47775268554688
,,,,0.01,,,5336,
0.0,0,1.0,77510.3203125,,500.0,20.0,5336,393.7265930175781
,,,,0.01,,,5337,
0.0,0,1.0,1641.4532470703125,,500.0,20.0,5337,57.296653747558594
,,,,0.01,,,5338,
0.0,0,1.0,50899.828125,,500.0,20.0,5338,319.0605773925781
,,,,0.01,,,5339,
0.0,0,1.0,5135.13037109375,,500.0,20.0,5339,101.34230041503906
,,,,0.01,,,5340,
0.0,0,1.0,5789.43994140625,,500.0,20.0,5340,107.6052017211914
,,,,0.01,,,5341,
0.0,0,1.0,108693.53125,,500.0,20.0,5341,466.24786376953125
,,,,0.01,,,5342,
0.0,0,1.0,18004.591796875,,500.0,20.0,5342,189.7608642578125
,,,,0.01,,,5343,
0.0,0,1.0,3024.80029296875,,500.0,20.0,5343,77.7791748046875
,,,,0.01,,,5344,
0.0,0,1.0,80697.4765625,,500.0,20.0,5344,401.7398986816406
,,,,0.01,,,5345,
0.0,0,1.0,110.03758239746094,,500.0,20.0,5345,14.834930419921875
,,,,0.01,,,5346,
0.0,0,1.0,4666.2978515625,,500.0,20.0,5346,96.60536193847656
,,,,0.01,,,5347,
0.0,0,1.0,5917.6669921875,,500.0,20.0,5347,108.79032897949219
,,,,0.01,,,5348,
0.0,0,1.0,8412.17578125,,500.0,20.0,5348,129.70872497558594
,,,,0.01,,,5349,
0.0,0,1.0,105454.5625,,500.0,20.0,5349,459.2484436035156
,,,,0.01,,,5350,
0.0,0,1.0,4925.984375,,500.0,20.0,5350,99.25708770751953
,,,,0.01,,,5351,
0.0,0,1.0,550.3656005859375,,500.0,20.0,5351,33.177268981933594
,,,,0.01,,,5352,
0.0,0,1.0,974.6576538085938,,500.0,20.0,5352,44.15105056762695
,,,,0.01,,,5353,
0.0,0,1.0,4050.422119140625,,500.0,20.0,5353,90.00469207763672
,,,,0.01,,,5354,
0.0,0,1.0,1517.0799560546875,,500.0,20.0,5354,55.08320999145508
,,,,0.01,,,5355,
0.0,0,1.0,4949.67333984375,,500.0,20.0,5355,99.4954605102539
,,,,0.01,,,5356,
0.0,0,1.0,27733.42578125,,500.0,20.0,5356,235.51402282714844
,,,,0.01,,,5357,
0.0,0,1.0,21956.154296875,,500.0,20.0,5357,209.55264282226562
,,,,0.01,,,5358,
0.0,0,1.0,33998.6484375,,500.0,20.0,5358,260.7629089355469
,,,,0.01,,,5359,
0.0,0,1.0,37708.484375,,500.0,20.0,5359,274.6214904785156
,,,,0.01,,,5360,
0.0,0,1.0,1697.7802734375,,500.0,20.0,5360,58.27143859863281
,,,,0.01,,,5361,
0.0,0,1.0,116236.25,,500.0,20.0,5361,482.15399169921875
,,,,0.01,,,5362,
0.0,0,1.0,251.71881103515625,,500.0,20.0,5362,22.437416076660156
,,,,0.01,,,5363,
0.0,0,1.0,5514.15576171875,,500.0,20.0,5363,105.0157699584961
,,,,0.01,,,5364,
0.0,0,1.0,37226.171875,,500.0,20.0,5364,272.85955810546875
,,,,0.01,,,5365,
0.0,0,1.0,3667.037109375,,500.0,20.0,5365,85.63920593261719
,,,,0.01,,,5366,
0.0,0,1.0,40213.08984375,,500.0,20.0,5366,283.5950927734375
,,,,0.01,,,5367,
0.0,0,1.0,9322.212890625,,500.0,20.0,5367,136.54458618164062
,,,,0.01,,,5368,
0.0,0,1.0,68401.6953125,,500.0,20.0,5368,369.8694152832031
,,,,0.01,,,5369,
0.0,0,1.0,45474.82421875,,500.0,20.0,5369,301.5785827636719
,,,,0.01,,,5370,
0.0,0,1.0,438.2478942871094,,500.0,20.0,5370,29.60567283630371
,,,,0.01,,,5371,
0.0,0,1.0,5348.11328125,,500.0,20.0,5371,103.42256164550781
,,,,0.01,,,5372,
0.0,0,1.0,10513.4228515625,,500.0,20.0,5372,145.00636291503906
,,,,0.01,,,5373,
0.0,0,1.0,3111.30615234375,,500.0,20.0,5373,78.88353729248047
,,,,0.01,,,5374,
0.0,0,1.0,156.96542358398438,,500.0,20.0,5374,17.718093872070312
,,,,0.01,,,5375,
0.0,0,1.0,14738.849609375,,500.0,20.0,5375,171.6907196044922
,,,,0.01,,,5376,
0.0,0,1.0,13102.4599609375,,500.0,20.0,5376,161.87933349609375
,,,,0.01,,,5377,
0.0,0,1.0,12867.365234375,,500.0,20.0,5377,160.4204864501953
,,,,0.01,,,5378,
0.0,0,1.0,23870.595703125,,500.0,20.0,5378,218.49757385253906
,,,,0.01,,,5379,
0.0,0,1.0,47132.25,,500.0,20.0,5379,307.0252380371094
,,,,0.01,,,5380,
0.0,0,1.0,84800.40625,,500.0,20.0,5380,411.8262023925781
,,,,0.01,,,5381,
0.0,0,1.0,3932.3271484375,,500.0,20.0,5381,88.68289184570312
,,,,0.01,,,5382,
0.0,0,1.0,311.3057861328125,,500.0,20.0,5382,24.952186584472656
,,,,0.01,,,5383,
0.0,0,1.0,15213.439453125,,500.0,20.0,5383,174.43301391601562
,,,,0.01,,,5384,
0.0,0,1.0,3496.5185546875,,500.0,20.0,5384,83.62438201904297
,,,,0.01,,,5385,
0.0,0,1.0,959.2659301757812,,500.0,20.0,5385,43.801048278808594
,,,,0.01,,,5386,
0.0,0,1.0,34223.8359375,,500.0,20.0,5386,261.62506103515625
,,,,0.01,,,5387,
0.0,0,1.0,75.89863586425781,,500.0,20.0,5387,12.320603370666504
,,,,0.01,,,5388,
0.0,0,1.0,458.2102355957031,,500.0,20.0,5388,30.272438049316406
,,,,0.01,,,5389,
0.0,0,1.0,7909.583984375,,500.0,20.0,5389,125.77427673339844
,,,,0.01,,,5390,
0.0,0,1.0,29262.576171875,,500.0,20.0,5390,241.91970825195312
,,,,0.01,,,5391,
0.0,0,1.0,50993.9453125,,500.0,20.0,5391,319.3554382324219
,,,,0.01,,,5392,
0.0,0,1.0,48423.828125,,500.0,20.0,5392,311.2035827636719
,,,,0.01,,,5393,
0.0,0,1.0,16.226654052734375,,500.0,20.0,5393,5.696780681610107
,,,,0.01,,,5394,
0.0,0,1.0,4570.740234375,,500.0,20.0,5394,95.61109161376953
,,,,0.01,,,5395,
0.0,0,1.0,37308.2734375,,500.0,20.0,5395,273.1603088378906
,,,,0.01,,,5396,
0.0,0,1.0,616.0665893554688,,500.0,20.0,5396,35.10175323486328
,,,,0.01,,,5397,
0.0,0,1.0,45529.984375,,500.0,20.0,5397,301.7614440917969
,,,,0.01,,,5398,
0.0,0,1.0,38160.5,,500.0,20.0,5398,276.2625427246094
,,,,0.01,,,5399,
0.0,0,1.0,81376.765625,,500.0,20.0,5399,403.42724609375
,,,,0.01,,,5400,
0.0,0,1.0,649.519287109375,,500.0,20.0,5400,36.042179107666016
,,,,0.01,,,5401,
0.0,0,1.0,415.6678161621094,,500.0,20.0,5401,28.832889556884766
,,,,0.01,,,5402,
0.0,0,1.0,64974.578125,,500.0,20.0,5402,360.4845886230469
,,,,0.01,,,5403,
0.0,0,1.0,66715.5625,,500.0,20.0,5403,365.2822570800781
,,,,0.01,,,5404,
0.0,0,1.0,24687.0390625,,500.0,20.0,5404,222.20278930664062
,,,,0.01,,,5405,
0.0,0,1.0,3369.299560546875,,500.0,20.0,5405,82.08897399902344
,,,,0.01,,,5406,
0.0,0,1.0,15658.32421875,,500.0,20.0,5406,176.96510314941406
,,,,0.01,,,5407,
0.0,0,1.0,11557.931640625,,500.0,20.0,5407,152.03903198242188
,,,,0.01,,,5408,
0.0,0,1.0,36589.80078125,,500.0,20.0,5408,270.51727294921875
,,,,0.01,,,5409,
0.0,0,1.0,2739.929931640625,,500.0,20.0,5409,74.02607727050781
,,,,0.01,,,5410,
0.0,0,1.0,48807.8984375,,500.0,20.0,5410,312.4352722167969
,,,,0.01,,,5411,
0.0,0,1.0,118.88143920898438,,500.0,20.0,5411,15.419561386108398
,,,,0.01,,,5412,
0.0,0,1.0,39614.3984375,,500.0,20.0,5412,281.4761047363281
,,,,0.01,,,5413,
0.0,0,1.0,19420.576171875,,500.0,20.0,5413,197.0815887451172
,,,,0.01,,,5414,
0.0,0,1.0,863.9810180664062,,500.0,20.0,5414,41.568763732910156
,,,,0.01,,,5415,
0.0,0,1.0,477.9696044921875,,500.0,20.0,5415,30.91826629638672
,,,,0.01,,,5416,
0.0,0,1.0,24634.60546875,,500.0,20.0,5416,221.96669006347656
,,,,0.01,,,5417,
0.0,0,1.0,100415.6875,,500.0,20.0,5417,448.14215087890625
,,,,0.01,,,5418,
0.0,0,1.0,8431.2138671875,,500.0,20.0,5418,129.85540771484375
,,,,0.01,,,5419,
0.0,0,1.0,11749.794921875,,500.0,20.0,5419,153.29576110839844
,,,,0.01,,,5420,
0.0,0,1.0,49706.4140625,,500.0,20.0,5420,315.2980041503906
,,,,0.01,,,5421,
0.0,0,1.0,194.8255615234375,,500.0,20.0,5421,19.739582061767578
,,,,0.01,,,5422,
0.0,0,1.0,23578.3828125,,500.0,20.0,5422,217.1560821533203
,,,,0.01,,,5423,
0.0,0,1.0,5149.0439453125,,500.0,20.0,5423,101.4794921875
,,,,0.01,,,5424,
0.0,0,1.0,97.29415893554688,,500.0,20.0,5424,13.949491500854492
,,,,0.01,,,5425,
0.0,0,1.0,53.776485443115234,,500.0,20.0,5425,10.370774269104004
,,,,0.01,,,5426,
0.0,0,1.0,12298.41796875,,500.0,20.0,5426,156.8337860107422
,,,,0.01,,,5427,
0.0,0,1.0,30710.76171875,,500.0,20.0,5427,247.8336639404297
,,,,0.01,,,5428,
0.0,0,1.0,22835.193359375,,500.0,20.0,5428,213.706298828125
,,,,0.01,,,5429,
0.0,0,1.0,34381.75,,500.0,20.0,5429,262.22796630859375
,,,,0.01,,,5430,
0.0,0,1.0,47.307960510253906,,500.0,20.0,5430,9.727071762084961
,,,,0.01,,,5431,
0.0,0,1.0,90.43736267089844,,500.0,20.0,5431,13.448966979980469
,,,,0.01,,,5432,
0.0,0,1.0,39422.41015625,,500.0,20.0,5432,280.793212890625
,,,,0.01,,,5433,
0.0,0,1.0,25134.7734375,,500.0,20.0,5433,224.20870971679688
,,,,0.01,,,5434,
0.0,0,1.0,2650.498046875,,500.0,20.0,5434,72.80793762207031
,,,,0.01,,,5435,
0.0,0,1.0,8695.0732421875,,500.0,20.0,5435,131.8717041015625
,,,,0.01,,,5436,
0.0,0,1.0,2273.9619140625,,500.0,20.0,5436,67.43829345703125
,,,,0.01,,,5437,
0.0,0,1.0,45270.6015625,,500.0,20.0,5437,300.9006652832031
,,,,0.01,,,5438,
0.0,0,1.0,32649.8046875,,500.0,20.0,5438,255.5378875732422
,,,,0.01,,,5439,
0.0,0,1.0,724.677490234375,,500.0,20.0,5439,38.070396423339844
,,,,0.01,,,5440,
0.0,0,1.0,13882.728515625,,500.0,20.0,5440,166.62969970703125
,,,,0.01,,,5441,
0.0,0,1.0,105651.9140625,,500.0,20.0,5441,459.6779479980469
,,,,0.01,,,5442,
0.0,0,1.0,15114.615234375,,500.0,20.0,5442,173.8655548095703
,,,,0.01,,,5443,
0.0,0,1.0,37127.2421875,,500.0,20.0,5443,272.49676513671875
,,,,0.01,,,5444,
0.0,0,1.0,21070.46484375,,500.0,20.0,5444,205.28256225585938
,,,,0.01,,,5445,
0.0,0,1.0,61542.5,,500.0,20.0,5445,350.834716796875
,,,,0.01,,,5446,
0.0,0,1.0,62618.65625,,500.0,20.0,5446,353.88885498046875
,,,,0.01,,,5447,
0.0,0,1.0,53585.625,,500.0,20.0,5447,327.3702087402344
,,,,0.01,,,5448,
0.0,0,1.0,62975.3828125,,500.0,20.0,5448,354.8954162597656
,,,,0.01,,,5449,
0.0,0,1.0,65604.3984375,,500.0,20.0,5449,362.2275390625
,,,,0.01,,,5450,
0.0,0,1.0,94928.03125,,500.0,20.0,5450,435.7247314453125
,,,,0.01,,,5451,
0.0,0,1.0,49084.30078125,,500.0,20.0,5451,313.31866455078125
,,,,0.01,,,5452,
0.0,0,1.0,42258.328125,,500.0,20.0,5452,290.7174987792969
,,,,0.01,,,5453,
0.0,0,1.0,66597.25,,500.0,20.0,5453,364.9582214355469
,,,,0.01,,,5454,
0.0,0,1.0,13152.9736328125,,500.0,20.0,5454,162.19107055664062
,,,,0.01,,,5455,
0.0,0,1.0,1123.886474609375,,500.0,20.0,5455,47.410682678222656
,,,,0.01,,,5456,
0.0,0,1.0,8836.42578125,,500.0,20.0,5456,132.9392852783203
,,,,0.01,,,5457,
0.0,0,1.0,6930.81005859375,,500.0,20.0,5457,117.73538208007812
,,,,0.01,,,5458,
0.0,0,1.0,119402.53125,,500.0,20.0,5458,488.6768493652344
,,,,0.01,,,5459,
0.0,0,1.0,495.67767333984375,,500.0,20.0,5459,31.485795974731445
,,,,0.01,,,5460,
0.0,0,1.0,424.7317199707031,,500.0,20.0,5460,29.14555549621582
,,,,0.01,,,5461,
0.0,0,1.0,18328.099609375,,500.0,20.0,5461,191.4580841064453
,,,,0.01,,,5462,
0.0,0,1.0,22.03154754638672,,500.0,20.0,5462,6.638004302978516
,,,,0.01,,,5463,
0.0,0,1.0,25041.345703125,,500.0,20.0,5463,223.7916259765625
,,,,0.01,,,5464,
0.0,0,1.0,9053.30859375,,500.0,20.0,5464,134.5608367919922
,,,,0.01,,,5465,
0.0,0,1.0,1604.36962890625,,500.0,20.0,5465,56.64573287963867
,,,,0.01,,,5466,
0.0,0,1.0,57117.0859375,,500.0,20.0,5466,337.9854736328125
,,,,0.01,,,5467,
0.0,0,1.0,13344.546875,,500.0,20.0,5467,163.3679656982422
,,,,0.01,,,5468,
0.0,0,1.0,35955.78515625,,500.0,20.0,5468,268.163330078125
,,,,0.01,,,5469,
0.0,0,1.0,5735.5732421875,,500.0,20.0,5469,107.10343933105469
,,,,0.01,,,5470,
0.0,0,1.0,29541.81640625,,500.0,20.0,5470,243.0712432861328
,,,,0.01,,,5471,
0.0,0,1.0,8184.0390625,,500.0,20.0,5471,127.93778991699219
,,,,0.01,,,5472,
0.0,0,1.0,132956.390625,,500.0,20.0,5472,515.6672973632812
,,,,0.01,,,5473,
0.0,0,1.0,21.601551055908203,,500.0,20.0,5473,6.572906970977783
,,,,0.01,,,5474,
0.0,0,1.0,7128.212890625,,500.0,20.0,5474,119.40027618408203
,,,,0.01,,,5475,
0.0,0,1.0,82814.9375,,500.0,20.0,5475,406.97650146484375
,,,,0.01,,,5476,
0.0,0,1.0,488.083251953125,,500.0,20.0,5476,31.243663787841797
,,,,0.01,,,5477,
0.0,0,1.0,93.95384216308594,,500.0,20.0,5477,13.707942008972168
,,,,0.01,,,5478,
0.0,0,1.0,7042.64404296875,,500.0,20.0,5478,118.68145751953125
,,,,0.01,,,5479,
0.0,0,1.0,11352.74609375,,500.0,20.0,5479,150.68341064453125
,,,,0.01,,,5480,
0.0,0,1.0,243.91250610351562,,500.0,20.0,5480,22.086761474609375
,,,,0.01,,,5481,
0.0,0,1.0,52195.6875,,500.0,20.0,5481,323.0965270996094
,,,,0.01,,,5482,
0.0,0,1.0,467.35455322265625,,500.0,20.0,5482,30.573013305664062
,,,,0.01,,,5483,
0.0,0,1.0,144778.5,,500.0,20.0,5483,538.10498046875
,,,,0.01,,,5484,
0.0,0,1.0,3114.856689453125,,500.0,20.0,5484,78.92853546142578
,,,,0.01,,,5485,
0.0,0,1.0,11789.279296875,,500.0,20.0,5485,153.55311584472656
,,,,0.01,,,5486,
0.0,0,1.0,17516.1875,,500.0,20.0,5486,187.16937255859375
,,,,0.01,,,5487,
0.0,0,1.0,17031.958984375,,500.0,20.0,5487,184.5641326904297
,,,,0.01,,,5488,
0.0,0,1.0,56.530662536621094,,500.0,20.0,5488,10.63302993774414
,,,,0.01,,,5489,
0.0,0,1.0,651.0059814453125,,500.0,20.0,5489,36.083404541015625
,,,,0.01,,,5490,
0.0,0,1.0,166.87283325195312,,500.0,20.0,5490,18.268707275390625
,,,,0.01,,,5491,
0.0,0,1.0,53377.7890625,,500.0,20.0,5491,326.7347106933594
,,,,0.01,,,5492,
0.0,0,1.0,82804.546875,,500.0,20.0,5492,406.9509582519531
,,,,0.01,,,5493,
0.0,0,1.0,12546.3154296875,,500.0,20.0,5493,158.4065399169922
,,,,0.01,,,5494,
0.0,0,1.0,7601.642578125,,500.0,20.0,5494,123.30159759521484
,,,,0.01,,,5495,
0.0,0,1.0,1648.1240234375,,500.0,20.0,5495,57.412960052490234
,,,,0.01,,,5496,
0.0,0,1.0,3036.79248046875,,500.0,20.0,5496,77.9332046508789
,,,,0.01,,,5497,
0.0,0,1.0,4494.19677734375,,500.0,20.0,5497,94.80713653564453
,,,,0.01,,,5498,
0.0,0,1.0,22817.345703125,,500.0,20.0,5498,213.62277221679688
,,,,0.01,,,5499,
0.0,0,1.0,108738.796875,,500.0,20.0,5499,466.3449401855469
,,,,0.01,,,5500,
0.0,0,1.0,1500.978515625,,500.0,20.0,5500,54.79011917114258
,,,,0.01,,,5501,
0.0,0,1.0,2884.533203125,,500.0,20.0,5501,75.9543685913086
,,,,0.01,,,5502,
0.0,0,1.0,3047.60009765625,,500.0,20.0,5502,78.07176208496094
,,,,0.01,,,5503,
0.0,0,1.0,39642.015625,,500.0,20.0,5503,281.5741882324219
,,,,0.01,,,5504,
0.0,0,1.0,9.454323768615723,,500.0,20.0,5504,4.34840726852417
,,,,0.01,,,5505,
0.0,0,1.0,27511.416015625,,500.0,20.0,5505,234.5694580078125
,,,,0.01,,,5506,
0.0,0,1.0,78388.859375,,500.0,20.0,5506,395.95166015625
,,,,0.01,,,5507,
0.0,0,1.0,1493.010986328125,,500.0,20.0,5507,54.64450454711914
,,,,0.01,,,5508,
0.0,0,1.0,41860.3984375,,500.0,20.0,5508,289.345458984375
,,,,0.01,,,5509,
0.0,0,1.0,96779.84375,,500.0,20.0,5509,439.9541931152344
,,,,0.01,,,5510,
0.0,0,1.0,84.6011734008789,,500.0,20.0,5510,13.007780075073242
,,,,0.01,,,5511,
0.0,0,1.0,17019.1640625,,500.0,20.0,5511,184.4947967529297
,,,,0.01,,,5512,
0.0,0,1.0,476.44378662109375,,500.0,20.0,5512,30.868877410888672
,,,,0.01,,,5513,
0.0,0,1.0,1276.8720703125,,500.0,20.0,5513,50.534584045410156
,,,,0.01,,,5514,
0.0,0,1.0,4018.59814453125,,500.0,20.0,5514,89.6504135131836
,,,,0.01,,,5515,
0.0,0,1.0,41003.4375,,500.0,20.0,5515,286.3684387207031
,,,,0.01,,,5516,
0.0,0,1.0,53071.86328125,,500.0,20.0,5516,325.79705810546875
,,,,0.01,,,5517,
0.0,0,1.0,485.8777770996094,,500.0,20.0,5517,31.17299461364746
,,,,0.01,,,5518,
0.0,0,1.0,94116.0234375,,500.0,20.0,5518,433.857177734375
,,,,0.01,,,5519,
0.0,0,1.0,12437.732421875,,500.0,20.0,5519,157.71957397460938
,,,,0.01,,,5520,
0.0,0,1.0,3219.43994140625,,500.0,20.0,5520,80.24263000488281
,,,,0.01,,,5521,
0.0,0,1.0,139774.078125,,500.0,20.0,5521,528.72314453125
,,,,0.01,,,5522,
0.0,0,1.0,48358.7890625,,500.0,20.0,5522,310.9945068359375
,,,,0.01,,,5523,
0.0,0,1.0,95.30093383789062,,500.0,20.0,5523,13.805863380432129
,,,,0.01,,,5524,
0.0,0,1.0,105299.3984375,,500.0,20.0,5524,458.91046142578125
,,,,0.01,,,5525,
0.0,0,1.0,458.8571472167969,,500.0,20.0,5525,30.293800354003906
,,,,0.01,,,5526,
0.0,0,1.0,71950.8125,,500.0,20.0,5526,379.34368896484375
,,,,0.01,,,5527,
0.0,0,1.0,1040.933837890625,,500.0,20.0,5527,45.62748718261719
,,,,0.01,,,5528,
0.0,0,1.0,97353.21875,,500.0,20.0,5528,441.2555236816406
,,,,0.01,,,5529,
0.0,0,1.0,26903.14453125,,500.0,20.0,5529,231.96182250976562
,,,,0.01,,,5530,
0.0,0,1.0,28007.13671875,,500.0,20.0,5530,236.67335510253906
,,,,0.01,,,5531,
0.0,0,1.0,25457.767578125,,500.0,20.0,5531,225.64471435546875
,,,,0.01,,,5532,
0.0,0,1.0,138748.578125,,500.0,20.0,5532,526.7799682617188
,,,,0.01,,,5533,
0.0,0,1.0,777.5311279296875,,500.0,20.0,5533,39.43427658081055
,,,,0.01,,,5534,
0.0,0,1.0,161.42909240722656,,500.0,20.0,5534,17.9682559967041
,,,,0.01,,,5535,
0.0,0,1.0,10176.740234375,,500.0,20.0,5535,142.66561889648438
,,,,0.01,,,5536,
0.0,0,1.0,36470.6484375,,500.0,20.0,5536,270.07647705078125
,,,,0.01,,,5537,
0.0,0,1.0,9983.3037109375,,500.0,20.0,5537,141.30325317382812
,,,,0.01,,,5538,
0.0,0,1.0,57510.6171875,,500.0,20.0,5538,339.1477966308594
,,,,0.01,,,5539,
0.0,0,1.0,23846.46875,,500.0,20.0,5539,218.3871307373047
,,,,0.01,,,5540,
0.0,0,1.0,7107.75146484375,,500.0,20.0,5540,119.2287826538086
,,,,0.01,,,5541,
0.0,0,1.0,7774.16015625,,500.0,20.0,5541,124.69290161132812
,,,,0.01,,,5542,
0.0,0,1.0,30944.23828125,,500.0,20.0,5542,248.77394104003906
,,,,0.01,,,5543,
0.0,0,1.0,5154.05859375,,500.0,20.0,5543,101.52890014648438
,,,,0.01,,,5544,
0.0,0,1.0,8797.5634765625,,500.0,20.0,5544,132.64662170410156
,,,,0.01,,,5545,
0.0,0,1.0,664.8765869140625,,500.0,20.0,5545,36.46577835083008
,,,,0.01,,,5546,
0.0,0,1.0,26122.43359375,,500.0,20.0,5546,228.5713653564453
,,,,0.01,,,5547,
0.0,0,1.0,24080.15625,,500.0,20.0,5547,219.45457458496094
,,,,0.01,,,5548,
0.0,0,1.0,18120.26171875,,500.0,20.0,5548,190.36944580078125
,,,,0.01,,,5549,
0.0,0,1.0,19667.5625,,500.0,20.0,5549,198.33084106445312
,,,,0.01,,,5550,
0.0,0,1.0,665.2822265625,,500.0,20.0,5550,36.47690200805664
,,,,0.01,,,5551,
0.0,0,1.0,67783.4453125,,500.0,20.0,5551,368.1941223144531
,,,,0.01,,,5552,
0.0,0,1.0,3409.170166015625,,500.0,20.0,5552,82.5732421875
,,,,0.01,,,5553,
0.0,0,1.0,13311.3740234375,,500.0,20.0,5553,163.164794921875
,,,,0.01,,,5554,
0.0,0,1.0,37581.05859375,,500.0,20.0,5554,274.1570739746094
,,,,0.01,,,5555,
0.0,0,1.0,61962.39453125,,500.0,20.0,5555,352.029541015625
,,,,0.01,,,5556,
0.0,0,1.0,60662.375,,500.0,20.0,5556,348.3170166015625
,,,,0.01,,,5557,
0.0,0,1.0,735.0975341796875,,500.0,20.0,5557,38.34312438964844
,,,,0.01,,,5558,
0.0,0,1.0,7.313809394836426,,500.0,20.0,5558,3.8246068954467773
,,,,0.01,,,5559,
0.0,0,1.0,51846.74609375,,500.0,20.0,5559,322.0147399902344
,,,,0.01,,,5560,
0.0,0,1.0,59040.5078125,,500.0,20.0,5560,343.6291809082031
,,,,0.01,,,5561,
0.0,0,1.0,3168.168701171875,,500.0,20.0,5561,79.60111999511719
,,,,0.01,,,5562,
0.0,0,1.0,6557.4267578125,,500.0,20.0,5562,114.52010345458984
,,,,0.01,,,5563,
0.0,0,1.0,297.56475830078125,,500.0,20.0,5563,24.395275115966797
,,,,0.01,,,5564,
0.0,0,1.0,2798.60107421875,,500.0,20.0,5564,74.814453125
,,,,0.01,,,5565,
