lr-AdamW,train/max_step,train_params/lambda_sds,train/grad_norm,epoch,train/min_step,train/loss_sds,step,train_params/lambda_normal_consistency,train/loss_normal_consistency
,500.0,1.0,53.160648345947266,0,20.0,1413.027099609375,232,0.0,0.09441773593425751
0.001,,,,,,,233,,
,500.0,1.0,49.19118118286133,0,20.0,1209.8863525390625,233,0.0,0.09579793363809586
0.001,,,,,,,234,,
,500.0,1.0,134.3555145263672,0,20.0,9025.703125,234,0.0,0.09650740027427673
0.001,,,,,,,235,,
,500.0,1.0,80.5711441040039,0,20.0,3245.8544921875,235,0.0,0.09878988564014435
0.001,,,,,,,236,,
,500.0,1.0,130.31597900390625,0,20.0,8491.12890625,236,0.0,0.0997663140296936
0.001,,,,,,,237,,
,500.0,1.0,97.52534484863281,0,20.0,4755.59619140625,237,0.0,0.1013663187623024
0.001,,,,,,,238,,
,500.0,1.0,29.207868576049805,0,20.0,426.5498046875,238,0.0,0.10280396789312363
0.001,,,,,,,239,,
,500.0,1.0,190.29718017578125,0,20.0,18106.5078125,239,0.0,0.10409665107727051
0.001,,,,,,,240,,
,500.0,1.0,78.41061401367188,0,20.0,3074.1123046875,240,0.0,0.10500890016555786
0.001,,,,,,,241,,
,500.0,1.0,159.9172821044922,0,20.0,12786.767578125,241,0.0,0.10427217930555344
0.001,,,,,,,242,,
,500.0,1.0,56.72260665893555,0,20.0,1608.72705078125,242,0.0,0.10472085326910019
0.001,,,,,,,243,,
,500.0,1.0,104.32551574707031,0,20.0,5441.90625,243,0.0,0.10484912991523743
0.001,,,,,,,244,,
,500.0,1.0,165.04342651367188,0,20.0,13619.6669921875,244,0.0,0.10527635365724564
0.001,,,,,,,245,,
,500.0,1.0,59.26028823852539,0,20.0,1755.8907470703125,245,0.0,0.10536112636327744
0.001,,,,,,,246,,
,500.0,1.0,82.05979919433594,0,20.0,3366.90478515625,246,0.0,0.10605903714895248
0.001,,,,,,,247,,
,500.0,1.0,177.1292724609375,0,20.0,15687.3876953125,247,0.0,0.10563118755817413
0.001,,,,,,,248,,
,500.0,1.0,98.1600341796875,0,20.0,4817.6962890625,248,0.0,0.10504161566495895
0.001,,,,,,,249,,
,500.0,1.0,134.91542053222656,0,20.0,9101.0849609375,249,0.0,0.10494115948677063
0.001,,,,,,,250,,
,500.0,1.0,126.96703338623047,0,20.0,8060.31298828125,250,0.0,0.10420305281877518
0.001,,,,,,,251,,
,500.0,1.0,141.5772247314453,0,20.0,10022.0546875,251,0.0,0.10273485630750656
0.001,,,,,,,252,,
,500.0,1.0,92.58033752441406,0,20.0,4285.5595703125,252,0.0,0.10178559273481369
0.001,,,,,,,253,,
,500.0,1.0,135.9717254638672,0,20.0,9244.154296875,253,0.0,0.10092277079820633
0.001,,,,,,,254,,
,500.0,1.0,16.352094650268555,0,20.0,133.69549560546875,254,0.0,0.10049664974212646
0.001,,,,,,,255,,
,500.0,1.0,4.553421974182129,0,20.0,10.366827011108398,255,0.0,0.09932109713554382
0.001,,,,,,,256,,
,500.0,1.0,123.97828674316406,0,20.0,7685.30859375,256,0.0,0.09896598011255264
0.001,,,,,,,257,,
,500.0,1.0,97.0020751953125,0,20.0,4704.70166015625,257,0.0,0.09920533746480942
0.001,,,,,,,258,,
,500.0,1.0,158.8394317626953,0,20.0,12614.982421875,258,0.0,0.0985834077000618
0.001,,,,,,,259,,
,500.0,1.0,112.3255844116211,0,20.0,6308.5185546875,259,0.0,0.09711860120296478
0.001,,,,,,,260,,
,500.0,1.0,29.34797477722168,0,20.0,430.65179443359375,260,0.0,0.09721877425909042
0.001,,,,,,,261,,
,500.0,1.0,51.28645324707031,0,20.0,1315.150146484375,261,0.0,0.09570819139480591
0.001,,,,,,,262,,
,500.0,1.0,212.01962280273438,0,20.0,22476.15625,262,0.0,0.09514737874269485
0.001,,,,,,,263,,
,500.0,1.0,172.0845184326172,0,20.0,14806.541015625,263,0.0,0.09442121535539627
0.001,,,,,,,264,,
,500.0,1.0,119.21199035644531,0,20.0,7105.7490234375,264,0.0,0.0931839719414711
0.001,,,,,,,265,,
,500.0,1.0,165.83897399902344,0,20.0,13751.283203125,265,0.0,0.09287283569574356
0.001,,,,,,,266,,
,500.0,1.0,54.11695098876953,0,20.0,1464.3221435546875,266,0.0,0.09204839169979095
0.001,,,,,,,267,,
,500.0,1.0,232.3000946044922,0,20.0,26981.66796875,267,0.0,0.09162124991416931
0.001,,,,,,,268,,
,500.0,1.0,64.68962860107422,0,20.0,2092.3740234375,268,0.0,0.0906437486410141
0.001,,,,,,,269,,
,500.0,1.0,155.55796813964844,0,20.0,12099.1396484375,269,0.0,0.0904274731874466
0.001,,,,,,,270,,
,500.0,1.0,10.335445404052734,0,20.0,53.41071319580078,270,0.0,0.0913296714425087
0.001,,,,,,,271,,
,500.0,1.0,175.26661682128906,0,20.0,15359.1943359375,271,0.0,0.09243607521057129
0.001,,,,,,,272,,
,500.0,1.0,29.907333374023438,0,20.0,447.2242736816406,272,0.0,0.09465014934539795
0.001,,,,,,,273,,
,500.0,1.0,164.39410400390625,0,20.0,13512.708984375,273,0.0,0.09681390970945358
0.001,,,,,,,274,,
,500.0,1.0,151.5192413330078,0,20.0,11479.041015625,274,0.0,0.09827430546283722
0.001,,,,,,,275,,
,500.0,1.0,17.474151611328125,0,20.0,152.6729736328125,275,0.0,0.10076891630887985
0.001,,,,,,,276,,
,500.0,1.0,74.84379577636719,0,20.0,2800.796875,276,0.0,0.1017695739865303
0.001,,,,,,,277,,
,500.0,1.0,124.19438171386719,0,20.0,7712.1220703125,277,0.0,0.10245879739522934
0.001,,,,,,,278,,
,500.0,1.0,190.63404846191406,0,20.0,18170.669921875,278,0.0,0.10381089150905609
0.001,,,,,,,279,,
,500.0,1.0,166.4508056640625,0,20.0,13852.9365234375,279,0.0,0.10429827868938446
0.001,,,,,,,280,,
,500.0,1.0,198.85028076171875,0,20.0,19770.71484375,280,0.0,0.10526113957166672
0.001,,,,,,,281,,
,500.0,1.0,151.63876342773438,0,20.0,11497.158203125,281,0.0,0.10418659448623657
0.001,,,,,,,282,,
,500.0,1.0,21.753660202026367,0,20.0,236.61087036132812,282,0.0,0.10332140326499939
0.001,,,,,,,283,,
,500.0,1.0,53.21101760864258,0,20.0,1415.7060546875,283,0.0,0.10297563672065735
0.001,,,,,,,284,,
,500.0,1.0,51.885276794433594,0,20.0,1346.041015625,284,0.0,0.10318140685558319
0.001,,,,,,,285,,
,500.0,1.0,159.13449096679688,0,20.0,12661.8935546875,285,0.0,0.10282415896654129
0.001,,,,,,,286,,
,500.0,1.0,110.5076675415039,0,20.0,6105.97265625,286,0.0,0.1025252416729927
0.001,,,,,,,287,,
,500.0,1.0,139.6675262451172,0,20.0,9753.5078125,287,0.0,0.1012377217411995
0.001,,,,,,,288,,
,500.0,1.0,37.49721908569336,0,20.0,703.020751953125,288,0.0,0.1004827618598938
0.001,,,,,,,289,,
,500.0,1.0,208.19277954101562,0,20.0,21672.1171875,289,0.0,0.09895028918981552
0.001,,,,,,,290,,
,500.0,1.0,154.09994506835938,0,20.0,11873.3955078125,290,0.0,0.09887802600860596
0.001,,,,,,,291,,
,500.0,1.0,10.697829246520996,0,20.0,57.221771240234375,291,0.0,0.09896258264780045
0.001,,,,,,,292,,
,500.0,1.0,164.95945739746094,0,20.0,13605.8115234375,292,0.0,0.0990411564707756
0.001,,,,,,,293,,
,500.0,1.0,43.683555603027344,0,20.0,954.1265258789062,293,0.0,0.09896627068519592
0.001,,,,,,,294,,
,500.0,1.0,155.61602783203125,0,20.0,12108.17578125,294,0.0,0.1000799834728241
0.001,,,,,,,295,,
,500.0,1.0,79.37969970703125,0,20.0,3150.568359375,295,0.0,0.09977900236845016
0.001,,,,,,,296,,
,500.0,1.0,83.54607391357422,0,20.0,3489.97314453125,296,0.0,0.10129038244485855
0.001,,,,,,,297,,
,500.0,1.0,41.81214904785156,0,20.0,874.1278686523438,297,0.0,0.10052041709423065
0.001,,,,,,,298,,
,500.0,1.0,110.28716278076172,0,20.0,6081.6298828125,298,0.0,0.10004432499408722
0.001,,,,,,,299,,
,500.0,1.0,28.319293975830078,0,20.0,400.9912109375,299,0.0,0.10022306442260742
0.001,,,,,,,300,,
,500.0,1.0,84.08072662353516,0,20.0,3534.7841796875,300,0.0,0.10018426924943924
0.001,,,,,,,301,,
,500.0,1.0,168.5548095703125,0,20.0,14205.3603515625,301,0.0,0.10027818381786346
0.001,,,,,,,302,,
,500.0,1.0,98.16486358642578,0,20.0,4818.17041015625,302,0.0,0.10054472088813782
0.001,,,,,,,303,,
,500.0,1.0,9.310275077819824,0,20.0,43.340606689453125,303,0.0,0.10163551568984985
0.001,,,,,,,304,,
,500.0,1.0,8.58312702178955,0,20.0,36.83503341674805,304,0.0,0.10193293541669846
0.001,,,,,,,305,,
,500.0,1.0,45.42759704589844,0,20.0,1031.833251953125,305,0.0,0.10279540717601776
0.001,,,,,,,306,,
,500.0,1.0,182.30323791503906,0,20.0,16617.236328125,306,0.0,0.10248997807502747
0.001,,,,,,,307,,
,500.0,1.0,114.82432556152344,0,20.0,6592.3125,307,0.0,0.10299123078584671
0.001,,,,,,,308,,
,500.0,1.0,68.255859375,0,20.0,2329.430908203125,308,0.0,0.102957583963871
0.001,,,,,,,309,,
,500.0,1.0,108.39169311523438,0,20.0,5874.3798828125,309,0.0,0.10250173509120941
0.001,,,,,,,310,,
,500.0,1.0,153.03839111328125,0,20.0,11710.373046875,310,0.0,0.10147496312856674
0.001,,,,,,,311,,
,500.0,1.0,205.33241271972656,0,20.0,21080.703125,311,0.0,0.101793073117733
0.001,,,,,,,312,,
,500.0,1.0,197.83676147460938,0,20.0,19569.69140625,312,0.0,0.1024257093667984
0.001,,,,,,,313,,
,500.0,1.0,118.00650787353516,0,20.0,6962.767578125,313,0.0,0.1017085462808609
0.001,,,,,,,314,,
,500.0,1.0,74.47918701171875,0,20.0,2773.574462890625,314,0.0,0.10064297914505005
0.001,,,,,,,315,,
,500.0,1.0,34.68415832519531,0,20.0,601.495361328125,315,0.0,0.0990886241197586
0.001,,,,,,,316,,
,500.0,1.0,7.09114408493042,0,20.0,25.14215850830078,316,0.0,0.09879399091005325
0.001,,,,,,,317,,
,500.0,1.0,101.77293395996094,0,20.0,5178.865234375,317,0.0,0.09792843461036682
0.001,,,,,,,318,,
,500.0,1.0,16.57535171508789,0,20.0,137.3711395263672,318,0.0,0.09727403521537781
0.001,,,,,,,319,,
,500.0,1.0,74.9959945678711,0,20.0,2812.19970703125,319,0.0,0.09683367609977722
0.001,,,,,,,320,,
,500.0,1.0,44.849609375,0,20.0,1005.7437744140625,320,0.0,0.09663650393486023
0.001,,,,,,,321,,
,500.0,1.0,12.98163890838623,0,20.0,84.261474609375,321,0.0,0.09576350450515747
0.001,,,,,,,322,,
,500.0,1.0,222.47274780273438,0,20.0,24747.0625,322,0.0,0.09549003094434738
0.001,,,,,,,323,,
,500.0,1.0,171.0867919921875,0,20.0,14635.345703125,323,0.0,0.09441274404525757
0.001,,,,,,,324,,
,500.0,1.0,25.841825485229492,0,20.0,333.89996337890625,324,0.0,0.0933765172958374
0.001,,,,,,,325,,
,500.0,1.0,120.41305541992188,0,20.0,7249.65234375,325,0.0,0.09154747426509857
0.001,,,,,,,326,,
,500.0,1.0,32.487098693847656,0,20.0,527.705810546875,326,0.0,0.09033971279859543
0.001,,,,,,,327,,
,500.0,1.0,104.68826293945312,0,20.0,5479.81640625,327,0.0,0.09064624458551407
0.001,,,,,,,328,,
,500.0,1.0,121.95702362060547,0,20.0,7436.7578125,328,0.0,0.09037259966135025
0.001,,,,,,,329,,
,500.0,1.0,188.46116638183594,0,20.0,17758.806640625,329,0.0,0.08925292640924454
0.001,,,,,,,330,,
,500.0,1.0,37.86819839477539,0,20.0,717.000244140625,330,0.0,0.08903241157531738
0.001,,,,,,,331,,
,500.0,1.0,60.628849029541016,0,20.0,1837.9287109375,331,0.0,0.08764868229627609
0.001,,,,,,,332,,
,500.0,1.0,61.30723571777344,0,20.0,1879.28857421875,332,0.0,0.08665450662374496
0.001,,,,,,,333,,
,500.0,1.0,215.41262817382812,0,20.0,23201.30078125,333,0.0,0.08548592776060104
0.001,,,,,,,334,,
,500.0,1.0,11.657060623168945,0,20.0,67.94352722167969,334,0.0,0.08439907431602478
0.001,,,,,,,335,,
,500.0,1.0,118.72750854492188,0,20.0,7048.1103515625,335,0.0,0.0849655270576477
0.001,,,,,,,336,,
,500.0,1.0,42.39407730102539,0,20.0,898.6290283203125,336,0.0,0.0836196020245552
0.001,,,,,,,337,,
,500.0,1.0,52.236995697021484,0,20.0,1364.351806640625,337,0.0,0.08305512368679047
0.001,,,,,,,338,,
,500.0,1.0,118.96184539794922,0,20.0,7075.9599609375,338,0.0,0.08312701433897018
0.001,,,,,,,339,,
,500.0,1.0,45.1737174987793,0,20.0,1020.33251953125,339,0.0,0.08329086750745773
0.001,,,,,,,340,,
,500.0,1.0,136.5703125,0,20.0,9325.724609375,340,0.0,0.08292181044816971
0.001,,,,,,,341,,
,500.0,1.0,13.737495422363281,0,20.0,94.35939025878906,341,0.0,0.08256980776786804
0.001,,,,,,,342,,
,500.0,1.0,62.71889877319336,0,20.0,1966.830078125,342,0.0,0.0823797807097435
0.001,,,,,,,343,,
,500.0,1.0,195.99050903320312,0,20.0,19206.140625,343,0.0,0.0830116868019104
0.001,,,,,,,344,,
,500.0,1.0,73.42437744140625,0,20.0,2695.56982421875,344,0.0,0.08304965496063232
0.001,,,,,,,345,,
,500.0,1.0,169.61050415039062,0,20.0,14383.861328125,345,0.0,0.08409547805786133
0.001,,,,,,,346,,
,500.0,1.0,17.17024040222168,0,20.0,147.4085693359375,346,0.0,0.08413578569889069
0.001,,,,,,,347,,
,500.0,1.0,231.52882385253906,0,20.0,26802.794921875,347,0.0,0.08552804589271545
0.001,,,,,,,348,,
,500.0,1.0,17.74399757385254,0,20.0,157.42471313476562,348,0.0,0.08508212119340897
0.001,,,,,,,349,,
,500.0,1.0,150.6516876220703,0,20.0,11347.96484375,349,0.0,0.08581352978944778
0.001,,,,,,,350,,
,500.0,1.0,49.86521530151367,0,20.0,1243.269775390625,350,0.0,0.08606098592281342
0.001,,,,,,,351,,
,500.0,1.0,161.59303283691406,0,20.0,13056.154296875,351,0.0,0.08772194385528564
0.001,,,,,,,352,,
,500.0,1.0,178.25643920898438,0,20.0,15887.6787109375,352,0.0,0.08691132813692093
0.001,,,,,,,353,,
,500.0,1.0,19.23464584350586,0,20.0,184.98582458496094,353,0.0,0.08598823845386505
0.001,,,,,,,354,,
,500.0,1.0,216.78756713867188,0,20.0,23498.42578125,354,0.0,0.08523008972406387
0.001,,,,,,,355,,
,500.0,1.0,34.409027099609375,0,20.0,591.9906005859375,355,0.0,0.08293190598487854
0.001,,,,,,,356,,
,500.0,1.0,46.050655364990234,0,20.0,1060.33154296875,356,0.0,0.08182882517576218
0.001,,,,,,,357,,
,500.0,1.0,77.70901489257812,0,20.0,3019.345703125,357,0.0,0.08094976097345352
0.001,,,,,,,358,,
,500.0,1.0,83.53377532958984,0,20.0,3488.9453125,358,0.0,0.08037278801202774
0.001,,,,,,,359,,
,500.0,1.0,212.36936950683594,0,20.0,22550.375,359,0.0,0.0807015597820282
0.001,,,,,,,360,,
,500.0,1.0,93.72210693359375,0,20.0,4391.91650390625,360,0.0,0.08215315639972687
0.001,,,,,,,361,,
,500.0,1.0,38.21910858154297,0,20.0,730.35009765625,361,0.0,0.0837707370519638
0.001,,,,,,,362,,
,500.0,1.0,51.010902404785156,0,20.0,1301.0560302734375,362,0.0,0.08406957238912582
0.001,,,,,,,363,,
,500.0,1.0,65.9110107421875,0,20.0,2172.130615234375,363,0.0,0.0853997990489006
0.001,,,,,,,364,,
,500.0,1.0,75.81208801269531,0,20.0,2873.736328125,364,0.0,0.08721821010112762
0.001,,,,,,,365,,
,500.0,1.0,129.0803680419922,0,20.0,8330.8701171875,365,0.0,0.09010234475135803
0.001,,,,,,,366,,
,500.0,1.0,147.98399353027344,0,20.0,10949.630859375,366,0.0,0.09156935662031174
0.001,,,,,,,367,,
,500.0,1.0,103.40740966796875,0,20.0,5346.54541015625,367,0.0,0.09169274568557739
0.001,,,,,,,368,,
,500.0,1.0,152.7347869873047,0,20.0,11663.95703125,368,0.0,0.09221143275499344
0.001,,,,,,,369,,
,500.0,1.0,129.31915283203125,0,20.0,8361.72265625,369,0.0,0.0931721180677414
0.001,,,,,,,370,,
,500.0,1.0,21.013687133789062,0,20.0,220.78753662109375,370,0.0,0.09347321093082428
0.001,,,,,,,371,,
,500.0,1.0,54.3447380065918,0,20.0,1476.67529296875,371,0.0,0.09461856633424759
0.001,,,,,,,372,,
,500.0,1.0,8.500983238220215,0,20.0,36.13335418701172,372,0.0,0.09575869143009186
0.001,,,,,,,373,,
,500.0,1.0,73.46879577636719,0,20.0,2698.831787109375,373,0.0,0.09761504828929901
0.001,,,,,,,374,,
,500.0,1.0,128.9617156982422,0,20.0,8315.5625,374,0.0,0.09780864417552948
0.001,,,,,,,375,,
,500.0,1.0,115.23204040527344,0,20.0,6639.2119140625,375,0.0,0.09771571308374405
0.001,,,,,,,376,,
,500.0,1.0,65.37858581542969,0,20.0,2137.179931640625,376,0.0,0.09774638712406158
0.001,,,,,,,377,,
,500.0,1.0,202.2327117919922,0,20.0,20449.03515625,377,0.0,0.09705044329166412
0.001,,,,,,,378,,
,500.0,1.0,70.7127914428711,0,20.0,2500.14990234375,378,0.0,0.09741471707820892
0.001,,,,,,,379,,
,500.0,1.0,17.750001907348633,0,20.0,157.53128051757812,379,0.0,0.09630439430475235
0.001,,,,,,,380,,
,500.0,1.0,18.51467514038086,0,20.0,171.3966064453125,380,0.0,0.09594012796878815
0.001,,,,,,,381,,
,500.0,1.0,97.56848907470703,0,20.0,4759.8046875,381,0.0,0.09591887891292572
0.001,,,,,,,382,,
,500.0,1.0,184.29299926757812,0,20.0,16981.955078125,382,0.0,0.09483267366886139
0.001,,,,,,,383,,
,500.0,1.0,175.56617736816406,0,20.0,15411.740234375,383,0.0,0.0938321128487587
0.001,,,,,,,384,,
,500.0,1.0,43.359474182128906,0,20.0,940.0220947265625,384,0.0,0.09260586649179459
0.001,,,,,,,385,,
,500.0,1.0,178.15444946289062,0,20.0,15869.50390625,385,0.0,0.09205536544322968
0.001,,,,,,,386,,
,500.0,1.0,139.64886474609375,0,20.0,9750.904296875,386,0.0,0.09162606298923492
0.001,,,,,,,387,,
,500.0,1.0,60.871063232421875,0,20.0,1852.64306640625,387,0.0,0.09110385179519653
0.001,,,,,,,388,,
,500.0,1.0,117.83555603027344,0,20.0,6942.609375,388,0.0,0.09100574254989624
0.001,,,,,,,389,,
,500.0,1.0,133.38490295410156,0,20.0,8895.765625,389,0.0,0.09073380380868912
0.001,,,,,,,390,,
,500.0,1.0,101.22526550292969,0,20.0,5123.27734375,390,0.0,0.09049845486879349
0.001,,,,,,,391,,
,500.0,1.0,65.41969299316406,0,20.0,2139.8681640625,391,0.0,0.09049845486879349
0.001,,,,,,,392,,
,500.0,1.0,105.03886413574219,0,20.0,5516.5810546875,392,0.0,0.09099583327770233
0.001,,,,,,,393,,
,500.0,1.0,52.41487121582031,0,20.0,1373.659423828125,393,0.0,0.09054825454950333
0.001,,,,,,,394,,
,500.0,1.0,156.5141143798828,0,20.0,12248.3330078125,394,0.0,0.09113200753927231
0.001,,,,,,,395,,
,500.0,1.0,154.0199737548828,0,20.0,11861.078125,395,0.0,0.09153065085411072
0.001,,,,,,,396,,
,500.0,1.0,207.03564453125,0,20.0,21431.87890625,396,0.0,0.0916411504149437
0.001,,,,,,,397,,
,500.0,1.0,89.15628814697266,0,20.0,3974.421630859375,397,0.0,0.09132318198680878
0.001,,,,,,,398,,
,500.0,1.0,63.14931869506836,0,20.0,1993.918212890625,398,0.0,0.09048354625701904
0.001,,,,,,,399,,
,500.0,1.0,49.7354736328125,0,20.0,1236.8087158203125,399,0.0,0.0900409147143364
0.001,,,,,,,400,,
,500.0,1.0,31.214637756347656,0,20.0,487.17681884765625,400,0.0,0.0893581360578537
0.001,,,,,,,401,,
,500.0,1.0,49.02928924560547,0,20.0,1201.935546875,401,0.0,0.0891326293349266
0.001,,,,,,,402,,
,500.0,1.0,118.54478454589844,0,20.0,7026.4326171875,402,0.0,0.08881466835737228
0.001,,,,,,,403,,
,500.0,1.0,97.29583740234375,0,20.0,4733.23974609375,403,0.0,0.08834177255630493
0.001,,,,,,,404,,
,500.0,1.0,148.6707000732422,0,20.0,11051.4892578125,404,0.0,0.08872069418430328
0.001,,,,,,,405,,
,500.0,1.0,78.66397857666016,0,20.0,3094.010986328125,405,0.0,0.08809174597263336
0.001,,,,,,,406,,
,500.0,1.0,51.35699462890625,0,20.0,1318.7705078125,406,0.0,0.08743037283420563
0.001,,,,,,,407,,
,500.0,1.0,153.41506958007812,0,20.0,11768.0908203125,407,0.0,0.0867108404636383
0.001,,,,,,,408,,
,500.0,1.0,177.99903869628906,0,20.0,15841.828125,408,0.0,0.08648135513067245
0.001,,,,,,,409,,
,500.0,1.0,129.80955505371094,0,20.0,8425.259765625,409,0.0,0.08689993619918823
0.001,,,,,,,410,,
,500.0,1.0,148.11334228515625,0,20.0,10968.78125,410,0.0,0.08544828742742538
0.001,,,,,,,411,,
,500.0,1.0,65.96996307373047,0,20.0,2176.017822265625,411,0.0,0.08481434732675552
0.001,,,,,,,412,,
,500.0,1.0,137.89735412597656,0,20.0,9507.8388671875,412,0.0,0.08370635658502579
0.001,,,,,,,413,,
,500.0,1.0,115.65463256835938,0,20.0,6687.9970703125,413,0.0,0.08283133059740067
0.001,,,,,,,414,,
,500.0,1.0,67.89484405517578,0,20.0,2304.85498046875,414,0.0,0.08255491405725479
0.001,,,,,,,415,,
,500.0,1.0,146.76605224609375,0,20.0,10770.13671875,415,0.0,0.08237466961145401
0.001,,,,,,,416,,
,500.0,1.0,167.8318634033203,0,20.0,14083.767578125,416,0.0,0.0823662057518959
0.001,,,,,,,417,,
,500.0,1.0,65.01959991455078,0,20.0,2113.774658203125,417,0.0,0.08303913474082947
0.001,,,,,,,418,,
,500.0,1.0,28.151504516601562,0,20.0,396.2535705566406,418,0.0,0.08328863233327866
0.001,,,,,,,419,,
,500.0,1.0,34.29002380371094,0,20.0,587.9028930664062,419,0.0,0.0836515873670578
0.001,,,,,,,420,,
,500.0,1.0,91.55352783203125,0,20.0,4191.02392578125,420,0.0,0.08423144370317459
0.001,,,,,,,421,,
,500.0,1.0,54.4565544128418,0,20.0,1482.75830078125,421,0.0,0.08485858887434006
0.001,,,,,,,422,,
,500.0,1.0,146.10931396484375,0,20.0,10673.966796875,422,0.0,0.08485858887434006
0.001,,,,,,,423,,
,500.0,1.0,49.10809326171875,0,20.0,1205.802490234375,423,0.0,0.08579392731189728
0.001,,,,,,,424,,
,500.0,1.0,24.912111282348633,0,20.0,310.306640625,424,0.0,0.08666817843914032
0.001,,,,,,,425,,
,500.0,1.0,151.03802490234375,0,20.0,11406.2421875,425,0.0,0.08721087872982025
0.001,,,,,,,426,,
,500.0,1.0,63.10654067993164,0,20.0,1991.218017578125,426,0.0,0.08745453506708145
0.001,,,,,,,427,,
,500.0,1.0,20.717084884643555,0,20.0,214.59881591796875,427,0.0,0.08766788244247437
0.001,,,,,,,428,,
,500.0,1.0,49.62629318237305,0,20.0,1231.384521484375,428,0.0,0.08810553699731827
0.001,,,,,,,429,,
,500.0,1.0,31.46060562133789,0,20.0,494.88482666015625,429,0.0,0.08858393877744675
0.001,,,,,,,430,,
,500.0,1.0,21.154085159301758,0,20.0,223.74765014648438,430,0.0,0.08882126212120056
0.001,,,,,,,431,,
,500.0,1.0,117.7483901977539,0,20.0,6932.34228515625,431,0.0,0.08877964317798615
0.001,,,,,,,432,,
,500.0,1.0,198.72523498535156,0,20.0,19745.859375,432,0.0,0.08883006125688553
0.001,,,,,,,433,,
,500.0,1.0,87.80012512207031,0,20.0,3854.43115234375,433,0.0,0.08945387601852417
0.001,,,,,,,434,,
,500.0,1.0,133.61248779296875,0,20.0,8926.1474609375,434,0.0,0.09001899510622025
0.001,,,,,,,435,,
,500.0,1.0,165.3588409423828,0,20.0,13671.771484375,435,0.0,0.09019786864519119
0.001,,,,,,,436,,
,500.0,1.0,32.18372344970703,0,20.0,517.89599609375,436,0.0,0.0913740023970604
0.001,,,,,,,437,,
,500.0,1.0,220.77877807617188,0,20.0,24371.6328125,437,0.0,0.09242967516183853
0.001,,,,,,,438,,
,500.0,1.0,40.303035736083984,0,20.0,812.1672973632812,438,0.0,0.0922253206372261
0.001,,,,,,,439,,
,500.0,1.0,55.61652755737305,0,20.0,1546.59912109375,439,0.0,0.09205341339111328
0.001,,,,,,,440,,
,500.0,1.0,39.543540954589844,0,20.0,781.8458251953125,440,0.0,0.09200426191091537
0.001,,,,,,,441,,
,500.0,1.0,40.243492126464844,0,20.0,809.769287109375,441,0.0,0.09175299853086472
0.001,,,,,,,442,,
,500.0,1.0,42.237831115722656,0,20.0,892.0172729492188,442,0.0,0.09167160093784332
0.001,,,,,,,443,,
,500.0,1.0,17.082006454467773,0,20.0,145.89747619628906,443,0.0,0.0920228436589241
0.001,,,,,,,444,,
,500.0,1.0,86.24976348876953,0,20.0,3719.51123046875,444,0.0,0.09226327389478683
0.001,,,,,,,445,,
,500.0,1.0,95.87979888916016,0,20.0,4596.46826171875,445,0.0,0.0928725004196167
0.001,,,,,,,446,,
,500.0,1.0,102.65795135498047,0,20.0,5269.328125,446,0.0,0.0924035906791687
0.001,,,,,,,447,,
,500.0,1.0,65.56941223144531,0,20.0,2149.673828125,447,0.0,0.09906204044818878
0.001,,,,,,,448,,
,500.0,1.0,32.460323333740234,0,20.0,526.8362426757812,448,0.0,0.10494955629110336
0.001,,,,,,,449,,
,500.0,1.0,44.77261734008789,0,20.0,1002.2935791015625,449,0.0,0.10794328898191452
0.001,,,,,,,450,,
,500.0,1.0,72.41615295410156,0,20.0,2622.0498046875,450,0.0,0.11001704633235931
0.001,,,,,,,451,,
,500.0,1.0,198.77149963378906,0,20.0,19755.0546875,451,0.0,0.11274994909763336
0.001,,,,,,,452,,
,500.0,1.0,57.91832733154297,0,20.0,1677.2662353515625,452,0.0,0.11482527107000351
0.001,,,,,,,453,,
,500.0,1.0,147.95840454101562,0,20.0,10945.845703125,453,0.0,0.11762760579586029
0.001,,,,,,,454,,
,500.0,1.0,157.2733154296875,0,20.0,12367.447265625,454,0.0,0.1185811385512352
0.001,,,,,,,455,,
,500.0,1.0,109.81708526611328,0,20.0,6029.896484375,455,0.0,0.11982684582471848
0.001,,,,,,,456,,
,500.0,1.0,105.55950164794922,0,20.0,5571.40380859375,456,0.0,0.12031561881303787
0.001,,,,,,,457,,
,500.0,1.0,203.2515411376953,0,20.0,20655.59375,457,0.0,0.1211950033903122
