lr-Adam/geometry,train/min_step,train_params/lambda_sds,train/loss_sparsity,train/loss_sds,train/loss_opaque,step,train_params/lambda_opaque,train_params/lambda_orient,train/grad_norm,lr-Adam/background,epoch,train_params/lambda_sparsity,train/loss_orient,train/max_step
,20.0,1.0,0.2031964212656021,0.017844878137111664,0.05382755771279335,5841,0.0,1000.0,0.18891732394695282,,0,1.0,0.025465557351708412,980.0
0.01,,,,,,5842,,,,0.001,,,,
,20.0,1.0,0.31430190801620483,520.181396484375,0.11454375833272934,5842,0.0,1000.0,32.25465393066406,,0,1.0,0.029077420011162758,980.0
0.01,,,,,,5843,,,,0.001,,,,
,20.0,1.0,0.2319054752588272,258.407470703125,0.06587260216474533,5843,0.0,1000.0,22.733564376831055,,0,1.0,0.026345856487751007,980.0
0.01,,,,,,5844,,,,0.001,,,,
,20.0,1.0,0.1908130943775177,148.03732299804688,0.04687489941716194,5844,0.0,1000.0,17.206819534301758,,0,1.0,0.025995496660470963,980.0
0.01,,,,,,5845,,,,0.001,,,,
,20.0,1.0,0.2679726481437683,426.50970458984375,0.08256066590547562,5845,0.0,1000.0,29.20649528503418,,0,1.0,0.027596142143011093,980.0
0.01,,,,,,5846,,,,0.001,,,,
,20.0,1.0,0.30344128608703613,101.66006469726562,0.11458800733089447,5846,0.0,1000.0,14.259037017822266,,0,1.0,0.02862502820789814,980.0
0.01,,,,,,5847,,,,0.001,,,,
,20.0,1.0,0.21395635604858398,16.785961151123047,0.062035977840423584,5847,0.0,1000.0,5.79412841796875,,0,1.0,0.025394346565008163,980.0
0.01,,,,,,5848,,,,0.001,,,,
,20.0,1.0,0.2421894371509552,20.415428161621094,0.07593119889497757,5848,0.0,1000.0,6.389902591705322,,0,1.0,0.02616753615438938,980.0
0.01,,,,,,5849,,,,0.001,,,,
,20.0,1.0,0.25273293256759644,164.75732421875,0.10340732336044312,5849,0.0,1000.0,18.152538299560547,,0,1.0,0.034234173595905304,980.0
0.01,,,,,,5850,,,,0.001,,,,
,20.0,1.0,0.2713667154312134,234.15780639648438,0.10267313569784164,5850,0.0,1000.0,21.640600204467773,,0,1.0,0.02814667299389839,980.0
0.01,,,,,,5851,,,,0.001,,,,
,20.0,1.0,0.3308246433734894,5.186681270599365,0.1203739196062088,5851,0.0,1000.0,3.2207705974578857,,0,1.0,0.025709131732583046,980.0
0.01,,,,,,5852,,,,0.001,,,,
,20.0,1.0,0.20877009630203247,876.6241455078125,0.0683046355843544,5852,0.0,1000.0,41.87180709838867,,0,1.0,0.02694457769393921,980.0
0.01,,,,,,5853,,,,0.001,,,,
,20.0,1.0,0.2682899534702301,69.35699462890625,0.08921992778778076,5853,0.0,1000.0,11.777689933776855,,0,1.0,0.028010889887809753,980.0
0.01,,,,,,5854,,,,0.001,,,,
,20.0,1.0,0.358895868062973,1337.3673095703125,0.11862152069807053,5854,0.0,1000.0,51.717838287353516,,0,1.0,0.027495048940181732,980.0
0.01,,,,,,5855,,,,0.001,,,,
,20.0,1.0,0.2015622854232788,275.8287353515625,0.05991879850625992,5855,0.0,1000.0,23.487390518188477,,0,1.0,0.028852909803390503,980.0
0.01,,,,,,5856,,,,0.001,,,,
,20.0,1.0,0.30254045128822327,3.3396120071411133,0.10238081216812134,5856,0.0,1000.0,2.5844192504882812,,0,1.0,0.02840176224708557,980.0
0.01,,,,,,5857,,,,0.001,,,,
,20.0,1.0,0.2855716347694397,218.39100646972656,0.09612730145454407,5857,0.0,1000.0,20.899330139160156,,0,1.0,0.02941836230456829,980.0
0.01,,,,,,5858,,,,0.001,,,,
,20.0,1.0,0.4934501647949219,54.251014709472656,0.22641853988170624,5858,0.0,1000.0,10.416430473327637,,0,1.0,0.03279067948460579,980.0
0.01,,,,,,5859,,,,0.001,,,,
,20.0,1.0,0.22392800450325012,36.132957458496094,0.07325053215026855,5859,0.0,1000.0,8.500936508178711,,0,1.0,0.03250012546777725,980.0
0.01,,,,,,5860,,,,0.001,,,,
,20.0,1.0,0.302079975605011,452.380126953125,0.11394087225198746,5860,0.0,1000.0,30.079233169555664,,0,1.0,0.03201458975672722,980.0
0.01,,,,,,5861,,,,0.001,,,,
,20.0,1.0,0.2561674118041992,331.7856140136719,0.08957615494728088,5861,0.0,1000.0,25.759876251220703,,0,1.0,0.031420622020959854,980.0
0.01,,,,,,5862,,,,0.001,,,,
,20.0,1.0,0.36901330947875977,76.53349304199219,0.14139395952224731,5862,0.0,1000.0,12.372024536132812,,0,1.0,0.03259795159101486,980.0
0.01,,,,,,5863,,,,0.001,,,,
,20.0,1.0,0.27125242352485657,1326.2430419921875,0.09888298809528351,5863,0.0,1000.0,51.50229263305664,,0,1.0,0.03284761309623718,980.0
0.01,,,,,,5864,,,,0.001,,,,
,20.0,1.0,0.24187138676643372,1317.401123046875,0.07244910299777985,5864,0.0,1000.0,51.330326080322266,,0,1.0,0.036735307425260544,980.0
0.01,,,,,,5865,,,,0.001,,,,
,20.0,1.0,0.3423256278038025,186.9842071533203,0.12314875423908234,5865,0.0,1000.0,19.3382625579834,,0,1.0,0.034448061138391495,980.0
0.01,,,,,,5866,,,,0.001,,,,
,20.0,1.0,0.4626481533050537,54.23432922363281,0.15973931550979614,5866,0.0,1000.0,10.414828300476074,,0,1.0,0.030972547829151154,980.0
0.01,,,,,,5867,,,,0.001,,,,
,20.0,1.0,0.28960204124450684,239.01943969726562,0.0939679890871048,5867,0.0,1000.0,21.864099502563477,,0,1.0,0.033864717930555344,980.0
0.01,,,,,,5868,,,,0.001,,,,
,20.0,1.0,0.40923380851745605,69.43659210205078,0.14907974004745483,5868,0.0,1000.0,11.784446716308594,,0,1.0,0.037555452436208725,980.0
0.01,,,,,,5869,,,,0.001,,,,
,20.0,1.0,0.23648744821548462,249.14175415039062,0.07309252768754959,5869,0.0,1000.0,22.322265625,,0,1.0,0.040828872472047806,980.0
0.01,,,,,,5870,,,,0.001,,,,
,20.0,1.0,0.6296760439872742,264.8570556640625,0.22397369146347046,5870,0.0,1000.0,23.015518188476562,,0,1.0,0.04087211564183235,980.0
0.01,,,,,,5871,,,,0.001,,,,
,20.0,1.0,0.39189332723617554,168.27061462402344,0.1327424943447113,5871,0.0,1000.0,18.345060348510742,,0,1.0,0.04534130170941353,980.0
0.01,,,,,,5872,,,,0.001,,,,
,20.0,1.0,0.27928799390792847,526.1793212890625,0.08405353128910065,5872,0.0,1000.0,32.44007873535156,,0,1.0,0.04119884967803955,980.0
0.01,,,,,,5873,,,,0.001,,,,
,20.0,1.0,0.21173547208309174,115.62904357910156,0.056912004947662354,5873,0.0,1000.0,15.207172393798828,,0,1.0,0.04018618166446686,980.0
0.01,,,,,,5874,,,,0.001,,,,
,20.0,1.0,0.3784736096858978,1366.2713623046875,0.12400923669338226,5874,0.0,1000.0,52.27372741699219,,0,1.0,0.04111354053020477,980.0
0.01,,,,,,5875,,,,0.001,,,,
,20.0,1.0,0.48402518033981323,1393.896240234375,0.171364426612854,5875,0.0,1000.0,52.7995491027832,,0,1.0,0.040807344019412994,980.0
0.01,,,,,,5876,,,,0.001,,,,
,20.0,1.0,0.2539113759994507,321.4527282714844,0.0681455135345459,5876,0.0,1000.0,25.355581283569336,,0,1.0,0.03703651949763298,980.0
0.01,,,,,,5877,,,,0.001,,,,
,20.0,1.0,0.24113279581069946,963.2337646484375,0.0705113410949707,5877,0.0,1000.0,43.891544342041016,,0,1.0,0.039821818470954895,980.0
0.01,,,,,,5878,,,,0.001,,,,
,20.0,1.0,0.23463404178619385,3.6122965812683105,0.06288082897663116,5878,0.0,1000.0,2.6878604888916016,,0,1.0,0.032247837632894516,980.0
0.01,,,,,,5879,,,,0.001,,,,
,20.0,1.0,0.2887275815010071,102.35362243652344,0.11062708497047424,5879,0.0,1000.0,14.307594299316406,,0,1.0,0.04265054315328598,980.0
0.01,,,,,,5880,,,,0.001,,,,
,20.0,1.0,0.27413564920425415,47.195960998535156,0.08985668420791626,5880,0.0,1000.0,9.715550422668457,,0,1.0,0.033645305782556534,980.0
0.01,,,,,,5881,,,,0.001,,,,
,20.0,1.0,0.22552543878555298,11.178150177001953,0.07452327013015747,5881,0.0,1000.0,4.728244781494141,,0,1.0,0.031068701297044754,980.0
0.01,,,,,,5882,,,,0.001,,,,
,20.0,1.0,0.3746984302997589,16.118078231811523,0.11065822839736938,5882,0.0,1000.0,5.677689552307129,,0,1.0,0.030438344925642014,980.0
0.01,,,,,,5883,,,,0.001,,,,
,20.0,1.0,0.2205239236354828,14.471287727355957,0.06265498697757721,5883,0.0,1000.0,5.379830360412598,,0,1.0,0.028354939073324203,980.0
0.01,,,,,,5884,,,,0.001,,,,
,20.0,1.0,0.28256791830062866,2210.799072265625,0.0969110056757927,5884,0.0,1000.0,66.49510192871094,,0,1.0,0.028604382649064064,980.0
0.01,,,,,,5885,,,,0.001,,,,
,20.0,1.0,0.27373647689819336,456.3753662109375,0.09524009376764297,5885,0.0,1000.0,30.21176528930664,,0,1.0,0.0354333221912384,980.0
0.01,,,,,,5886,,,,0.001,,,,
,20.0,1.0,0.24077679216861725,0.10007353127002716,0.06800294667482376,5886,0.0,1000.0,0.447378009557724,,0,1.0,0.030735621228814125,980.0
0.01,,,,,,5887,,,,0.001,,,,
,20.0,1.0,0.22081953287124634,1.4617416858673096,0.06822815537452698,5887,0.0,1000.0,1.7098195552825928,,0,1.0,0.030021030455827713,980.0
0.01,,,,,,5888,,,,0.001,,,,
,20.0,1.0,0.40719377994537354,2888.8271484375,0.17907173931598663,5888,0.0,1000.0,76.01087951660156,,0,1.0,0.03778962790966034,980.0
0.01,,,,,,5889,,,,0.001,,,,
,20.0,1.0,0.25634267926216125,162.81289672851562,0.07634719461202621,5889,0.0,1000.0,18.04510498046875,,0,1.0,0.02806737646460533,980.0
0.01,,,,,,5890,,,,0.001,,,,
,20.0,1.0,0.2106868475675583,386.85968017578125,0.0720967948436737,5890,0.0,1000.0,27.815811157226562,,0,1.0,0.029554398730397224,980.0
0.01,,,,,,5891,,,,0.001,,,,
,20.0,1.0,0.2795652151107788,345.1409912109375,0.08708751201629639,5891,0.0,1000.0,26.273218154907227,,0,1.0,0.02697605825960636,980.0
0.01,,,,,,5892,,,,0.001,,,,
,20.0,1.0,0.2642098069190979,59.111331939697266,0.07981317490339279,5892,0.0,1000.0,10.873024940490723,,0,1.0,0.030701374635100365,980.0
0.01,,,,,,5893,,,,0.001,,,,
,20.0,1.0,0.2621608376502991,102.123291015625,0.08560267090797424,5893,0.0,1000.0,14.291486740112305,,0,1.0,0.028154656291007996,980.0
0.01,,,,,,5894,,,,0.001,,,,
,20.0,1.0,0.21530529856681824,0.9392216801643372,0.06530316174030304,5894,0.0,1000.0,1.3705631494522095,,0,1.0,0.04075691103935242,980.0
0.01,,,,,,5895,,,,0.001,,,,
,20.0,1.0,0.2272307127714157,23.852813720703125,0.06676687300205231,5895,0.0,1000.0,6.906926155090332,,0,1.0,0.026815028861165047,980.0
0.01,,,,,,5896,,,,0.001,,,,
,20.0,1.0,0.29516470432281494,15.184815406799316,0.1098574623465538,5896,0.0,1000.0,5.510864734649658,,0,1.0,0.02964368835091591,980.0
0.01,,,,,,5897,,,,0.001,,,,
,20.0,1.0,0.28229546546936035,1.4682261943817139,0.10408395528793335,5897,0.0,1000.0,1.7136080265045166,,0,1.0,0.03035871684551239,980.0
0.01,,,,,,5898,,,,0.001,,,,
,20.0,1.0,0.3735983967781067,0.9526410102844238,0.155215322971344,5898,0.0,1000.0,1.3803194761276245,,0,1.0,0.03326054662466049,980.0
0.01,,,,,,5899,,,,0.001,,,,
,20.0,1.0,0.3902685046195984,123.86420440673828,0.14443251490592957,5899,0.0,1000.0,15.73939037322998,,0,1.0,0.03283245116472244,980.0
0.01,,,,,,5900,,,,0.001,,,,
,20.0,1.0,0.44442105293273926,68.97731018066406,0.17634333670139313,5900,0.0,1000.0,11.745408058166504,,0,1.0,0.03194707632064819,980.0
0.01,,,,,,5901,,,,0.001,,,,
,20.0,1.0,0.3518899381160736,1992.1422119140625,0.1396055519580841,5901,0.0,1000.0,63.12118911743164,,0,1.0,0.030148368328809738,980.0
0.01,,,,,,5902,,,,0.001,,,,
,20.0,1.0,0.1902620494365692,25.314207077026367,0.051924675703048706,5902,0.0,1000.0,7.1153645515441895,,0,1.0,0.029676416888833046,980.0
0.01,,,,,,5903,,,,0.001,,,,
,20.0,1.0,0.2153993844985962,604.5234985351562,0.08112581074237823,5903,0.0,1000.0,34.77135467529297,,0,1.0,0.036149777472019196,980.0
0.01,,,,,,5904,,,,0.001,,,,
,20.0,1.0,0.3167707026004791,211.56004333496094,0.11079069972038269,5904,0.0,1000.0,20.569883346557617,,0,1.0,0.02963334321975708,980.0
0.01,,,,,,5905,,,,0.001,,,,
,20.0,1.0,0.3601015508174896,38.76837158203125,0.12079671025276184,5905,0.0,1000.0,8.805495262145996,,0,1.0,0.030114736407995224,980.0
0.01,,,,,,5906,,,,0.001,,,,
,20.0,1.0,0.2746445834636688,2236.49560546875,0.09913848340511322,5906,0.0,1000.0,66.88042449951172,,0,1.0,0.03490067273378372,980.0
0.01,,,,,,5907,,,,0.001,,,,
,20.0,1.0,0.24041877686977386,10.374651908874512,0.0648878812789917,5907,0.0,1000.0,4.555140495300293,,0,1.0,0.03153856471180916,980.0
0.01,,,,,,5908,,,,0.001,,,,
,20.0,1.0,0.33403992652893066,407.71502685546875,0.10894756019115448,5908,0.0,1000.0,28.555736541748047,,0,1.0,0.03768403083086014,980.0
0.01,,,,,,5909,,,,0.001,,,,
,20.0,1.0,0.25227460265159607,4.027825832366943,0.0676572397351265,5909,0.0,1000.0,2.8382482528686523,,0,1.0,0.0344981774687767,980.0
0.01,,,,,,5910,,,,0.001,,,,
,20.0,1.0,0.18250524997711182,23.978355407714844,0.04441354423761368,5910,0.0,1000.0,6.925078392028809,,0,1.0,0.03350451588630676,980.0
0.01,,,,,,5911,,,,0.001,,,,
,20.0,1.0,0.24044397473335266,2081.41357421875,0.06543577462434769,5911,0.0,1000.0,64.51997375488281,,0,1.0,0.03514261543750763,980.0
0.01,,,,,,5912,,,,0.001,,,,
,20.0,1.0,0.33928564190864563,885.0369262695312,0.10917394608259201,5912,0.0,1000.0,42.07224655151367,,0,1.0,0.03384021297097206,980.0
0.01,,,,,,5913,,,,0.001,,,,
,20.0,1.0,0.3586041033267975,813.327880859375,0.12458452582359314,5913,0.0,1000.0,40.33182144165039,,0,1.0,0.037138938903808594,980.0
0.01,,,,,,5914,,,,0.001,,,,
,20.0,1.0,0.33218055963516235,46.43739700317383,0.10930003970861435,5914,0.0,1000.0,9.63715648651123,,0,1.0,0.03674895688891411,980.0
0.01,,,,,,5915,,,,0.001,,,,
,20.0,1.0,0.4364575147628784,118.03836822509766,0.16432219743728638,5915,0.0,1000.0,15.364789009094238,,0,1.0,0.039610207080841064,980.0
0.01,,,,,,5916,,,,0.001,,,,
,20.0,1.0,0.26844310760498047,34.584129333496094,0.08316968381404877,5916,0.0,1000.0,8.31674575805664,,0,1.0,0.03922417387366295,980.0
0.01,,,,,,5917,,,,0.001,,,,
,20.0,1.0,0.23360587656497955,0.0646899938583374,0.06125693768262863,5917,0.0,1000.0,0.35969430208206177,,0,1.0,0.043869372457265854,980.0
0.01,,,,,,5918,,,,0.001,,,,
,20.0,1.0,0.19575487077236176,322.2940368652344,0.0516497977077961,5918,0.0,1000.0,25.38873863220215,,0,1.0,0.03759799897670746,980.0
0.01,,,,,,5919,,,,0.001,,,,
,20.0,1.0,0.3056350648403168,295.748291015625,0.1016475111246109,5919,0.0,1000.0,24.320703506469727,,0,1.0,0.036808185279369354,980.0
0.01,,,,,,5920,,,,0.001,,,,
,20.0,1.0,0.3730680048465729,8.102202415466309,0.12184138596057892,5920,0.0,1000.0,4.025469779968262,,0,1.0,0.04033994302153587,980.0
0.01,,,,,,5921,,,,0.001,,,,
,20.0,1.0,0.3252885341644287,1332.78271484375,0.10553891956806183,5921,0.0,1000.0,51.62911605834961,,0,1.0,0.039523862302303314,980.0
0.01,,,,,,5922,,,,0.001,,,,
,20.0,1.0,0.30781683325767517,934.1134643554688,0.09446458518505096,5922,0.0,1000.0,43.22298812866211,,0,1.0,0.04213517904281616,980.0
0.01,,,,,,5923,,,,0.001,,,,
,20.0,1.0,0.17967556416988373,596.8021240234375,0.0445539765059948,5923,0.0,1000.0,34.54857635498047,,0,1.0,0.039500970393419266,980.0
0.01,,,,,,5924,,,,0.001,,,,
,20.0,1.0,0.33951014280319214,8.052414894104004,0.10515516996383667,5924,0.0,1000.0,4.013082504272461,,0,1.0,0.04361073300242424,980.0
0.01,,,,,,5925,,,,0.001,,,,
,20.0,1.0,0.27931874990463257,109.17536926269531,0.09770646691322327,5925,0.0,1000.0,14.77669620513916,,0,1.0,0.032831333577632904,980.0
0.01,,,,,,5926,,,,0.001,,,,
,20.0,1.0,0.48967474699020386,193.8782958984375,0.1771179735660553,5926,0.0,1000.0,19.69153594970703,,0,1.0,0.04325007274746895,980.0
0.01,,,,,,5927,,,,0.001,,,,
,20.0,1.0,0.32680970430374146,163.82046508789062,0.11453545093536377,5927,0.0,1000.0,18.100852966308594,,0,1.0,0.03357347846031189,980.0
0.01,,,,,,5928,,,,0.001,,,,
,20.0,1.0,0.4163363575935364,0.5544288158416748,0.18084542453289032,5928,0.0,1000.0,1.053023099899292,,0,1.0,0.036242395639419556,980.0
0.01,,,,,,5929,,,,0.001,,,,
,20.0,1.0,0.2527123987674713,563.9492797851562,0.07460898160934448,5929,0.0,1000.0,33.58420181274414,,0,1.0,0.03230093792080879,980.0
0.01,,,,,,5930,,,,0.001,,,,
,20.0,1.0,0.2722005248069763,903.4483642578125,0.0868724063038826,5930,0.0,1000.0,42.507606506347656,,0,1.0,0.031321171671152115,980.0
0.01,,,,,,5931,,,,0.001,,,,
,20.0,1.0,0.2791421413421631,635.796142578125,0.08797239512205124,5931,0.0,1000.0,35.659393310546875,,0,1.0,0.028613660484552383,980.0
0.01,,,,,,5932,,,,0.001,,,,
,20.0,1.0,0.49319392442703247,2085.7138671875,0.1651594340801239,5932,0.0,1000.0,64.58659362792969,,0,1.0,0.027540631592273712,980.0
0.01,,,,,,5933,,,,0.001,,,,
,20.0,1.0,0.5037109851837158,1588.41015625,0.19578273594379425,5933,0.0,1000.0,56.36328887939453,,0,1.0,0.03152906149625778,980.0
0.01,,,,,,5934,,,,0.001,,,,
,20.0,1.0,0.21157054603099823,663.1157836914062,0.05257830023765564,5934,0.0,1000.0,36.41746139526367,,0,1.0,0.027648551389575005,980.0
0.01,,,,,,5935,,,,0.001,,,,
,20.0,1.0,0.2779771089553833,654.1751098632812,0.09221814572811127,5935,0.0,1000.0,36.17112350463867,,0,1.0,0.027978122234344482,980.0
0.01,,,,,,5936,,,,0.001,,,,
,20.0,1.0,0.18641993403434753,3.9916725158691406,0.054516442120075226,5936,0.0,1000.0,2.825481414794922,,0,1.0,0.029904527589678764,980.0
0.01,,,,,,5937,,,,0.001,,,,
,20.0,1.0,0.29801464080810547,64.21906280517578,0.09507854282855988,5937,0.0,1000.0,11.333054542541504,,0,1.0,0.027769360691308975,980.0
0.01,,,,,,5938,,,,0.001,,,,
,20.0,1.0,0.2867524027824402,1.0408413410186768,0.09682691097259521,5938,0.0,1000.0,1.442803978919983,,0,1.0,0.04272567480802536,980.0
0.01,,,,,,5939,,,,0.001,,,,
,20.0,1.0,0.22563327848911285,421.35064697265625,0.08486955612897873,5939,0.0,1000.0,29.02931785583496,,0,1.0,0.02859516628086567,980.0
0.01,,,,,,5940,,,,0.001,,,,
,20.0,1.0,0.301893413066864,409.91143798828125,0.12158339470624924,5940,0.0,1000.0,28.632549285888672,,0,1.0,0.03096747398376465,980.0
0.01,,,,,,5941,,,,0.001,,,,
,20.0,1.0,0.32358241081237793,1244.325439453125,0.09119502454996109,5941,0.0,1000.0,49.88637924194336,,0,1.0,0.02468792535364628,980.0
0.01,,,,,,5942,,,,0.001,,,,
,20.0,1.0,0.41289404034614563,3267.6474609375,0.15554462373256683,5942,0.0,1000.0,80.84117126464844,,0,1.0,0.02904614619910717,980.0
0.01,,,,,,5943,,,,0.001,,,,
,20.0,1.0,0.2048923671245575,990.2093505859375,0.0771503895521164,5943,0.0,1000.0,44.501895904541016,,0,1.0,0.023833660408854485,980.0
0.01,,,,,,5944,,,,0.001,,,,
,20.0,1.0,0.4398066997528076,1458.5980224609375,0.1736944019794464,5944,0.0,1000.0,54.01107406616211,,0,1.0,0.026938168331980705,980.0
0.01,,,,,,5945,,,,0.001,,,,
,20.0,1.0,0.29420042037963867,23.560043334960938,0.09216176718473434,5945,0.0,1000.0,6.864407062530518,,0,1.0,0.03199590742588043,980.0
0.01,,,,,,5946,,,,0.001,,,,
,20.0,1.0,0.2686994671821594,2.4931955337524414,0.08154866099357605,5946,0.0,1000.0,2.233022928237915,,0,1.0,0.029753291979432106,980.0
0.01,,,,,,5947,,,,0.001,,,,
,20.0,1.0,0.23122470080852509,163.322509765625,0.06506536900997162,5947,0.0,1000.0,18.073322296142578,,0,1.0,0.027675315737724304,980.0
0.01,,,,,,5948,,,,0.001,,,,
,20.0,1.0,0.2274455577135086,25.019271850585938,0.07703323662281036,5948,0.0,1000.0,7.073792934417725,,0,1.0,0.027071738615632057,980.0
0.01,,,,,,5949,,,,0.001,,,,
,20.0,1.0,0.25993165373802185,66.54896545410156,0.077413409948349,5949,0.0,1000.0,11.536808013916016,,0,1.0,0.026216858997941017,980.0
0.01,,,,,,5950,,,,0.001,,,,
,20.0,1.0,0.18416282534599304,781.24365234375,0.04852873086929321,5950,0.0,1000.0,39.5283088684082,,0,1.0,0.025776535272598267,980.0
0.01,,,,,,5951,,,,0.001,,,,
,20.0,1.0,0.276318222284317,19.235584259033203,0.10918362438678741,5951,0.0,1000.0,6.202513217926025,,0,1.0,0.02751762978732586,980.0
0.01,,,,,,5952,,,,0.001,,,,
,20.0,1.0,0.3232392966747284,1.182203769683838,0.13030891120433807,5952,0.0,1000.0,1.5376629829406738,,0,1.0,0.03158170357346535,980.0
0.01,,,,,,5953,,,,0.001,,,,
,20.0,1.0,0.26701074838638306,32.67781448364258,0.0824677050113678,5953,0.0,1000.0,8.084282875061035,,0,1.0,0.03552724048495293,980.0
0.01,,,,,,5954,,,,0.001,,,,
,20.0,1.0,0.37230464816093445,37.20375061035156,0.15193341672420502,5954,0.0,1000.0,8.625978469848633,,0,1.0,0.03849458694458008,980.0
0.01,,,,,,5955,,,,0.001,,,,
,20.0,1.0,0.5135936737060547,712.62939453125,0.2117336094379425,5955,0.0,1000.0,37.752601623535156,,0,1.0,0.031086770817637444,980.0
0.01,,,,,,5956,,,,0.001,,,,
,20.0,1.0,0.4894459545612335,1279.334228515625,0.17036186158657074,5956,0.0,1000.0,50.583282470703125,,0,1.0,0.029064327478408813,980.0
0.01,,,,,,5957,,,,0.001,,,,
,20.0,1.0,0.23639962077140808,301.5411682128906,0.08311125636100769,5957,0.0,1000.0,24.557735443115234,,0,1.0,0.04401927441358566,980.0
0.01,,,,,,5958,,,,0.001,,,,
,20.0,1.0,0.19962283968925476,137.0484161376953,0.056390658020973206,5958,0.0,1000.0,16.555870056152344,,0,1.0,0.02742791920900345,980.0
0.01,,,,,,5959,,,,0.001,,,,
,20.0,1.0,0.22846665978431702,785.3643798828125,0.07420133054256439,5959,0.0,1000.0,39.632423400878906,,0,1.0,0.029920881614089012,980.0
0.01,,,,,,5960,,,,0.001,,,,
,20.0,1.0,0.18550750613212585,343.6348571777344,0.051193784922361374,5960,0.0,1000.0,26.215829849243164,,0,1.0,0.02936563640832901,980.0
0.01,,,,,,5961,,,,0.001,,,,
,20.0,1.0,0.36064469814300537,688.8286743164062,0.09377814084291458,5961,0.0,1000.0,37.11680603027344,,0,1.0,0.02914649248123169,980.0
0.01,,,,,,5962,,,,0.001,,,,
,20.0,1.0,0.45365506410598755,252.51654052734375,0.18603402376174927,5962,0.0,1000.0,22.47294044494629,,0,1.0,0.034537214785814285,980.0
0.01,,,,,,5963,,,,0.001,,,,
,20.0,1.0,0.37401270866394043,410.8768615722656,0.12961536645889282,5963,0.0,1000.0,28.66624641418457,,0,1.0,0.03384474664926529,980.0
0.01,,,,,,5964,,,,0.001,,,,
,20.0,1.0,0.32513681054115295,141.62539672851562,0.13384562730789185,5964,0.0,1000.0,16.83005714416504,,0,1.0,0.030582191422581673,980.0
0.01,,,,,,5965,,,,0.001,,,,
,20.0,1.0,0.2675915062427521,64.58671569824219,0.11524397879838943,5965,0.0,1000.0,11.365448951721191,,0,1.0,0.04967641457915306,980.0
0.01,,,,,,5966,,,,0.001,,,,
,20.0,1.0,0.2140754759311676,140.93019104003906,0.087538942694664,5966,0.0,1000.0,16.788698196411133,,0,1.0,0.04460335150361061,980.0
0.01,,,,,,5967,,,,0.001,,,,
,20.0,1.0,0.19910842180252075,23.235916137695312,0.056042276322841644,5967,0.0,1000.0,6.817025184631348,,0,1.0,0.03026459738612175,980.0
0.01,,,,,,5968,,,,0.001,,,,
,20.0,1.0,0.25204044580459595,461.1180114746094,0.07730178534984589,5968,0.0,1000.0,30.368337631225586,,0,1.0,0.025968102738261223,980.0
0.01,,,,,,5969,,,,0.001,,,,
,20.0,1.0,0.3698986768722534,10.626537322998047,0.13190005719661713,5969,0.0,1000.0,4.610105514526367,,0,1.0,0.030484989285469055,980.0
0.01,,,,,,5970,,,,0.001,,,,
,20.0,1.0,0.3603787422180176,55.973716735839844,0.13510362803936005,5970,0.0,1000.0,10.580521583557129,,0,1.0,0.033254481852054596,980.0
0.01,,,,,,5971,,,,0.001,,,,
,20.0,1.0,0.2699861526489258,1250.029296875,0.09157094359397888,5971,0.0,1000.0,50.000587463378906,,0,1.0,0.02980794943869114,980.0
0.01,,,,,,5972,,,,0.001,,,,
,20.0,1.0,0.33961600065231323,1797.04443359375,0.10729636996984482,5972,0.0,1000.0,59.950721740722656,,0,1.0,0.03325005993247032,980.0
0.01,,,,,,5973,,,,0.001,,,,
,20.0,1.0,0.4886869192123413,117.931640625,0.21330870687961578,5973,0.0,1000.0,15.357841491699219,,0,1.0,0.030964262783527374,980.0
0.01,,,,,,5974,,,,0.001,,,,
,20.0,1.0,0.2907327711582184,316.4051818847656,0.128068745136261,5974,0.0,1000.0,25.15572166442871,,0,1.0,0.030700678005814552,980.0
0.01,,,,,,5975,,,,0.001,,,,
,20.0,1.0,0.2897930145263672,0.16261877119541168,0.09507106244564056,5975,0.0,1000.0,0.570296049118042,,0,1.0,0.030489696189761162,980.0
