train_params/lambda_sparsity,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,lr-Adam/geometry,train_params/lambda_orient,epoch,train/min_step,train/loss_orient,train/loss_opaque,train/max_step,step,train/loss_sds,train_params/lambda_opaque,train/grad_norm
,,0.001,,0.01,,,,,,,1067,,,
1.0,0.5153053998947144,,1.0,,221.26600646972656,0,20.0,0.03911630064249039,0.08609439432621002,980.0,1067,928.075439453125,0.0,43.08306884765625
,,0.001,,0.01,,,,,,,1068,,,
1.0,0.33411502838134766,,1.0,,221.46400451660156,0,20.0,0.0625314936041832,0.06672120839357376,980.0,1068,2219.152587890625,0.0,66.62060546875
,,0.001,,0.01,,,,,,,1069,,,
1.0,0.6550009250640869,,1.0,,221.66200256347656,0,20.0,0.04553588479757309,0.10601764172315598,980.0,1069,1132.913330078125,0.0,47.60070037841797
,,0.001,,0.01,,,,,,,1070,,,
1.0,0.539435625076294,,1.0,,221.86000061035156,0,20.0,0.050372567027807236,0.0939626470208168,980.0,1070,1175.972412109375,0.0,48.49685287475586
,,0.001,,0.01,,,,,,,1071,,,
1.0,0.6065065860748291,,1.0,,222.05799865722656,0,20.0,0.06988745182752609,0.09323383867740631,980.0,1071,351.63446044921875,0.0,26.51921844482422
,,0.001,,0.01,,,,,,,1072,,,
1.0,0.5641058683395386,,1.0,,222.25599670410156,0,20.0,0.035451993346214294,0.06819210201501846,980.0,1072,1214.394775390625,0.0,49.28274917602539
,,0.001,,0.01,,,,,,,1073,,,
1.0,0.6334758400917053,,1.0,,222.45399475097656,0,20.0,0.03571467101573944,0.08506880700588226,980.0,1073,74.25790405273438,0.0,12.18670654296875
,,0.001,,0.01,,,,,,,1074,,,
1.0,0.4379127621650696,,1.0,,222.65199279785156,0,20.0,0.05211470276117325,0.08217699080705643,980.0,1074,1087.4998779296875,0.0,46.63689422607422
,,0.001,,0.01,,,,,,,1075,,,
1.0,0.5780723690986633,,1.0,,222.85000610351562,0,20.0,0.06479975581169128,0.08876132220029831,980.0,1075,2280.5009765625,0.0,67.53518676757812
,,0.001,,0.01,,,,,,,1076,,,
1.0,0.3750433921813965,,1.0,,223.04800415039062,0,20.0,0.04884999990463257,0.06062963604927063,980.0,1076,338.01275634765625,0.0,26.000490188598633
,,0.001,,0.01,,,,,,,1077,,,
1.0,0.4935724139213562,,1.0,,223.24600219726562,0,20.0,0.056744810193777084,0.11783316731452942,980.0,1077,1204.8544921875,0.0,49.08878707885742
,,0.001,,0.01,,,,,,,1078,,,
1.0,0.8065791130065918,,1.0,,223.44400024414062,0,20.0,0.0200253464281559,0.06708524376153946,980.0,1078,175.18637084960938,0.0,18.718246459960938
,,0.001,,0.01,,,,,,,1079,,,
1.0,0.4671171307563782,,1.0,,223.64199829101562,0,20.0,0.03865916654467583,0.07190993428230286,980.0,1079,313.3162841796875,0.0,25.032630920410156
,,0.001,,0.01,,,,,,,1080,,,
1.0,0.29099851846694946,,1.0,,223.83999633789062,0,20.0,0.05061476305127144,0.05069471523165703,980.0,1080,1969.656005859375,0.0,62.763938903808594
,,0.001,,0.01,,,,,,,1081,,,
1.0,0.599661111831665,,1.0,,224.03799438476562,0,20.0,0.05616781860589981,0.08366048336029053,980.0,1081,2669.69287109375,0.0,73.07109832763672
,,0.001,,0.01,,,,,,,1082,,,
1.0,0.4619489908218384,,1.0,,224.23599243164062,0,20.0,0.03079436905682087,0.07002713531255722,980.0,1082,2018.426513671875,0.0,63.53623580932617
,,0.001,,0.01,,,,,,,1083,,,
1.0,0.6116719841957092,,1.0,,224.4340057373047,0,20.0,0.04941083490848541,0.08559831976890564,980.0,1083,2466.38525390625,0.0,70.23368835449219
,,0.001,,0.01,,,,,,,1084,,,
1.0,0.5902018547058105,,1.0,,224.6320037841797,0,20.0,0.04457487165927887,0.08765551447868347,980.0,1084,3167.283203125,0.0,79.5899887084961
,,0.001,,0.01,,,,,,,1085,,,
1.0,0.3681088387966156,,1.0,,224.8300018310547,0,20.0,0.044109418988227844,0.06569351255893707,980.0,1085,1290.816650390625,0.0,50.809776306152344
,,0.001,,0.01,,,,,,,1086,,,
1.0,0.4169420003890991,,1.0,,225.0279998779297,0,20.0,0.03632456809282303,0.05906239151954651,980.0,1086,2228.613525390625,0.0,66.76246643066406
,,0.001,,0.01,,,,,,,1087,,,
1.0,0.6176416873931885,,1.0,,225.2259979248047,0,20.0,0.05382645130157471,0.14269278943538666,980.0,1087,800.945556640625,0.0,40.02363204956055
,,0.001,,0.01,,,,,,,1088,,,
1.0,0.34549614787101746,,1.0,,225.4239959716797,0,20.0,0.05134940147399902,0.07488032430410385,980.0,1088,1290.2867431640625,0.0,50.799346923828125
,,0.001,,0.01,,,,,,,1089,,,
1.0,0.7068770527839661,,1.0,,225.6219940185547,0,20.0,0.036447085440158844,0.10114075243473053,980.0,1089,1421.2197265625,0.0,53.31452941894531
,,0.001,,0.01,,,,,,,1090,,,
1.0,0.5653088092803955,,1.0,,225.82000732421875,0,20.0,0.048224110156297684,0.06815886497497559,980.0,1090,1769.328857421875,0.0,59.48661804199219
,,0.001,,0.01,,,,,,,1091,,,
1.0,0.5861332416534424,,1.0,,226.01800537109375,0,20.0,0.03370745852589607,0.09304536134004593,980.0,1091,1486.264404296875,0.0,54.52090072631836
,,0.001,,0.01,,,,,,,1092,,,
1.0,0.4430440366268158,,1.0,,226.21600341796875,0,20.0,0.0508447140455246,0.079322949051857,980.0,1092,2082.974609375,0.0,64.5441665649414
,,0.001,,0.01,,,,,,,1093,,,
1.0,0.7288813591003418,,1.0,,226.41400146484375,0,20.0,0.05401918664574623,0.13182808458805084,980.0,1093,96.78517150878906,0.0,13.912956237792969
,,0.001,,0.01,,,,,,,1094,,,
1.0,0.35220804810523987,,1.0,,226.61199951171875,0,20.0,0.05440187454223633,0.05722824111580849,980.0,1094,465.46697998046875,0.0,30.51120948791504
,,0.001,,0.01,,,,,,,1095,,,
1.0,0.449105441570282,,1.0,,226.80999755859375,0,20.0,0.05169948190450668,0.08409859240055084,980.0,1095,542.0810546875,0.0,32.92661666870117
,,0.001,,0.01,,,,,,,1096,,,
1.0,0.5050874948501587,,1.0,,227.00799560546875,0,20.0,0.04250930994749069,0.07221768796443939,980.0,1096,986.1513671875,0.0,44.410614013671875
,,0.001,,0.01,,,,,,,1097,,,
1.0,0.4198513627052307,,1.0,,227.20599365234375,0,20.0,0.036628250032663345,0.05201657861471176,980.0,1097,119.15237426757812,0.0,15.437122344970703
,,0.001,,0.01,,,,,,,1098,,,
1.0,0.7890724539756775,,1.0,,227.4040069580078,0,20.0,0.06496584415435791,0.06546668708324432,980.0,1098,1354.4805908203125,0.0,52.04768371582031
,,0.001,,0.01,,,,,,,1099,,,
1.0,0.4446132481098175,,1.0,,227.6020050048828,0,20.0,0.05174620449542999,0.062058813869953156,980.0,1099,692.2088012695312,0.0,37.207759857177734
,,0.001,,0.01,,,,,,,1100,,,
1.0,0.6678718328475952,,1.0,,227.8000030517578,0,20.0,0.0406307615339756,0.04978400468826294,980.0,1100,1947.55517578125,0.0,62.41082000732422
,,0.001,,0.01,,,,,,,1101,,,
1.0,0.847934365272522,,1.0,,227.9980010986328,0,20.0,0.05336616933345795,0.092441126704216,980.0,1101,976.3121337890625,0.0,44.188507080078125
,,0.001,,0.01,,,,,,,1102,,,
1.0,0.4426165819168091,,1.0,,228.1959991455078,0,20.0,0.04127644747495651,0.06396017968654633,980.0,1102,1578.607177734375,0.0,56.18909454345703
,,0.001,,0.01,,,,,,,1103,,,
1.0,0.42493993043899536,,1.0,,228.3939971923828,0,20.0,0.039075106382369995,0.04541192576289177,980.0,1103,1286.71728515625,0.0,50.72903060913086
,,0.001,,0.01,,,,,,,1104,,,
1.0,0.7100402116775513,,1.0,,228.5919952392578,0,20.0,0.05766667425632477,0.10189183801412582,980.0,1104,1172.7314453125,0.0,48.42997741699219
,,0.001,,0.01,,,,,,,1105,,,
1.0,0.533525824546814,,1.0,,228.7899932861328,0,20.0,0.034984979778528214,0.08265355974435806,980.0,1105,897.8839111328125,0.0,42.37649917602539
,,0.001,,0.01,,,,,,,1106,,,
1.0,0.6225138902664185,,1.0,,228.98800659179688,0,20.0,0.04694552719593048,0.07515718787908554,980.0,1106,1430.818603515625,0.0,53.4942741394043
,,0.001,,0.01,,,,,,,1107,,,
1.0,0.6166689395904541,,1.0,,229.18600463867188,0,20.0,0.03718660771846771,0.07951708137989044,980.0,1107,4238.373046875,0.0,92.06924438476562
,,0.001,,0.01,,,,,,,1108,,,
1.0,0.5936321020126343,,1.0,,229.38400268554688,0,20.0,0.0423269085586071,0.05958094075322151,980.0,1108,968.9600830078125,0.0,44.02181625366211
,,0.001,,0.01,,,,,,,1109,,,
1.0,0.4318019151687622,,1.0,,229.58200073242188,0,20.0,0.041963156312704086,0.0560801699757576,980.0,1109,1369.69580078125,0.0,52.33919906616211
,,0.001,,0.01,,,,,,,1110,,,
1.0,0.33632558584213257,,1.0,,229.77999877929688,0,20.0,0.038292184472084045,0.048750367015600204,980.0,1110,1423.3251953125,0.0,53.35401153564453
,,0.001,,0.01,,,,,,,1111,,,
1.0,0.5092509984970093,,1.0,,229.97799682617188,0,20.0,0.059533510357141495,0.07358439266681671,980.0,1111,508.77850341796875,0.0,31.899169921875
,,0.001,,0.01,,,,,,,1112,,,
1.0,0.5549600720405579,,1.0,,230.17599487304688,0,20.0,0.031408943235874176,0.07516433298587799,980.0,1112,2552.798583984375,0.0,71.45346069335938
,,0.001,,0.01,,,,,,,1113,,,
1.0,0.39513587951660156,,1.0,,230.37399291992188,0,20.0,0.03952249139547348,0.05927778035402298,980.0,1113,2490.326904296875,0.0,70.57374572753906
,,0.001,,0.01,,,,,,,1114,,,
1.0,0.492458701133728,,1.0,,230.57200622558594,0,20.0,0.032262954860925674,0.06960923224687576,980.0,1114,1150.428466796875,0.0,47.967247009277344
,,0.001,,0.01,,,,,,,1115,,,
1.0,0.4708110988140106,,1.0,,230.77000427246094,0,20.0,0.029598485678434372,0.06699810922145844,980.0,1115,1984.3773193359375,0.0,62.99805450439453
,,0.001,,0.01,,,,,,,1116,,,
1.0,0.4855199158191681,,1.0,,230.96800231933594,0,20.0,0.061968136578798294,0.07798146456480026,980.0,1116,1145.3323974609375,0.0,47.86088943481445
,,0.001,,0.01,,,,,,,1117,,,
1.0,0.32255077362060547,,1.0,,231.16600036621094,0,20.0,0.06301674246788025,0.05348566174507141,980.0,1117,1871.556640625,0.0,61.18098831176758
,,0.001,,0.01,,,,,,,1118,,,
1.0,0.3932197690010071,,1.0,,231.36399841308594,0,20.0,0.033215198665857315,0.05146896839141846,980.0,1118,3181.98291015625,0.0,79.77446746826172
,,0.001,,0.01,,,,,,,1119,,,
1.0,0.45077604055404663,,1.0,,231.56199645996094,0,20.0,0.04343629255890846,0.05895903334021568,980.0,1119,1081.09814453125,0.0,46.49942398071289
,,0.001,,0.01,,,,,,,1120,,,
1.0,0.4958990812301636,,1.0,,231.75999450683594,0,20.0,0.03431455418467522,0.07129951566457748,980.0,1120,2065.04833984375,0.0,64.26583099365234
,,0.001,,0.01,,,,,,,1121,,,
1.0,0.7748642563819885,,1.0,,231.95799255371094,0,20.0,0.0610637292265892,0.13065189123153687,980.0,1121,1132.256591796875,0.0,47.5869026184082
,,0.001,,0.01,,,,,,,1122,,,
1.0,0.30516645312309265,,1.0,,232.156005859375,0,20.0,0.05264277756214142,0.05790472403168678,980.0,1122,1739.8486328125,0.0,58.98896026611328
,,0.001,,0.01,,,,,,,1123,,,
1.0,0.4383329153060913,,1.0,,232.35400390625,0,20.0,0.04945159703493118,0.06457792222499847,980.0,1123,1406.1063232421875,0.0,53.03030014038086
,,0.001,,0.01,,,,,,,1124,,,
1.0,0.48365849256515503,,1.0,,232.552001953125,0,20.0,0.07151174545288086,0.06963777542114258,980.0,1124,1476.505615234375,0.0,54.341617584228516
,,0.001,,0.01,,,,,,,1125,,,
1.0,0.5990657806396484,,1.0,,232.75,0,20.0,0.059336014091968536,0.0904439240694046,980.0,1125,1316.5108642578125,0.0,51.3129768371582
,,0.001,,0.01,,,,,,,1126,,,
1.0,0.338126003742218,,1.0,,232.947998046875,0,20.0,0.05791531875729561,0.05768067389726639,980.0,1126,1224.586669921875,0.0,49.4891242980957
,,0.001,,0.01,,,,,,,1127,,,
1.0,0.526248037815094,,1.0,,233.14599609375,0,20.0,0.04813593998551369,0.09038378298282623,980.0,1127,1991.3253173828125,0.0,63.108245849609375
,,0.001,,0.01,,,,,,,1128,,,
1.0,0.5973703861236572,,1.0,,233.343994140625,0,20.0,0.04581524059176445,0.08370925486087799,980.0,1128,2737.7958984375,0.0,73.99723815917969
,,0.001,,0.01,,,,,,,1129,,,
1.0,0.4654970169067383,,1.0,,233.54200744628906,0,20.0,0.05177472531795502,0.07880821824073792,980.0,1129,1104.10986328125,0.0,46.99169921875
,,0.001,,0.01,,,,,,,1130,,,
1.0,0.5922379493713379,,1.0,,233.74000549316406,0,20.0,0.04490351304411888,0.10110923647880554,980.0,1130,2820.518310546875,0.0,75.1068344116211
,,0.001,,0.01,,,,,,,1131,,,
1.0,0.6012041568756104,,1.0,,233.93800354003906,0,20.0,0.037315040826797485,0.09315358847379684,980.0,1131,2195.1259765625,0.0,66.25897979736328
,,0.001,,0.01,,,,,,,1132,,,
1.0,0.7486052513122559,,1.0,,234.13600158691406,0,20.0,0.03593335673213005,0.10833930969238281,980.0,1132,1192.80615234375,0.0,48.84273147583008
,,0.001,,0.01,,,,,,,1133,,,
1.0,0.5024443864822388,,1.0,,234.33399963378906,0,20.0,0.03279692679643631,0.08052044361829758,980.0,1133,1774.707275390625,0.0,59.576961517333984
,,0.001,,0.01,,,,,,,1134,,,
1.0,0.4082568287849426,,1.0,,234.53199768066406,0,20.0,0.04660928249359131,0.07847443222999573,980.0,1134,2151.98388671875,0.0,65.60462951660156
,,0.001,,0.01,,,,,,,1135,,,
1.0,0.36516016721725464,,1.0,,234.72999572753906,0,20.0,0.06061612069606781,0.0653034970164299,980.0,1135,1846.0953369140625,0.0,60.76340103149414
,,0.001,,0.01,,,,,,,1136,,,
1.0,0.7491684556007385,,1.0,,234.92799377441406,0,20.0,0.03994524106383324,0.12446080148220062,980.0,1136,1409.0491943359375,0.0,53.08576583862305
,,0.001,,0.01,,,,,,,1137,,,
1.0,0.3702016770839691,,1.0,,235.12600708007812,0,20.0,0.035260289907455444,0.05875689163804054,980.0,1137,2399.11572265625,0.0,69.2692642211914
,,0.001,,0.01,,,,,,,1138,,,
1.0,0.43985775113105774,,1.0,,235.32400512695312,0,20.0,0.051365818828344345,0.048226624727249146,980.0,1138,770.1907958984375,0.0,39.24769592285156
,,0.001,,0.01,,,,,,,1139,,,
1.0,0.6024050712585449,,1.0,,235.52200317382812,0,20.0,0.035230930894613266,0.09992989897727966,980.0,1139,2324.1689453125,0.0,68.17871856689453
,,0.001,,0.01,,,,,,,1140,,,
1.0,0.529760479927063,,1.0,,235.72000122070312,0,20.0,0.05366327241063118,0.07938472181558609,980.0,1140,1143.412353515625,0.0,47.82075500488281
,,0.001,,0.01,,,,,,,1141,,,
1.0,0.6997212171554565,,1.0,,235.91799926757812,0,20.0,0.05418321490287781,0.12656950950622559,980.0,1141,807.5885009765625,0.0,40.189266204833984
,,0.001,,0.01,,,,,,,1142,,,
1.0,0.47200119495391846,,1.0,,236.11599731445312,0,20.0,0.04688053950667381,0.10084042698144913,980.0,1142,968.5277099609375,0.0,44.011993408203125
,,0.001,,0.01,,,,,,,1143,,,
1.0,0.6567552089691162,,1.0,,236.31399536132812,0,20.0,0.048222191631793976,0.11305397748947144,980.0,1143,1674.1064453125,0.0,57.86374282836914
,,0.001,,0.01,,,,,,,1144,,,
1.0,0.8142473697662354,,1.0,,236.51199340820312,0,20.0,0.053287968039512634,0.11138878017663956,980.0,1144,2999.254638671875,0.0,77.45004272460938
,,0.001,,0.01,,,,,,,1145,,,
1.0,0.5008800625801086,,1.0,,236.7100067138672,0,20.0,0.03012189269065857,0.07424592971801758,980.0,1145,2994.960693359375,0.0,77.39458465576172
,,0.001,,0.01,,,,,,,1146,,,
1.0,0.7703357338905334,,1.0,,236.9080047607422,0,20.0,0.052160631865262985,0.12546491622924805,980.0,1146,473.6595458984375,0.0,30.778549194335938
,,0.001,,0.01,,,,,,,1147,,,
1.0,0.3593727648258209,,1.0,,237.1060028076172,0,20.0,0.041705209761857986,0.051725953817367554,980.0,1147,2866.478759765625,0.0,75.71629333496094
,,0.001,,0.01,,,,,,,1148,,,
1.0,0.562881588935852,,1.0,,237.3040008544922,0,20.0,0.056362003087997437,0.10455454885959625,980.0,1148,1181.7413330078125,0.0,48.61566162109375
,,0.001,,0.01,,,,,,,1149,,,
1.0,0.7985321283340454,,1.0,,237.5019989013672,0,20.0,0.032449331134557724,0.10927112400531769,980.0,1149,969.7147216796875,0.0,44.03895568847656
,,0.001,,0.01,,,,,,,1150,,,
1.0,0.4842674732208252,,1.0,,237.6999969482422,0,20.0,0.031745318323373795,0.0788593739271164,980.0,1150,748.70458984375,0.0,38.696372985839844
,,0.001,,0.01,,,,,,,1151,,,
1.0,0.4258738160133362,,1.0,,237.8979949951172,0,20.0,0.03144877031445503,0.0639566108584404,980.0,1151,1071.223876953125,0.0,46.286582946777344
,,0.001,,0.01,,,,,,,1152,,,
1.0,0.6374109983444214,,1.0,,238.0959930419922,0,20.0,0.02817145176231861,0.05668538063764572,980.0,1152,164.15359497070312,0.0,18.11924934387207
,,0.001,,0.01,,,,,,,1153,,,
1.0,0.5194272398948669,,1.0,,238.29400634765625,0,20.0,0.05446228012442589,0.07507550716400146,980.0,1153,237.47964477539062,0.0,21.793560028076172
,,0.001,,0.01,,,,,,,1154,,,
1.0,0.41944563388824463,,1.0,,238.49200439453125,0,20.0,0.0380856990814209,0.05298088490962982,980.0,1154,1418.424560546875,0.0,53.262081146240234
,,0.001,,0.01,,,,,,,1155,,,
1.0,0.43474525213241577,,1.0,,238.69000244140625,0,20.0,0.04573042690753937,0.05070508271455765,980.0,1155,1246.9964599609375,0.0,49.93989181518555
,,0.001,,0.01,,,,,,,1156,,,
1.0,0.7081766128540039,,1.0,,238.88800048828125,0,20.0,0.04863094538450241,0.09334573894739151,980.0,1156,1077.2056884765625,0.0,46.4156379699707
,,0.001,,0.01,,,,,,,1157,,,
1.0,0.564721941947937,,1.0,,239.08599853515625,0,20.0,0.02693828009068966,0.061593156307935715,980.0,1157,5650.287109375,0.0,106.30416107177734
,,0.001,,0.01,,,,,,,1158,,,
1.0,0.6952955722808838,,1.0,,239.28399658203125,0,20.0,0.04141313582658768,0.09991439431905746,980.0,1158,2472.27099609375,0.0,70.31743621826172
,,0.001,,0.01,,,,,,,1159,,,
1.0,0.4720872640609741,,1.0,,239.48199462890625,0,20.0,0.052134670317173004,0.06401265412569046,980.0,1159,1202.2261962890625,0.0,49.03521728515625
,,0.001,,0.01,,,,,,,1160,,,
1.0,0.6781837344169617,,1.0,,239.67999267578125,0,20.0,0.061347804963588715,0.08994080871343613,980.0,1160,1545.14208984375,0.0,55.59032440185547
,,0.001,,0.01,,,,,,,1161,,,
1.0,0.640591025352478,,1.0,,239.8780059814453,0,20.0,0.05042324215173721,0.0833912342786789,980.0,1161,3066.57666015625,0.0,78.314453125
,,0.001,,0.01,,,,,,,1162,,,
1.0,0.668561577796936,,1.0,,240.0760040283203,0,20.0,0.06411954760551453,0.09314260631799698,980.0,1162,1144.5289306640625,0.0,47.84410095214844
,,0.001,,0.01,,,,,,,1163,,,
1.0,0.2793295085430145,,1.0,,240.2740020751953,0,20.0,0.0576293058693409,0.044557154178619385,980.0,1163,243.2184600830078,0.0,22.055315017700195
,,0.001,,0.01,,,,,,,1164,,,
1.0,0.6173882484436035,,1.0,,240.4720001220703,0,20.0,0.05278768390417099,0.06183158978819847,980.0,1164,2132.11328125,0.0,65.3010482788086
,,0.001,,0.01,,,,,,,1165,,,
1.0,0.6694128513336182,,1.0,,240.6699981689453,0,20.0,0.04932563379406929,0.08620285987854004,980.0,1165,360.31927490234375,0.0,26.844711303710938
,,0.001,,0.01,,,,,,,1166,,,
1.0,0.7348301410675049,,1.0,,240.8679962158203,0,20.0,0.05374537408351898,0.06043723598122597,980.0,1166,2660.03369140625,0.0,72.93878936767578
,,0.001,,0.01,,,,,,,1167,,,
1.0,0.37427109479904175,,1.0,,241.0659942626953,0,20.0,0.05873214080929756,0.05305266007781029,980.0,1167,4131.7705078125,0.0,90.90402221679688
,,0.001,,0.01,,,,,,,1168,,,
1.0,0.7888633608818054,,1.0,,241.26400756835938,0,20.0,0.03721212223172188,0.09835854172706604,980.0,1168,604.3126831054688,0.0,34.76529312133789
,,0.001,,0.01,,,,,,,1169,,,
1.0,0.40073922276496887,,1.0,,241.46200561523438,0,20.0,0.058459825813770294,0.06283625960350037,980.0,1169,741.909423828125,0.0,38.52037048339844
,,0.001,,0.01,,,,,,,1170,,,
1.0,0.4421551525592804,,1.0,,241.66000366210938,0,20.0,0.056796442717313766,0.06205102801322937,980.0,1170,769.8131103515625,0.0,39.23807144165039
,,0.001,,0.01,,,,,,,1171,,,
1.0,0.5159963369369507,,1.0,,241.85800170898438,0,20.0,0.05344127118587494,0.06484587490558624,980.0,1171,2117.5556640625,0.0,65.0777359008789
,,0.001,,0.01,,,,,,,1172,,,
1.0,0.5910006761550903,,1.0,,242.05599975585938,0,20.0,0.034549787640571594,0.05487639084458351,980.0,1172,1800.82177734375,0.0,60.013694763183594
,,0.001,,0.01,,,,,,,1173,,,
1.0,0.719232439994812,,1.0,,242.25399780273438,0,20.0,0.047590892761945724,0.0821218490600586,980.0,1173,2541.553955078125,0.0,71.2959213256836
,,0.001,,0.01,,,,,,,1174,,,
1.0,0.4761497378349304,,1.0,,242.45199584960938,0,20.0,0.06067885458469391,0.06682729721069336,980.0,1174,1565.5963134765625,0.0,55.957061767578125
,,0.001,,0.01,,,,,,,1175,,,
1.0,0.5510950088500977,,1.0,,242.64999389648438,0,20.0,0.0274830162525177,0.06257251650094986,980.0,1175,965.6513061523438,0.0,43.94658660888672
,,0.001,,0.01,,,,,,,1176,,,
1.0,0.7512725591659546,,1.0,,242.84800720214844,0,20.0,0.05977188050746918,0.06804779171943665,980.0,1176,876.6864013671875,0.0,41.873294830322266
,,0.001,,0.01,,,,,,,1177,,,
1.0,0.5263369083404541,,1.0,,243.04600524902344,0,20.0,0.041788313537836075,0.04917270690202713,980.0,1177,1211.6697998046875,0.0,49.2274284362793
,,0.001,,0.01,,,,,,,1178,,,
1.0,0.48087170720100403,,1.0,,243.24400329589844,0,20.0,0.05589285120368004,0.06867926567792892,980.0,1178,1816.9217529296875,0.0,60.281368255615234
,,0.001,,0.01,,,,,,,1179,,,
1.0,0.3411337733268738,,1.0,,243.44200134277344,0,20.0,0.03468110412359238,0.04287220165133476,980.0,1179,1818.4915771484375,0.0,60.307403564453125
,,0.001,,0.01,,,,,,,1180,,,
1.0,0.6134617328643799,,1.0,,243.63999938964844,0,20.0,0.06081850826740265,0.08843255043029785,980.0,1180,1108.2080078125,0.0,47.078826904296875
,,0.001,,0.01,,,,,,,1181,,,
1.0,0.2957279086112976,,1.0,,243.83799743652344,0,20.0,0.037160005420446396,0.03611369431018829,980.0,1181,1398.481689453125,0.0,52.88632583618164
,,0.001,,0.01,,,,,,,1182,,,
1.0,0.39814493060112,,1.0,,244.03599548339844,0,20.0,0.036927931010723114,0.05041397362947464,980.0,1182,760.5928344726562,0.0,39.00238037109375
,,0.001,,0.01,,,,,,,1183,,,
1.0,0.6417160034179688,,1.0,,244.23399353027344,0,20.0,0.06091085448861122,0.05997638776898384,980.0,1183,668.7406005859375,0.0,36.571590423583984
,,0.001,,0.01,,,,,,,1184,,,
1.0,0.7404814958572388,,1.0,,244.4320068359375,0,20.0,0.05310842767357826,0.08053120970726013,980.0,1184,1585.623779296875,0.0,56.3138313293457
,,0.001,,0.01,,,,,,,1185,,,
1.0,0.5123529434204102,,1.0,,244.6300048828125,0,20.0,0.03667188808321953,0.058832574635744095,980.0,1185,1858.311767578125,0.0,60.964115142822266
,,0.001,,0.01,,,,,,,1186,,,
1.0,0.47444140911102295,,1.0,,244.8280029296875,0,20.0,0.030284520238637924,0.05869397521018982,980.0,1186,2329.92529296875,0.0,68.26309967041016
,,0.001,,0.01,,,,,,,1187,,,
1.0,0.35827624797821045,,1.0,,245.0260009765625,0,20.0,0.04210597649216652,0.04482576996088028,980.0,1187,1349.9287109375,0.0,51.96015167236328
,,0.001,,0.01,,,,,,,1188,,,
1.0,0.5533755421638489,,1.0,,245.2239990234375,0,20.0,0.04296517372131348,0.06612111628055573,980.0,1188,2351.837890625,0.0,68.5833511352539
