step,train/grad_norm,train/max_step,lr-Adam,train_params/lambda_sds,train_params/lambda_normal_consistency,train/loss_sds,train/loss_normal_consistency,train/min_step,epoch
4706,283.1864929199219,500.0,,1.0,10000.0,40097.296875,0.020740369334816933,20.0,0
4707,,,0.01,,,,,,
4707,72.42031860351562,500.0,,1.0,10000.0,2622.35107421875,0.020854704082012177,20.0,0
4708,,,0.01,,,,,,
4708,43.3680534362793,500.0,,1.0,10000.0,940.39404296875,0.020721083506941795,20.0,0
4709,,,0.01,,,,,,
4709,240.2937774658203,500.0,,1.0,10000.0,28870.548828125,0.020713036879897118,20.0,0
4710,,,0.01,,,,,,
4710,164.1331329345703,500.0,,1.0,10000.0,13469.84375,0.02070857398211956,20.0,0
4711,,,0.01,,,,,,
4711,166.6250762939453,500.0,,1.0,10000.0,13881.95703125,0.02070756070315838,20.0,0
4712,,,0.01,,,,,,
4712,269.8574523925781,500.0,,1.0,10000.0,36411.5234375,0.020705878734588623,20.0,0
4713,,,0.01,,,,,,
4713,27.83687973022461,500.0,,1.0,10000.0,387.4459228515625,0.020701617002487183,20.0,0
4714,,,0.01,,,,,,
4714,5.4554314613342285,500.0,,1.0,10000.0,14.880867004394531,0.02069966122508049,20.0,0
4715,,,0.01,,,,,,
4715,168.45655822753906,500.0,,1.0,10000.0,14188.8056640625,0.02078133076429367,20.0,0
4716,,,0.01,,,,,,
4716,9.044970512390137,500.0,,1.0,10000.0,40.90574645996094,0.02087070234119892,20.0,0
4717,,,0.01,,,,,,
4717,198.48300170898438,500.0,,1.0,10000.0,19697.75,0.02069375477731228,20.0,0
4718,,,0.01,,,,,,
4718,11.538214683532715,500.0,,1.0,10000.0,66.56520080566406,0.020692648366093636,20.0,0
4719,,,0.01,,,,,,
4719,171.46722412109375,500.0,,1.0,10000.0,14700.50390625,0.02069137431681156,20.0,0
4720,,,0.01,,,,,,
4720,303.0805969238281,500.0,,1.0,10000.0,45928.921875,0.020695682615041733,20.0,0
4721,,,0.01,,,,,,
4721,210.67507934570312,500.0,,1.0,10000.0,22191.99609375,0.020693887025117874,20.0,0
4722,,,0.01,,,,,,
4722,390.80279541015625,500.0,,1.0,10000.0,76363.4140625,0.021024415269494057,20.0,0
4723,,,0.01,,,,,,
4723,147.19606018066406,500.0,,1.0,10000.0,10833.33984375,0.02101351134479046,20.0,0
4724,,,0.01,,,,,,
4724,82.70663452148438,500.0,,1.0,10000.0,3420.19384765625,0.020997952669858932,20.0,0
4725,,,0.01,,,,,,
4725,467.91748046875,500.0,,1.0,10000.0,109473.3828125,0.020999519154429436,20.0,0
4726,,,0.01,,,,,,
4726,58.441688537597656,500.0,,1.0,10000.0,1707.715576171875,0.02100733481347561,20.0,0
4727,,,0.01,,,,,,
4727,34.46537399291992,500.0,,1.0,10000.0,593.9310302734375,0.021016204729676247,20.0,0
4728,,,0.01,,,,,,
4728,85.80229187011719,500.0,,1.0,10000.0,3681.01708984375,0.02102508209645748,20.0,0
4729,,,0.01,,,,,,
4729,95.3461685180664,500.0,,1.0,10000.0,4545.4462890625,0.021034209057688713,20.0,0
4730,,,0.01,,,,,,
4730,292.6663513183594,500.0,,1.0,10000.0,42826.796875,0.0210429634898901,20.0,0
4731,,,0.01,,,,,,
4731,133.97264099121094,500.0,,1.0,10000.0,8974.3349609375,0.02104589343070984,20.0,0
4732,,,0.01,,,,,,
4732,304.2906494140625,500.0,,1.0,10000.0,46296.40234375,0.021045129746198654,20.0,0
4733,,,0.01,,,,,,
4733,10.056450843811035,500.0,,1.0,10000.0,50.56610107421875,0.0210434440523386,20.0,0
4734,,,0.01,,,,,,
4734,45.57151794433594,500.0,,1.0,10000.0,1038.381591796875,0.02127888798713684,20.0,0
4735,,,0.01,,,,,,
4735,13.081417083740234,500.0,,1.0,10000.0,85.56173706054688,0.02114764414727688,20.0,0
4736,,,0.01,,,,,,
4736,298.87176513671875,500.0,,1.0,10000.0,44662.16796875,0.02113092876970768,20.0,0
4737,,,0.01,,,,,,
4737,226.8209686279297,500.0,,1.0,10000.0,25723.876953125,0.02111607976257801,20.0,0
4738,,,0.01,,,,,,
4738,11.174590110778809,500.0,,1.0,10000.0,62.43572998046875,0.02110164612531662,20.0,0
4739,,,0.01,,,,,,
4739,78.81945037841797,500.0,,1.0,10000.0,3106.2529296875,0.02108873426914215,20.0,0
4740,,,0.01,,,,,,
4740,427.0938720703125,500.0,,1.0,10000.0,91204.59375,0.02107897587120533,20.0,0
4741,,,0.01,,,,,,
4741,3.1083481311798096,500.0,,1.0,10000.0,4.830914497375488,0.02106405422091484,20.0,0
4742,,,0.01,,,,,,
4742,22.95745086669922,500.0,,1.0,10000.0,263.52227783203125,0.021046672016382217,20.0,0
4743,,,0.01,,,,,,
4743,400.17156982421875,500.0,,1.0,10000.0,80068.640625,0.021037094295024872,20.0,0
4744,,,0.01,,,,,,
4744,114.57378387451172,500.0,,1.0,10000.0,6563.576171875,0.021032465621829033,20.0,0
4745,,,0.01,,,,,,
4745,19.843931198120117,500.0,,1.0,10000.0,196.89080810546875,0.021038580685853958,20.0,0
4746,,,0.01,,,,,,
4746,224.45152282714844,500.0,,1.0,10000.0,25189.2421875,0.02105577476322651,20.0,0
4747,,,0.01,,,,,,
4747,369.1340026855469,500.0,,1.0,10000.0,68129.953125,0.021038511767983437,20.0,0
4748,,,0.01,,,,,,
4748,127.81050872802734,500.0,,1.0,10000.0,8167.7626953125,0.02104482240974903,20.0,0
4749,,,0.01,,,,,,
4749,53.565494537353516,500.0,,1.0,10000.0,1434.631103515625,0.021047310903668404,20.0,0
4750,,,0.01,,,,,,
4750,11.28555679321289,500.0,,1.0,10000.0,63.6818962097168,0.02105031907558441,20.0,0
4751,,,0.01,,,,,,
4751,343.91998291015625,500.0,,1.0,10000.0,59140.47265625,0.021055277436971664,20.0,0
4752,,,0.01,,,,,,
4752,35.24750900268555,500.0,,1.0,10000.0,621.1934814453125,0.02105645276606083,20.0,0
4753,,,0.01,,,,,,
4753,67.62478637695312,500.0,,1.0,10000.0,2286.5556640625,0.021051814779639244,20.0,0
4754,,,0.01,,,,,,
4754,3.6258444786071777,500.0,,1.0,10000.0,6.573373794555664,0.021050505340099335,20.0,0
4755,,,0.01,,,,,,
4755,167.63876342773438,500.0,,1.0,10000.0,14051.376953125,0.021047556772828102,20.0,0
4756,,,0.01,,,,,,
4756,200.1055450439453,500.0,,1.0,10000.0,20021.115234375,0.021041080355644226,20.0,0
4757,,,0.01,,,,,,
4757,25.11545181274414,500.0,,1.0,10000.0,315.3929443359375,0.021036559715867043,20.0,0
4758,,,0.01,,,,,,
4758,16.39542579650879,500.0,,1.0,10000.0,134.4049835205078,0.02103351801633835,20.0,0
4759,,,0.01,,,,,,
4759,38.39875793457031,500.0,,1.0,10000.0,737.2322998046875,0.02102906070649624,20.0,0
4760,,,0.01,,,,,,
4760,17.848392486572266,500.0,,1.0,10000.0,159.28256225585938,0.021023398265242577,20.0,0
4761,,,0.01,,,,,,
4761,422.8231201171875,500.0,,1.0,10000.0,89389.6875,0.02101539820432663,20.0,0
4762,,,0.01,,,,,,
4762,309.6921081542969,500.0,,1.0,10000.0,47954.6015625,0.021004799753427505,20.0,0
4763,,,0.01,,,,,,
4763,115.49717712402344,500.0,,1.0,10000.0,6669.798828125,0.020995868369936943,20.0,0
4764,,,0.01,,,,,,
4764,4.927830696105957,500.0,,1.0,10000.0,12.14175796508789,0.021105647087097168,20.0,0
4765,,,0.01,,,,,,
4765,361.6644592285156,500.0,,1.0,10000.0,65400.59375,0.020970575511455536,20.0,0
4766,,,0.01,,,,,,
4766,81.36857604980469,500.0,,1.0,10000.0,3310.422607421875,0.020953373983502388,20.0,0
4767,,,0.01,,,,,,
4767,49.81304168701172,500.0,,1.0,10000.0,1240.6695556640625,0.020993754267692566,20.0,0
4768,,,0.01,,,,,,
4768,17.324737548828125,500.0,,1.0,10000.0,150.07325744628906,0.020915377885103226,20.0,0
4769,,,0.01,,,,,,
4769,34.21421813964844,500.0,,1.0,10000.0,585.306396484375,0.020889606326818466,20.0,0
4770,,,0.01,,,,,,
4770,79.25218200683594,500.0,,1.0,10000.0,3140.453857421875,0.02086338959634304,20.0,0
4771,,,0.01,,,,,,
4771,359.9593811035156,500.0,,1.0,10000.0,64785.3828125,0.0207381434738636,20.0,0
4772,,,0.01,,,,,,
4772,48.40385818481445,500.0,,1.0,10000.0,1171.4666748046875,0.020714659243822098,20.0,0
4773,,,0.01,,,,,,
4773,181.38136291503906,500.0,,1.0,10000.0,16449.599609375,0.020687062293291092,20.0,0
4774,,,0.01,,,,,,
4774,49.353294372558594,500.0,,1.0,10000.0,1217.873779296875,0.020666146650910378,20.0,0
4775,,,0.01,,,,,,
4775,100.48529052734375,500.0,,1.0,10000.0,5048.646484375,0.020646745339035988,20.0,0
4776,,,0.01,,,,,,
4776,15.442712783813477,500.0,,1.0,10000.0,119.23869323730469,0.02061791531741619,20.0,0
4777,,,0.01,,,,,,
4777,240.72085571289062,500.0,,1.0,10000.0,28973.265625,0.020591607317328453,20.0,0
4778,,,0.01,,,,,,
4778,45.1950798034668,500.0,,1.0,10000.0,1021.2975463867188,0.020639490336179733,20.0,0
4779,,,0.01,,,,,,
4779,347.21612548828125,500.0,,1.0,10000.0,60279.515625,0.020624546334147453,20.0,0
4780,,,0.01,,,,,,
4780,102.1320571899414,500.0,,1.0,10000.0,5215.478515625,0.020590579137206078,20.0,0
4781,,,0.01,,,,,,
4781,284.86846923828125,500.0,,1.0,10000.0,40575.0234375,0.020561303943395615,20.0,0
4782,,,0.01,,,,,,
4782,43.97764587402344,500.0,,1.0,10000.0,967.0166015625,0.020537573844194412,20.0,0
4783,,,0.01,,,,,,
4783,58.333404541015625,500.0,,1.0,10000.0,1701.39306640625,0.020517438650131226,20.0,0
4784,,,0.01,,,,,,
4784,238.88034057617188,500.0,,1.0,10000.0,28531.908203125,0.020400261506438255,20.0,0
4785,,,0.01,,,,,,
4785,85.0399398803711,500.0,,1.0,10000.0,3615.895751953125,0.02038038894534111,20.0,0
4786,,,0.01,,,,,,
4786,258.494140625,500.0,,1.0,10000.0,33409.61328125,0.02036268077790737,20.0,0
4787,,,0.01,,,,,,
4787,79.56726837158203,500.0,,1.0,10000.0,3165.47509765625,0.020348938181996346,20.0,0
4788,,,0.01,,,,,,
4788,15.038956642150879,500.0,,1.0,10000.0,113.08511352539062,0.020338207483291626,20.0,0
4789,,,0.01,,,,,,
4789,52.81370162963867,500.0,,1.0,10000.0,1394.6434326171875,0.02033044770359993,20.0,0
4790,,,0.01,,,,,,
4790,113.82166290283203,500.0,,1.0,10000.0,6477.685546875,0.020323535427451134,20.0,0
4791,,,0.01,,,,,,
4791,43.057979583740234,500.0,,1.0,10000.0,926.9947509765625,0.02039993740618229,20.0,0
4792,,,0.01,,,,,,
4792,57.009395599365234,500.0,,1.0,10000.0,1625.03564453125,0.020291943103075027,20.0,0
4793,,,0.01,,,,,,
4793,83.61681365966797,500.0,,1.0,10000.0,3495.88525390625,0.02028413489460945,20.0,0
4794,,,0.01,,,,,,
4794,189.48281860351562,500.0,,1.0,10000.0,17951.869140625,0.02035195380449295,20.0,0
4795,,,0.01,,,,,,
4795,45.21167755126953,500.0,,1.0,10000.0,1022.0479736328125,0.02026657946407795,20.0,0
4796,,,0.01,,,,,,
4796,224.46502685546875,500.0,,1.0,10000.0,25192.2734375,0.020256558433175087,20.0,0
4797,,,0.01,,,,,,
4797,22.1171875,500.0,,1.0,10000.0,244.58499145507812,0.020247546955943108,20.0,0
4798,,,0.01,,,,,,
4798,151.15408325195312,500.0,,1.0,10000.0,11423.7783203125,0.020252656191587448,20.0,0
4799,,,0.01,,,,,,
4799,51.93034744262695,500.0,,1.0,10000.0,1348.3804931640625,0.02034071460366249,20.0,0
4800,,,0.01,,,,,,
4800,64.56291961669922,500.0,,1.0,10000.0,2084.18505859375,0.020322050899267197,20.0,0
4801,,,0.01,,,,,,
4801,220.93528747558594,500.0,,1.0,10000.0,24406.19921875,0.02024715021252632,20.0,0
4802,,,0.01,,,,,,
4802,183.48277282714844,500.0,,1.0,10000.0,16832.96484375,0.02024710737168789,20.0,0
4803,,,0.01,,,,,,
4803,41.23044204711914,500.0,,1.0,10000.0,849.9747314453125,0.02025042101740837,20.0,0
4804,,,0.01,,,,,,
4804,285.1628723144531,500.0,,1.0,10000.0,40658.9296875,0.020377032458782196,20.0,0
4805,,,0.01,,,,,,
4805,136.89369201660156,500.0,,1.0,10000.0,9369.9423828125,0.02026897482573986,20.0,0
4806,,,0.01,,,,,,
4806,403.6037902832031,500.0,,1.0,10000.0,81448.015625,0.02027912437915802,20.0,0
4807,,,0.01,,,,,,
4807,65.79985809326172,500.0,,1.0,10000.0,2164.810546875,0.02028859592974186,20.0,0
4808,,,0.01,,,,,,
4808,105.93885803222656,500.0,,1.0,10000.0,5611.52099609375,0.020390581339597702,20.0,0
4809,,,0.01,,,,,,
4809,387.08203125,500.0,,1.0,10000.0,74916.25,0.02030830644071102,20.0,0
4810,,,0.01,,,,,,
4810,18.895692825317383,500.0,,1.0,10000.0,178.52362060546875,0.020343290641903877,20.0,0
4811,,,0.01,,,,,,
4811,137.41485595703125,500.0,,1.0,10000.0,9441.421875,0.020325032994151115,20.0,0
4812,,,0.01,,,,,,
4812,14.775532722473145,500.0,,1.0,10000.0,109.15818786621094,0.020330676808953285,20.0,0
4813,,,0.01,,,,,,
4813,4.765607833862305,500.0,,1.0,10000.0,11.355509757995605,0.020336486399173737,20.0,0
4814,,,0.01,,,,,,
4814,422.707275390625,500.0,,1.0,10000.0,89340.7265625,0.020400522276759148,20.0,0
4815,,,0.01,,,,,,
4815,113.35700988769531,500.0,,1.0,10000.0,6424.90625,0.020333589985966682,20.0,0
4816,,,0.01,,,,,,
4816,27.99408531188965,500.0,,1.0,10000.0,391.83441162109375,0.020329482853412628,20.0,0
4817,,,0.01,,,,,,
4817,510.18524169921875,500.0,,1.0,10000.0,130144.484375,0.020325513556599617,20.0,0
4818,,,0.01,,,,,,
4818,223.2796630859375,500.0,,1.0,10000.0,24926.90234375,0.020320357754826546,20.0,0
4819,,,0.01,,,,,,
4819,32.80400466918945,500.0,,1.0,10000.0,538.0513916015625,0.02031712420284748,20.0,0
4820,,,0.01,,,,,,
4820,68.30757904052734,500.0,,1.0,10000.0,2332.962890625,0.020315205678343773,20.0,0
4821,,,0.01,,,,,,
4821,18.375524520874023,500.0,,1.0,10000.0,168.8299560546875,0.020312678068876266,20.0,0
4822,,,0.01,,,,,,
4822,135.00636291503906,500.0,,1.0,10000.0,9113.359375,0.020308123901486397,20.0,0
4823,,,0.01,,,,,,
4823,195.70750427246094,500.0,,1.0,10000.0,19150.71484375,0.020377742126584053,20.0,0
4824,,,0.01,,,,,,
4824,173.45156860351562,500.0,,1.0,10000.0,15042.724609375,0.02037721313536167,20.0,0
4825,,,0.01,,,,,,
4825,85.36528015136719,500.0,,1.0,10000.0,3643.61572265625,0.02046360820531845,20.0,0
4826,,,0.01,,,,,,
4826,71.0312271118164,500.0,,1.0,10000.0,2522.7177734375,0.02031903900206089,20.0,0
4827,,,0.01,,,,,,
4827,38.645362854003906,500.0,,1.0,10000.0,746.7319946289062,0.02030348591506481,20.0,0
4828,,,0.01,,,,,,
4828,102.27464294433594,500.0,,1.0,10000.0,5230.05126953125,0.020302187651395798,20.0,0
4829,,,0.01,,,,,,
4829,39.291812896728516,500.0,,1.0,10000.0,771.9232788085938,0.02031106874346733,20.0,0
4830,,,0.01,,,,,,
4830,406.3337097167969,500.0,,1.0,10000.0,82553.546875,0.02030336484313011,20.0,0
4831,,,0.01,,,,,,
4831,14.144381523132324,500.0,,1.0,10000.0,100.03176879882812,0.020282020792365074,20.0,0
4832,,,0.01,,,,,,
4832,426.3962097167969,500.0,,1.0,10000.0,90906.859375,0.020272616297006607,20.0,0
4833,,,0.01,,,,,,
4833,242.5908203125,500.0,,1.0,10000.0,29425.154296875,0.020258203148841858,20.0,0
4834,,,0.01,,,,,,
4834,70.11833953857422,500.0,,1.0,10000.0,2458.291015625,0.020245861262083054,20.0,0
4835,,,0.01,,,,,,
4835,44.70083236694336,500.0,,1.0,10000.0,999.0821533203125,0.020236482843756676,20.0,0
4836,,,0.01,,,,,,
4836,11.159321784973145,500.0,,1.0,10000.0,62.265228271484375,0.020228184759616852,20.0,0
4837,,,0.01,,,,,,
4837,47.165504455566406,500.0,,1.0,10000.0,1112.29248046875,0.020219385623931885,20.0,0
4838,,,0.01,,,,,,
4838,80.81488037109375,500.0,,1.0,10000.0,3265.5224609375,0.020212657749652863,20.0,0
4839,,,0.01,,,,,,
4839,35.295143127441406,500.0,,1.0,10000.0,622.8735961914062,0.020202627405524254,20.0,0
4840,,,0.01,,,,,,
4840,342.9298095703125,500.0,,1.0,10000.0,58800.4296875,0.02019355073571205,20.0,0
4841,,,0.01,,,,,,
4841,85.51515197753906,500.0,,1.0,10000.0,3656.420654296875,0.020183773711323738,20.0,0
4842,,,0.01,,,,,,
4842,190.4617156982422,500.0,,1.0,10000.0,18137.83203125,0.0201768409460783,20.0,0
4843,,,0.01,,,,,,
4843,431.7672119140625,500.0,,1.0,10000.0,93211.4609375,0.020384008064866066,20.0,0
4844,,,0.01,,,,,,
4844,39.669986724853516,500.0,,1.0,10000.0,786.8539428710938,0.020172370597720146,20.0,0
4845,,,0.01,,,,,,
4845,305.0198059082031,500.0,,1.0,10000.0,46518.54296875,0.02016834355890751,20.0,0
4846,,,0.01,,,,,,
4846,491.36480712890625,500.0,,1.0,10000.0,120719.6875,0.02016759291291237,20.0,0
4847,,,0.01,,,,,,
4847,4.830179691314697,500.0,,1.0,10000.0,11.66531753540039,0.02017100527882576,20.0,0
4848,,,0.01,,,,,,
4848,307.57696533203125,500.0,,1.0,10000.0,47301.79296875,0.020175674930214882,20.0,0
4849,,,0.01,,,,,,
4849,202.13168334960938,500.0,,1.0,10000.0,20428.609375,0.020175045356154442,20.0,0
4850,,,0.01,,,,,,
4850,178.97779846191406,500.0,,1.0,10000.0,16016.525390625,0.020179253071546555,20.0,0
4851,,,0.01,,,,,,
4851,350.81732177734375,500.0,,1.0,10000.0,61536.3984375,0.020182620733976364,20.0,0
4852,,,0.01,,,,,,
4852,74.39379119873047,500.0,,1.0,10000.0,2767.21826171875,0.02018583007156849,20.0,0
4853,,,0.01,,,,,,
4853,10.707852363586426,500.0,,1.0,10000.0,57.329044342041016,0.020197831094264984,20.0,0
4854,,,0.01,,,,,,
4854,152.5592041015625,500.0,,1.0,10000.0,11637.1552734375,0.020278727635741234,20.0,0
4855,,,0.01,,,,,,
4855,10.423027038574219,500.0,,1.0,10000.0,54.31974792480469,0.020206013694405556,20.0,0
4856,,,0.01,,,,,,
4856,204.13417053222656,500.0,,1.0,10000.0,20835.380859375,0.020224357023835182,20.0,0
4857,,,0.01,,,,,,
4857,106.10643005371094,500.0,,1.0,10000.0,5629.287109375,0.020215801894664764,20.0,0
4858,,,0.01,,,,,,
4858,38.43414306640625,500.0,,1.0,10000.0,738.5916748046875,0.020213166251778603,20.0,0
4859,,,0.01,,,,,,
4859,12.243551254272461,500.0,,1.0,10000.0,74.95228576660156,0.020217955112457275,20.0,0
4860,,,0.01,,,,,,
4860,2.560455560684204,500.0,,1.0,10000.0,3.2779664993286133,0.020224522799253464,20.0,0
4861,,,0.01,,,,,,
4861,175.9599609375,500.0,,1.0,10000.0,15480.955078125,0.020225265994668007,20.0,0
4862,,,0.01,,,,,,
4862,43.22048568725586,500.0,,1.0,10000.0,934.0052490234375,0.020222097635269165,20.0,0
4863,,,0.01,,,,,,
4863,91.11217498779297,500.0,,1.0,10000.0,4150.71435546875,0.020219286903738976,20.0,0
4864,,,0.01,,,,,,
4864,31.322406768798828,500.0,,1.0,10000.0,490.5465393066406,0.020215392112731934,20.0,0
4865,,,0.01,,,,,,
4865,23.740873336791992,500.0,,1.0,10000.0,281.81451416015625,0.020212074741721153,20.0,0
4866,,,0.01,,,,,,
4866,91.68324279785156,500.0,,1.0,10000.0,4202.908203125,0.020232481881976128,20.0,0
4867,,,0.01,,,,,,
4867,16.835987091064453,500.0,,1.0,10000.0,141.72520446777344,0.02020103856921196,20.0,0
4868,,,0.01,,,,,,
4868,390.8330383300781,500.0,,1.0,10000.0,76375.234375,0.02019539475440979,20.0,0
4869,,,0.01,,,,,,
4869,177.49624633789062,500.0,,1.0,10000.0,15752.4580078125,0.020257141441106796,20.0,0
4870,,,0.01,,,,,,
4870,220.8389434814453,500.0,,1.0,10000.0,24384.91796875,0.020246071740984917,20.0,0
4871,,,0.01,,,,,,
4871,354.8769836425781,500.0,,1.0,10000.0,62968.8359375,0.020160185173153877,20.0,0
4872,,,0.01,,,,,,
4872,179.69859313964844,500.0,,1.0,10000.0,16145.7919921875,0.02022635191679001,20.0,0
4873,,,0.01,,,,,,
4873,19.455286026000977,500.0,,1.0,10000.0,189.25405883789062,0.020143909379839897,20.0,0
4874,,,0.01,,,,,,
4874,36.609256744384766,500.0,,1.0,10000.0,670.1187744140625,0.020255425944924355,20.0,0
4875,,,0.01,,,,,,
4875,32.49610900878906,500.0,,1.0,10000.0,527.99853515625,0.020125053822994232,20.0,0
4876,,,0.01,,,,,,
4876,213.78248596191406,500.0,,1.0,10000.0,22851.4765625,0.020116295665502548,20.0,0
4877,,,0.01,,,,,,
4877,19.710590362548828,500.0,,1.0,10000.0,194.25369262695312,0.020317068323493004,20.0,0
4878,,,0.01,,,,,,
4878,45.897560119628906,500.0,,1.0,10000.0,1053.29296875,0.02010534517467022,20.0,0
4879,,,0.01,,,,,,
4879,139.8375701904297,500.0,,1.0,10000.0,9777.2734375,0.02010349929332733,20.0,0
4880,,,0.01,,,,,,
4880,34.50825881958008,500.0,,1.0,10000.0,595.4099731445312,0.02010912261903286,20.0,0
4881,,,0.01,,,,,,
4881,279.0459899902344,500.0,,1.0,10000.0,38933.328125,0.020101508125662804,20.0,0
4882,,,0.01,,,,,,
4882,331.9113464355469,500.0,,1.0,10000.0,55082.5703125,0.02009786292910576,20.0,0
4883,,,0.01,,,,,,
4883,24.19804573059082,500.0,,1.0,10000.0,292.772705078125,0.020098557695746422,20.0,0
4884,,,0.01,,,,,,
4884,64.86112213134766,500.0,,1.0,10000.0,2103.482421875,0.02010231465101242,20.0,0
4885,,,0.01,,,,,,
4885,73.14871978759766,500.0,,1.0,10000.0,2675.36767578125,0.020106161013245583,20.0,0
4886,,,0.01,,,,,,
4886,389.88873291015625,500.0,,1.0,10000.0,76006.609375,0.020109988749027252,20.0,0
4887,,,0.01,,,,,,
4887,84.00900268554688,500.0,,1.0,10000.0,3528.75634765625,0.02011299319565296,20.0,0
4888,,,0.01,,,,,,
4888,12.714604377746582,500.0,,1.0,10000.0,80.8305892944336,0.020116526633501053,20.0,0
4889,,,0.01,,,,,,
4889,290.58990478515625,500.0,,1.0,10000.0,42221.25,0.020121339708566666,20.0,0
4890,,,0.01,,,,,,
4890,160.45664978027344,500.0,,1.0,10000.0,12873.16796875,0.020129738375544548,20.0,0
4891,,,0.01,,,,,,
4891,77.1045913696289,500.0,,1.0,10000.0,2972.55908203125,0.020216092467308044,20.0,0
4892,,,0.01,,,,,,
4892,11.014986038208008,500.0,,1.0,10000.0,60.66495895385742,0.020149555057287216,20.0,0
4893,,,0.01,,,,,,
4893,411.7274475097656,500.0,,1.0,10000.0,84759.75,0.02016056887805462,20.0,0
4894,,,0.01,,,,,,
4894,35.02322769165039,500.0,,1.0,10000.0,613.313232421875,0.020242543891072273,20.0,0
4895,,,0.01,,,,,,
4895,135.41590881347656,500.0,,1.0,10000.0,9168.7333984375,0.020176466554403305,20.0,0
4896,,,0.01,,,,,,
4896,297.9030456542969,500.0,,1.0,10000.0,44373.109375,0.02019047737121582,20.0,0
4897,,,0.01,,,,,,
4897,535.9116821289062,500.0,,1.0,10000.0,143600.65625,0.020383618772029877,20.0,0
4898,,,0.01,,,,,,
4898,123.18289947509766,500.0,,1.0,10000.0,7587.013671875,0.02021646685898304,20.0,0
4899,,,0.01,,,,,,
4899,280.79669189453125,500.0,,1.0,10000.0,39423.39453125,0.020231440663337708,20.0,0
4900,,,0.01,,,,,,
4900,83.10989379882812,500.0,,1.0,10000.0,3453.62744140625,0.02024218812584877,20.0,0
4901,,,0.01,,,,,,
4901,189.27099609375,500.0,,1.0,10000.0,17911.7578125,0.020257901400327682,20.0,0
4902,,,0.01,,,,,,
4902,113.81745147705078,500.0,,1.0,10000.0,6477.2060546875,0.02027294971048832,20.0,0
4903,,,0.01,,,,,,
4903,136.8189697265625,500.0,,1.0,10000.0,9359.71484375,0.020287100225687027,20.0,0
4904,,,0.01,,,,,,
4904,258.6550598144531,500.0,,1.0,10000.0,33451.21875,0.020301461219787598,20.0,0
4905,,,0.01,,,,,,
4905,33.54029083251953,500.0,,1.0,10000.0,562.4755859375,0.020313387736678123,20.0,0
4906,,,0.01,,,,,,
4906,522.3246459960938,500.0,,1.0,10000.0,136411.515625,0.0203243475407362,20.0,0
4907,,,0.01,,,,,,
4907,312.5408935546875,500.0,,1.0,10000.0,48840.91015625,0.02033437229692936,20.0,0
4908,,,0.01,,,,,,
4908,46.267539978027344,500.0,,1.0,10000.0,1070.3426513671875,0.020348384976387024,20.0,0
4909,,,0.01,,,,,,
4909,77.4991226196289,500.0,,1.0,10000.0,3003.056884765625,0.020354053005576134,20.0,0
4910,,,0.01,,,,,,
4910,28.591047286987305,500.0,,1.0,10000.0,408.7239990234375,0.020414290949702263,20.0,0
4911,,,0.01,,,,,,
4911,3.4617888927459717,500.0,,1.0,10000.0,5.99199104309082,0.020386919379234314,20.0,0
4912,,,0.01,,,,,,
4912,241.93234252929688,500.0,,1.0,10000.0,29265.630859375,0.020476756617426872,20.0,0
4913,,,0.01,,,,,,
4913,39.19024658203125,500.0,,1.0,10000.0,767.9376831054688,0.020489726215600967,20.0,0
4914,,,0.01,,,,,,
4914,209.04037475585938,500.0,,1.0,10000.0,21848.939453125,0.020422691479325294,20.0,0
4915,,,0.01,,,,,,
4915,365.97900390625,500.0,,1.0,10000.0,66970.3046875,0.020432641729712486,20.0,0
