lr-Adam/geometry.feature_network,train_params/lambda_3d_sd,train_params/lambda_rgb,train/loss_rgb,train/min_step,trian/loss_normal_smoothness_2d,train_params/lambda_sd,train_params/lambda_mask,lr-Adam/geometry.density_network,train_params/lambda_orient,lr-Adam/geometry.encoding,train/max_step,train_params/lambda_sparsity,train_params/lambda_opaque,train/loss_mask,step,train/loss_sd,train/loss_sd_3d,train/max_step_3d,train_params/lambda_normal_smoothness_2d,train/grad_norm_3d,epoch,train/loss_sparsity,train/loss_opaque,train/grad_norm,train/min_step_3d
,1.0,1000.0,0.0022845182102173567,200.0,0.005438146181404591,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010024791583418846,8028,4689.9765625,153.5018310546875,600.0,1000.0,17.521520614624023,0,0.440457820892334,0.03790824115276337,96.85015869140625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8029,,,,,,,,,,
,1.0,1000.0,0.002264926675707102,200.0,0.0043357303366065025,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010060153901576996,8029,6597.9921875,42.38951873779297,600.0,1000.0,9.207552909851074,0,0.4474143981933594,0.03702659159898758,114.873779296875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8030,,,,,,,,,,
,1.0,1000.0,0.002275747712701559,200.0,0.0040704431012272835,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01014021411538124,8030,2067.369140625,23.9412841796875,600.0,1000.0,6.919723033905029,0,0.4243335723876953,0.028171271085739136,64.30193328857422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8031,,,,,,,,,,
,1.0,1000.0,0.0022409455850720406,200.0,0.005279539152979851,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010144434869289398,8031,17523.90625,79.88619232177734,600.0,1000.0,12.64011001586914,0,0.44722554087638855,0.0327606163918972,187.2106170654297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8032,,,,,,,,,,
,1.0,1000.0,0.002226182259619236,200.0,0.004565247800201178,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01023777574300766,8032,9272.8828125,135.66761779785156,600.0,1000.0,16.47225570678711,0,0.463617742061615,0.03423360735177994,136.18284606933594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8033,,,,,,,,,,
,1.0,1000.0,0.002222580835223198,200.0,0.005044053308665752,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010202277451753616,8033,23817.28125,24.934526443481445,600.0,1000.0,7.061802387237549,0,0.4274677336215973,0.034127939492464066,218.25343322753906,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8034,,,,,,,,,,
,1.0,1000.0,0.002227859338745475,200.0,0.004904351197183132,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010265436954796314,8034,32550.498046875,158.65907287597656,600.0,1000.0,17.813425064086914,0,0.4596935510635376,0.03574513643980026,255.14895629882812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8035,,,,,,,,,,
,1.0,1000.0,0.0022381676826626062,200.0,0.006370740942656994,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01024757418781519,8035,19348.2890625,177.78231811523438,600.0,1000.0,18.856422424316406,0,0.48556363582611084,0.026999009773135185,196.71446228027344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8036,,,,,,,,,,
,1.0,1000.0,0.002256619744002819,200.0,0.0052292016334831715,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010283924639225006,8036,7634.490234375,32.32118225097656,600.0,1000.0,8.040047645568848,0,0.4704991579055786,0.032939985394477844,123.56771850585938,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8037,,,,,,,,,,
,1.0,1000.0,0.0022528688423335552,200.0,0.004885011352598667,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010317113250494003,8037,12995.8427734375,110.91885375976562,600.0,1000.0,14.894217491149902,0,0.3978392779827118,0.03096712939441204,161.2193603515625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8038,,,,,,,,,,
,1.0,1000.0,0.0022579291835427284,200.0,0.004725549835711718,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010370897129178047,8038,14484.384765625,122.95108032226562,600.0,1000.0,15.681268692016602,0,0.4339597225189209,0.026219546794891357,170.2021484375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8039,,,,,,,,,,
,1.0,1000.0,0.0022627359721809626,200.0,0.004620504565536976,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010312452912330627,8039,2411.560546875,106.51113891601562,600.0,1000.0,14.595282554626465,0,0.4129987359046936,0.024655558168888092,69.44869232177734,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8040,,,,,,,,,,
,1.0,1000.0,0.0022758804261684418,200.0,0.005489611066877842,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010378582403063774,8040,1643.6044921875,85.62969970703125,600.0,1000.0,13.0866117477417,0,0.4505344331264496,0.030834490433335304,57.33418655395508,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8041,,,,,,,,,,
,1.0,1000.0,0.0022944221273064613,200.0,0.005822794511914253,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010393642820417881,8041,29264.27734375,37.603355407714844,600.0,1000.0,8.67218017578125,0,0.4805169105529785,0.03305782005190849,241.9267578125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8042,,,,,,,,,,
,1.0,1000.0,0.002297112485393882,200.0,0.004427563864737749,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010417168028652668,8042,9852.8095703125,119.04080200195312,600.0,1000.0,15.429893493652344,0,0.39056646823883057,0.04308171570301056,140.376708984375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8043,,,,,,,,,,
,1.0,1000.0,0.002298852661624551,200.0,0.004128218162804842,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010389706119894981,8043,17478.109375,92.08293914794922,600.0,1000.0,13.570772171020508,0,0.4371219575405121,0.028631485998630524,186.9658203125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8044,,,,,,,,,,
,1.0,1000.0,0.002292377408593893,200.0,0.0039542196318507195,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010387899354100227,8044,3908.2919921875,45.767784118652344,600.0,1000.0,9.567421913146973,0,0.43034762144088745,0.028145819902420044,88.41144561767578,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8045,,,,,,,,,,
,1.0,1000.0,0.002279984299093485,200.0,0.005485459230840206,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010336191393435001,8045,4623.7568359375,108.25550842285156,600.0,1000.0,14.714313507080078,0,0.47887933254241943,0.03108539804816246,96.16398620605469,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8046,,,,,,,,,,
,1.0,1000.0,0.002285393886268139,200.0,0.0042835017666220665,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010264056734740734,8046,22989.453125,29.940349578857422,600.0,1000.0,7.738262176513672,0,0.4200778305530548,0.025367431342601776,214.4269256591797,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8047,,,,,,,,,,
,1.0,1000.0,0.0022903771605342627,200.0,0.0046001821756362915,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010283526964485645,8047,10517.587890625,118.8503646850586,600.0,1000.0,15.417545318603516,0,0.39211297035217285,0.036640606820583344,145.0350799560547,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8048,,,,,,,,,,
,1.0,1000.0,0.0022657988592982292,200.0,0.004661295097321272,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010166887193918228,8048,1505.3062744140625,70.95527648925781,600.0,1000.0,11.91262149810791,0,0.43326282501220703,0.029817841947078705,54.869049072265625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8049,,,,,,,,,,
,1.0,1000.0,0.002264115959405899,200.0,0.005867744795978069,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010175961069762707,8049,35697.35546875,54.62889099121094,600.0,1000.0,10.452644348144531,0,0.47597458958625793,0.03024163842201233,267.1978759765625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8050,,,,,,,,,,
,1.0,1000.0,0.0022746804170310497,200.0,0.0044710817746818066,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010167736560106277,8050,17881.47265625,39.80573654174805,600.0,1000.0,8.922526359558105,0,0.4080390930175781,0.027288900688290596,189.11093139648438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8051,,,,,,,,,,
,1.0,1000.0,0.0022504134103655815,200.0,0.004077594261616468,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010122070088982582,8051,3570.541748046875,25.019691467285156,600.0,1000.0,7.073852062225342,0,0.36475056409835815,0.0425989143550396,84.50493621826172,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8052,,,,,,,,,,
,1.0,1000.0,0.0022477577440440655,200.0,0.004661991260945797,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0101188775151968,8052,44986.828125,97.7083511352539,600.0,1000.0,13.979151725769043,0,0.4133591651916504,0.02576768770813942,299.9560852050781,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8053,,,,,,,,,,
,1.0,1000.0,0.0022312018554657698,200.0,0.003904129611328244,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010091292671859264,8053,17564.078125,44.64081573486328,600.0,1000.0,9.448895454406738,0,0.4282771646976471,0.027617448940873146,187.42506408691406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8054,,,,,,,,,,
,1.0,1000.0,0.0022200613748282194,200.0,0.005364092066884041,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010107126086950302,8054,18179.1328125,105.06868743896484,600.0,1000.0,14.496116638183594,0,0.4590654969215393,0.030125122517347336,190.67843627929688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8055,,,,,,,,,,
,1.0,1000.0,0.002214021747931838,200.0,0.0070642041973769665,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01007178146392107,8055,28949.01171875,136.27511596679688,600.0,1000.0,16.509096145629883,0,0.5153651833534241,0.02918035164475441,240.62008666992188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8056,,,,,,,,,,
,1.0,1000.0,0.0021957424469292164,200.0,0.0036581838503479958,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010038386099040508,8056,16969.08203125,20.384973526000977,600.0,1000.0,6.385134696960449,0,0.3940342664718628,0.04215714707970619,184.22312927246094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8057,,,,,,,,,,
,1.0,1000.0,0.002188882092013955,200.0,0.004590373951941729,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01003284752368927,8057,2355.06591796875,42.182350158691406,600.0,1000.0,9.185026168823242,0,0.42661458253860474,0.025653406977653503,68.63040161132812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8058,,,,,,,,,,
,1.0,1000.0,0.002168013248592615,200.0,0.004734058398753405,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010009339079260826,8058,16478.517578125,108.17459106445312,600.0,1000.0,14.708812713623047,0,0.4020407199859619,0.027426080778241158,181.54074096679688,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8059,,,,,,,,,,
,1.0,1000.0,0.0021672507282346487,200.0,0.00563800847157836,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009981652721762657,8059,1586.3880615234375,38.689308166503906,600.0,1000.0,8.79651165008545,0,0.47552138566970825,0.030092809349298477,56.32740020751953,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8060,,,,,,,,,,
,1.0,1000.0,0.0021568508818745613,200.0,0.004705218598246574,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009999090805649757,8060,4221.88671875,52.94123840332031,600.0,1000.0,10.289920806884766,0,0.43957051634788513,0.027959667146205902,91.89000701904297,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8061,,,,,,,,,,
,1.0,1000.0,0.0021518650464713573,200.0,0.00434074318036437,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009967708960175514,8061,23866.42578125,30.359710693359375,600.0,1000.0,7.792266368865967,0,0.41651326417922974,0.025075305253267288,218.47848510742188,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8062,,,,,,,,,,
,1.0,1000.0,0.002147400751709938,200.0,0.006752821616828442,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009969083592295647,8062,48249.05859375,149.0669403076172,600.0,1000.0,17.26655387878418,0,0.5061639547348022,0.029560953378677368,310.6414489746094,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8063,,,,,,,,,,
,1.0,1000.0,0.0021484731696546078,200.0,0.004614371806383133,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01002639252692461,8063,7609.150390625,61.98094940185547,600.0,1000.0,11.133817672729492,0,0.4260628819465637,0.03485292196273804,123.36248016357422,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8064,,,,,,,,,,
,1.0,1000.0,0.0021526883356273174,200.0,0.003793066367506981,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010034654289484024,8064,746.6917724609375,127.12181091308594,600.0,1000.0,15.945018768310547,0,0.371010959148407,0.03926025703549385,38.64432144165039,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8065,,,,,,,,,,
,1.0,1000.0,0.002161227399483323,200.0,0.004373142961412668,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.01002764143049717,8065,5129.5439453125,39.08237075805664,600.0,1000.0,8.841082572937012,0,0.41558071970939636,0.025940243154764175,101.28714752197266,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8066,,,,,,,,,,
,1.0,1000.0,0.0021717320196330547,200.0,0.003651237580925226,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.010041827335953712,8066,10361.966796875,78.90061950683594,600.0,1000.0,12.561896324157715,0,0.3981136083602905,0.04096105322241783,143.95809936523438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8067,,,,,,,,,,
,1.0,1000.0,0.00217311829328537,200.0,0.004600802436470985,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00999340508133173,8067,30916.525390625,105.26884460449219,600.0,1000.0,14.509916305541992,0,0.4062483012676239,0.02672995626926422,248.6625213623047,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8068,,,,,,,,,,
,1.0,1000.0,0.0021756356582045555,200.0,0.004030545707792044,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009965992532670498,8068,24482.1640625,112.08380126953125,600.0,1000.0,14.972228050231934,0,0.3951481580734253,0.04363562911748886,221.27883911132812,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8069,,,,,,,,,,
,1.0,1000.0,0.0021852347999811172,200.0,0.004844361916184425,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009914110414683819,8069,2783.6689453125,116.72787475585938,600.0,1000.0,15.279258728027344,0,0.4601120948791504,0.03513502702116966,74.61459350585938,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8070,,,,,,,,,,
,1.0,1000.0,0.002200288465246558,200.0,0.004467763006687164,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009856455959379673,8070,33044.296875,115.9607162475586,600.0,1000.0,15.228967666625977,0,0.4068479835987091,0.03889339417219162,257.0770263671875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8071,,,,,,,,,,
,1.0,1000.0,0.002216302789747715,200.0,0.004005789291113615,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00979417935013771,8071,38229.0859375,46.228416442871094,600.0,1000.0,9.615447998046875,0,0.4276556372642517,0.029127411544322968,276.5107116699219,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8072,,,,,,,,,,
,1.0,1000.0,0.0022352419327944517,200.0,0.003720431122928858,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009727034717798233,8072,13295.953125,30.691410064697266,600.0,1000.0,7.834718704223633,0,0.3869948983192444,0.04149974137544632,163.07025146484375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8073,,,,,,,,,,
,1.0,1000.0,0.0022386505734175444,200.0,0.006446490064263344,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009640062227845192,8073,3306.707763671875,95.73210144042969,600.0,1000.0,13.837059020996094,0,0.4973694682121277,0.026544902473688126,81.32290649414062,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8074,,,,,,,,,,
,1.0,1000.0,0.0022425036877393723,200.0,0.004042761400341988,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009578091092407703,8074,25046.48828125,75.93257141113281,600.0,1000.0,12.323357582092285,0,0.4220658540725708,0.02927892655134201,223.81460571289062,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8075,,,,,,,,,,
,1.0,1000.0,0.0022633979097008705,200.0,0.004037731327116489,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009520180523395538,8075,9437.255859375,94.59962463378906,600.0,1000.0,13.754971504211426,0,0.4259259104728699,0.029381588101387024,137.38453674316406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8076,,,,,,,,,,
,1.0,1000.0,0.0022788948845118284,200.0,0.004342494532465935,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00945872813463211,8076,31079.53125,80.9475326538086,600.0,1000.0,12.723798751831055,0,0.4035015404224396,0.0397312305867672,249.31719970703125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8077,,,,,,,,,,
,1.0,1000.0,0.0022743521258234978,200.0,0.00700005330145359,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009356342256069183,8077,3949.410400390625,172.64268493652344,600.0,1000.0,18.581857681274414,0,0.5043317079544067,0.02760346233844757,88.87531280517578,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8078,,,,,,,,,,
,1.0,1000.0,0.0022716976236552,200.0,0.0041266558691859245,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009273438714444637,8078,5909.384765625,45.505149841308594,600.0,1000.0,9.539932250976562,0,0.3627316951751709,0.04124303162097931,108.71416473388672,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8079,,,,,,,,,,
,1.0,1000.0,0.002296529244631529,200.0,0.003989585675299168,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009254680015146732,8079,18686.720703125,81.2170639038086,600.0,1000.0,12.744964599609375,0,0.4027474522590637,0.0262182354927063,193.32211303710938,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8080,,,,,,,,,,
,1.0,1000.0,0.00229248171672225,200.0,0.005990028381347656,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.0091993547976017,8080,6209.1259765625,23.1546630859375,600.0,1000.0,6.805095672607422,0,0.48309460282325745,0.03462686389684677,111.43721008300781,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8081,,,,,,,,,,
,1.0,1000.0,0.0023004666436463594,200.0,0.006595876067876816,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00918321218341589,8081,2655.7783203125,192.60350036621094,600.0,1000.0,19.626691818237305,0,0.5016753673553467,0.02876170538365841,72.88042449951172,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8082,,,,,,,,,,
,1.0,1000.0,0.0022856032010167837,200.0,0.006270313635468483,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009128130972385406,8082,2664.90185546875,191.22967529296875,600.0,1000.0,19.556568145751953,0,0.488670289516449,0.02795621007680893,73.00550842285156,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8083,,,,,,,,,,
,1.0,1000.0,0.002309889765456319,200.0,0.004186532460153103,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009095655754208565,8083,1415.632080078125,74.24442291259766,600.0,1000.0,12.185600280761719,0,0.3998207151889801,0.04338585585355759,53.209625244140625,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8084,,,,,,,,,,
,1.0,1000.0,0.0023065591230988503,200.0,0.004427045583724976,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009052751585841179,8084,6378.6337890625,79.9296875,600.0,1000.0,12.643550872802734,0,0.4405200481414795,0.026253990828990936,112.94807434082031,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8085,,,,,,,,,,
,1.0,1000.0,0.0023311879485845566,200.0,0.006893332116305828,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.009025907143950462,8085,8206.623046875,83.03616333007812,600.0,1000.0,12.886905670166016,0,0.5055996179580688,0.028766434639692307,128.11419677734375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8086,,,,,,,,,,
,1.0,1000.0,0.0023369949776679277,200.0,0.005563621409237385,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008964452892541885,8086,4296.779296875,63.72793197631836,600.0,1000.0,11.28963565826416,0,0.44650232791900635,0.03713047131896019,92.70144653320312,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8087,,,,,,,,,,
,1.0,1000.0,0.002341021317988634,200.0,0.0037038782611489296,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00898748729377985,8087,1392.69970703125,102.45372009277344,600.0,1000.0,14.31458854675293,0,0.4307200312614441,0.02796216681599617,52.77688217163086,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8088,,,,,,,,,,
,1.0,1000.0,0.002336510457098484,200.0,0.006465681828558445,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008935105055570602,8088,36792.609375,150.21612548828125,600.0,1000.0,17.33298110961914,0,0.4673187732696533,0.034151386469602585,271.2659606933594,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8089,,,,,,,,,,
,1.0,1000.0,0.002342949155718088,200.0,0.004012763500213623,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008873381651937962,8089,2701.9814453125,71.48056030273438,600.0,1000.0,11.956635475158691,0,0.4211651086807251,0.026229698210954666,73.51165008544922,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8090,,,,,,,,,,
,1.0,1000.0,0.002348885638639331,200.0,0.004990846384316683,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00883305910974741,8090,24186.203125,44.50112533569336,600.0,1000.0,9.434101104736328,0,0.4266834855079651,0.02655213326215744,219.93727111816406,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8091,,,,,,,,,,
,1.0,1000.0,0.0023549555335193872,200.0,0.00499305734410882,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008805433288216591,8091,29657.0234375,103.68698120117188,600.0,1000.0,14.400485038757324,0,0.44840195775032043,0.03452305495738983,243.5447540283203,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8092,,,,,,,,,,
,1.0,1000.0,0.0023622894659638405,200.0,0.00590400118380785,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.00878436304628849,8092,12087.71484375,153.85903930664062,600.0,1000.0,17.541894912719727,0,0.4768233895301819,0.029174577444791794,155.4844970703125,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8093,,,,,,,,,,
,1.0,1000.0,0.0023710201494395733,200.0,0.0048789940774440765,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008717537857592106,8093,41262.29296875,157.49615478515625,600.0,1000.0,17.748023986816406,0,0.43385738134384155,0.03547164052724838,287.27093505859375,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8094,,,,,,,,,,
,1.0,1000.0,0.0024072378873825073,200.0,0.004620425868779421,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008679410442709923,8094,19792.12109375,47.85979461669922,600.0,1000.0,9.783638954162598,0,0.44054168462753296,0.02710052952170372,198.9578857421875,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8095,,,,,,,,,,
,1.0,1000.0,0.002408531727269292,200.0,0.0044027348048985004,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008656887337565422,8095,17864.484375,79.47161865234375,600.0,1000.0,12.607269287109375,0,0.3812115788459778,0.04324118047952652,189.02108764648438,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8096,,,,,,,,,,
,1.0,1000.0,0.002426399849355221,200.0,0.004581949673593044,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008630825206637383,8096,23168.1953125,91.49966430664062,600.0,1000.0,13.527725219726562,0,0.40115129947662354,0.046497784554958344,215.25889587402344,200.0
0.001,,,,,,,,0.001,,0.01,,,,,8097,,,,,,,,,,
,1.0,1000.0,0.002457511145621538,200.0,0.003322458127513528,0.02500000037252903,100.0,,0.0,,600.0,0.0,0.0,0.008611828088760376,8097,10629.220703125,79.85810089111328,600.0,1000.0,12.637887001037598,0,0.41382545232772827,0.03279720991849899,145.80274963378906,200.0
