lr-Adam,train_params/lambda_normal_consistency,train/loss_normal_consistency,train/max_step,train/loss_mask,train/max_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train/grad_norm_3d,train_params/lambda_rgb,step,train/loss_rgb,train_params/lambda_sd,train/grad_norm,train/loss_sd_3d,train/loss_sd,train_params/lambda_laplacian_smoothness,train/min_step,train/min_step_3d,epoch
,1000.0,0.010042542591691017,600.0,0.12165111303329468,600.0,1.0,100.0,14.819733619689941,1000.0,5693,0.011298510245978832,0.02500000037252903,192.5943603515625,109.812255859375,18546.296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5694,,,,,,,,,
,1000.0,0.010042115114629269,600.0,0.12168951332569122,600.0,1.0,100.0,9.118958473205566,1000.0,5694,0.011297095566987991,0.02500000037252903,192.7049102783203,41.57769775390625,18567.58984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5695,,,,,,,,,
,1000.0,0.010041700676083565,600.0,0.12181545048952103,600.0,1.0,100.0,11.616218566894531,1000.0,5695,0.011305160820484161,0.02500000037252903,160.76889038085938,67.46827697753906,12923.318359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5696,,,,,,,,,
,1000.0,0.010041255503892899,600.0,0.12167809903621674,600.0,1.0,100.0,11.41100025177002,1000.0,5696,0.011303728446364403,0.02500000037252903,133.60635375976562,65.10546875,8925.328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5697,,,,,,,,,
,1000.0,0.010040880180895329,600.0,0.12167079001665115,600.0,1.0,100.0,14.641318321228027,1000.0,5697,0.01131098996847868,0.02500000037252903,198.8018798828125,107.18409729003906,19761.095703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5698,,,,,,,,,
,1000.0,0.010040482506155968,600.0,0.12163100391626358,600.0,1.0,100.0,19.744009017944336,1000.0,5698,0.011319621466100216,0.02500000037252903,231.11276245117188,194.91293334960938,26706.5546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5699,,,,,,,,,
,1000.0,0.010040097869932652,600.0,0.1215493306517601,600.0,1.0,100.0,6.9059271812438965,1000.0,5699,0.01133282482624054,0.02500000037252903,261.3997802734375,23.845914840698242,34164.921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5700,,,,,,,,,
,1000.0,0.010039763525128365,600.0,0.12163874506950378,600.0,1.0,100.0,5.788071155548096,1000.0,5700,0.01133987121284008,0.02500000037252903,97.93670654296875,16.750885009765625,4795.79931640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5701,,,,,,,,,
,1000.0,0.01003941334784031,600.0,0.12146759033203125,600.0,1.0,100.0,6.440077304840088,1000.0,5701,0.011333405040204525,0.02500000037252903,343.3827819824219,20.73729705810547,58955.8671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5702,,,,,,,,,
,1000.0,0.010039171203970909,600.0,0.1213940903544426,600.0,1.0,100.0,5.6473517417907715,1000.0,5702,0.011332415044307709,0.02500000037252903,212.1067657470703,15.946290969848633,22494.640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5703,,,,,,,,,
,1000.0,0.010038903914391994,600.0,0.1213492602109909,600.0,1.0,100.0,9.667546272277832,1000.0,5703,0.011325022205710411,0.02500000037252903,280.1064758300781,46.73072052001953,39229.8203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5704,,,,,,,,,
,1000.0,0.010038692504167557,600.0,0.12143705785274506,600.0,1.0,100.0,11.791431427001953,1000.0,5704,0.011321714147925377,0.02500000037252903,296.6031799316406,69.5189208984375,43986.71875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5705,,,,,,,,,
,1000.0,0.010038469918072224,600.0,0.1213899701833725,600.0,1.0,100.0,11.352021217346191,1000.0,5705,0.011309348046779633,0.02500000037252903,201.48434448242188,64.43418884277344,20297.970703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5706,,,,,,,,,
,1000.0,0.010038346983492374,600.0,0.12133592367172241,600.0,1.0,100.0,19.856746673583984,1000.0,5706,0.011296260170638561,0.02500000037252903,61.878173828125,197.14520263671875,1914.4541015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5707,,,,,,,,,
,1000.0,0.010038269683718681,600.0,0.12132994085550308,600.0,1.0,100.0,4.273212909698486,1000.0,5707,0.01127763744443655,0.02500000037252903,61.369728088378906,9.130175590515137,1883.1217041015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5708,,,,,,,,,
,1000.0,0.010038133710622787,600.0,0.12124471366405487,600.0,1.0,100.0,11.728140830993652,1000.0,5708,0.011255673132836819,0.02500000037252903,275.4560241699219,68.77464294433594,37938.0078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5709,,,,,,,,,
,1000.0,0.010037939064204693,600.0,0.12123297899961472,600.0,1.0,100.0,12.752821922302246,1000.0,5709,0.011236406862735748,0.02500000037252903,218.9483184814453,81.3172378540039,23969.18359375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5710,,,,,,,,,
,1000.0,0.010037707164883614,600.0,0.12124496698379517,600.0,1.0,100.0,13.09446907043457,1000.0,5710,0.011217350140213966,0.02500000037252903,50.87797546386719,85.7325668334961,1294.2841796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5711,,,,,,,,,
,1000.0,0.010037493892014027,600.0,0.12128879874944687,600.0,1.0,100.0,10.901508331298828,1000.0,5711,0.011200526729226112,0.02500000037252903,275.2773742675781,59.42144012451172,37888.8125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5712,,,,,,,,,
,1000.0,0.010037379339337349,600.0,0.12128275632858276,600.0,1.0,100.0,23.006147384643555,1000.0,5712,0.011178642511367798,0.02500000037252903,86.23390197753906,264.6413879394531,3718.14306640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5713,,,,,,,,,
,1000.0,0.010037205182015896,600.0,0.12131650745868683,600.0,1.0,100.0,8.28334903717041,1000.0,5713,0.011176683008670807,0.02500000037252903,150.3668212890625,34.30693817138672,11305.091796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5714,,,,,,,,,
,1000.0,0.010037055239081383,600.0,0.1213516816496849,600.0,1.0,100.0,15.867864608764648,1000.0,5714,0.011168274097144604,0.02500000037252903,227.88795471191406,125.89456176757812,25966.4609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5715,,,,,,,,,
,1000.0,0.010036980733275414,600.0,0.12135137617588043,600.0,1.0,100.0,9.490614891052246,1000.0,5715,0.011159267276525497,0.02500000037252903,241.9113311767578,45.035888671875,29260.546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5716,,,,,,,,,
,1000.0,0.010036835446953773,600.0,0.12135358899831772,600.0,1.0,100.0,8.637466430664062,1000.0,5716,0.011151229962706566,0.02500000037252903,378.1640319824219,37.30290985107422,71504.015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5717,,,,,,,,,
,1000.0,0.010036665946245193,600.0,0.12141851335763931,600.0,1.0,100.0,9.900877952575684,1000.0,5717,0.011156534776091576,0.02500000037252903,219.5828857421875,49.013694763183594,24108.3203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5718,,,,,,,,,
,1000.0,0.010036507621407509,600.0,0.12141941487789154,600.0,1.0,100.0,13.347286224365234,1000.0,5718,0.011158022098243237,0.02500000037252903,130.0785369873047,89.07502746582031,8460.212890625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5719,,,,,,,,,
,1000.0,0.010036374442279339,600.0,0.12153887748718262,600.0,1.0,100.0,11.562346458435059,1000.0,5719,0.011161400005221367,0.02500000037252903,270.1004638671875,66.84393310546875,36477.1328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5720,,,,,,,,,
,1000.0,0.010036066174507141,600.0,0.12146148085594177,600.0,1.0,100.0,6.472081184387207,1000.0,5720,0.011161263100802898,0.02500000037252903,132.0635223388672,20.94391632080078,8720.3876953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5721,,,,,,,,,
,1000.0,0.010035766288638115,600.0,0.12159566581249237,600.0,1.0,100.0,15.197872161865234,1000.0,5721,0.011166384443640709,0.02500000037252903,210.6224365234375,115.48766326904297,22180.90625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5722,,,,,,,,,
,1000.0,0.010035446844995022,600.0,0.12156432867050171,600.0,1.0,100.0,8.928954124450684,1000.0,5722,0.011170029640197754,0.02500000037252903,189.34353637695312,39.86311340332031,17925.48828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5723,,,,,,,,,
,1000.0,0.01003508921712637,600.0,0.12152554094791412,600.0,1.0,100.0,8.130183219909668,1000.0,5723,0.011172905564308167,0.02500000037252903,207.83790588378906,33.04994201660156,21598.298828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5724,,,,,,,,,
,1000.0,0.010034793987870216,600.0,0.12144383788108826,600.0,1.0,100.0,7.858958721160889,1000.0,5724,0.011168066412210464,0.02500000037252903,193.120361328125,30.881614685058594,18647.73828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5725,,,,,,,,,
,1000.0,0.010034614242613316,600.0,0.12144696712493896,600.0,1.0,100.0,10.722453117370605,1000.0,5725,0.01116311177611351,0.02500000037252903,256.5322265625,57.485496520996094,32904.3984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5726,,,,,,,,,
,1000.0,0.01003431249409914,600.0,0.121446892619133,600.0,1.0,100.0,15.70184326171875,1000.0,5726,0.01115973200649023,0.02500000037252903,221.7869110107422,123.27393341064453,24594.716796875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5727,,,,,,,,,
,1000.0,0.010034095495939255,600.0,0.12149596959352493,600.0,1.0,100.0,5.55450963973999,1000.0,5727,0.011154195293784142,0.02500000037252903,255.61453247070312,15.426289558410645,32669.396484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5728,,,,,,,,,
,1000.0,0.010033857077360153,600.0,0.12134239077568054,600.0,1.0,100.0,8.479324340820312,1000.0,5728,0.011145258322358131,0.02500000037252903,198.4982452392578,35.949466705322266,19700.77734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5729,,,,,,,,,
,1000.0,0.010033683851361275,600.0,0.12129592895507812,600.0,1.0,100.0,10.038071632385254,1000.0,5729,0.011135868728160858,0.02500000037252903,199.5821533203125,50.381439208984375,19916.517578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5730,,,,,,,,,
,1000.0,0.01003352552652359,600.0,0.12137579917907715,600.0,1.0,100.0,5.198845386505127,1000.0,5730,0.011123432777822018,0.02500000037252903,79.06098937988281,13.513997077941895,3125.3203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5731,,,,,,,,,
,1000.0,0.01003332994878292,600.0,0.12142553925514221,600.0,1.0,100.0,6.760601997375488,1000.0,5731,0.011108416132628918,0.02500000037252903,202.39453125,22.852872848510742,20481.7734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5732,,,,,,,,,
,1000.0,0.010033158585429192,600.0,0.1215047836303711,600.0,1.0,100.0,8.576289176940918,1000.0,5732,0.011095201596617699,0.02500000037252903,105.721435546875,36.7763671875,5588.51123046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5733,,,,,,,,,
,1000.0,0.0100328978151083,600.0,0.12150555104017258,600.0,1.0,100.0,8.471026420593262,1000.0,5733,0.01110019814223051,0.02500000037252903,201.9838104248047,35.87914276123047,20398.73046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5734,,,,,,,,,
,1000.0,0.01003248430788517,600.0,0.12158805876970291,600.0,1.0,100.0,10.479413986206055,1000.0,5734,0.011105316691100597,0.02500000037252903,200.3446502685547,54.9090576171875,20068.98828125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5735,,,,,,,,,
,1000.0,0.010032023303210735,600.0,0.12158489227294922,600.0,1.0,100.0,10.072025299072266,1000.0,5735,0.011108404025435448,0.02500000037252903,179.2247314453125,50.72284698486328,16060.7509765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5736,,,,,,,,,
,1000.0,0.010031581856310368,600.0,0.12149685621261597,600.0,1.0,100.0,8.953131675720215,1000.0,5736,0.011103561148047447,0.02500000037252903,197.98597717285156,40.07928466796875,19599.224609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5737,,,,,,,,,
,1000.0,0.010031130164861679,600.0,0.1214970052242279,600.0,1.0,100.0,13.035964012145996,1000.0,5737,0.011100798845291138,0.02500000037252903,43.17483139038086,84.96817779541016,932.0330200195312,0.0,200.0,200.0,0
0.001,,,,,,,,,,5738,,,,,,,,,
,1000.0,0.010030741803348064,600.0,0.12150026857852936,600.0,1.0,100.0,10.924276351928711,1000.0,5738,0.011099152266979218,0.02500000037252903,251.78707885742188,59.6699104309082,31698.3671875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5739,,,,,,,,,
,1000.0,0.01003032736480236,600.0,0.12149988114833832,600.0,1.0,100.0,12.030876159667969,1000.0,5739,0.011096908710896969,0.02500000037252903,241.46759033203125,72.37098693847656,29153.296875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5740,,,,,,,,,
,1000.0,0.01002994179725647,600.0,0.12158424407243729,600.0,1.0,100.0,12.022878646850586,1000.0,5740,0.011097262613475323,0.02500000037252903,118.11984252929688,72.27481079101562,6976.14892578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5741,,,,,,,,,
,1000.0,0.01002947986125946,600.0,0.12166300415992737,600.0,1.0,100.0,5.929114818572998,1000.0,5741,0.011099174618721008,0.02500000037252903,235.09730529785156,17.577199935913086,27635.37109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5742,,,,,,,,,
,1000.0,0.010029057040810585,600.0,0.12161803245544434,600.0,1.0,100.0,11.968137741088867,1000.0,5742,0.011095623485744,0.02500000037252903,260.43792724609375,71.61817169189453,33913.953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5743,,,,,,,,,
,1000.0,0.01002870686352253,600.0,0.12165546417236328,600.0,1.0,100.0,15.713807106018066,1000.0,5743,0.011093003675341606,0.02500000037252903,200.30453491210938,123.46185302734375,20060.953125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5744,,,,,,,,,
,1000.0,0.010028420947492123,600.0,0.12160513550043106,600.0,1.0,100.0,8.377025604248047,1000.0,5744,0.01108652912080288,0.02500000037252903,47.348758697509766,35.0872802734375,1120.9525146484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5745,,,,,,,,,
,1000.0,0.01002809964120388,600.0,0.12164054811000824,600.0,1.0,100.0,13.047536849975586,1000.0,5745,0.0110837547108531,0.02500000037252903,242.65113830566406,85.11911010742188,29439.787109375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5746,,,,,,,,,
,1000.0,0.010027812793850899,600.0,0.1214408427476883,600.0,1.0,100.0,6.331067085266113,1000.0,5746,0.011072179302573204,0.02500000037252903,197.27296447753906,20.041208267211914,19458.310546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5747,,,,,,,,,
,1000.0,0.010027457028627396,600.0,0.12155438959598541,600.0,1.0,100.0,5.793246746063232,1000.0,5747,0.01106540858745575,0.02500000037252903,96.45252990722656,16.780855178833008,4651.544921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5748,,,,,,,,,
,1000.0,0.010027055628597736,600.0,0.12143277376890182,600.0,1.0,100.0,10.587471008300781,1000.0,5748,0.011049900203943253,0.02500000037252903,150.65762329101562,56.04727554321289,11348.8603515625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5749,,,,,,,,,
,1000.0,0.010026547126471996,600.0,0.12142933905124664,600.0,1.0,100.0,7.532924652099609,1000.0,5749,0.01103871501982212,0.02500000037252903,315.3284606933594,28.372478485107422,49716.015625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5750,,,,,,,,,
,1000.0,0.010026016272604465,600.0,0.12134481966495514,600.0,1.0,100.0,17.308517456054688,1000.0,5750,0.011025475338101387,0.02500000037252903,265.3525695800781,149.79241943359375,35205.9921875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5751,,,,,,,,,
,1000.0,0.010025598108768463,600.0,0.1212666928768158,600.0,1.0,100.0,8.14609432220459,1000.0,5751,0.011019518598914146,0.02500000037252903,164.97288513183594,33.17942810058594,13608.025390625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5752,,,,,,,,,
,1000.0,0.010025214403867722,600.0,0.1214282438158989,600.0,1.0,100.0,5.501438140869141,1000.0,5752,0.011016501113772392,0.02500000037252903,183.52256774902344,15.132909774780273,16840.267578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5753,,,,,,,,,
,1000.0,0.010024811141192913,600.0,0.12139241397380829,600.0,1.0,100.0,4.720007419586182,1000.0,5753,0.01101696491241455,0.02500000037252903,285.88836669921875,11.13923454284668,40866.078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5754,,,,,,,,,
,1000.0,0.01002445537596941,600.0,0.12146759033203125,600.0,1.0,100.0,5.9749979972839355,1000.0,5754,0.01101574208587408,0.02500000037252903,257.4287109375,17.850299835205078,33134.7734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5755,,,,,,,,,
,1000.0,0.010024267248809338,600.0,0.12159512937068939,600.0,1.0,100.0,13.361680030822754,1000.0,5755,0.011017492972314358,0.02500000037252903,195.60643005371094,89.26724243164062,19130.9375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5756,,,,,,,,,
,1000.0,0.010024002753198147,600.0,0.12168560177087784,600.0,1.0,100.0,10.601330757141113,1000.0,5756,0.01101776771247387,0.02500000037252903,117.41423034667969,56.19411087036133,6893.05078125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5757,,,,,,,,,
,1000.0,0.010023616254329681,600.0,0.12160784006118774,600.0,1.0,100.0,5.566707611083984,1000.0,5757,0.011011717841029167,0.02500000037252903,174.36074829101562,15.494117736816406,15200.833984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5758,,,,,,,,,
,1000.0,0.010023240000009537,600.0,0.12148604542016983,600.0,1.0,100.0,8.237133979797363,1000.0,5758,0.011006920598447323,0.02500000037252903,205.99807739257812,33.9251823425293,21217.60546875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5759,,,,,,,,,
,1000.0,0.010022900067269802,600.0,0.12147743999958038,600.0,1.0,100.0,4.775357246398926,1000.0,5759,0.01100217830389738,0.02500000037252903,66.18218231201172,11.402018547058105,2190.04052734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5760,,,,,,,,,
,1000.0,0.01002254243940115,600.0,0.12148654460906982,600.0,1.0,100.0,10.514547348022461,1000.0,5760,0.0109977712854743,0.02500000037252903,83.21602630615234,55.277854919433594,3462.45361328125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5761,,,,,,,,,
,1000.0,0.010022146627306938,600.0,0.12144433706998825,600.0,1.0,100.0,6.307986736297607,1000.0,5761,0.01098928228020668,0.02500000037252903,229.56381225585938,19.895347595214844,26349.7734375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5762,,,,,,,,,
,1000.0,0.010021893307566643,600.0,0.12143924832344055,600.0,1.0,100.0,6.356573104858398,1000.0,5762,0.01098145917057991,0.02500000037252903,260.89837646484375,20.20301055908203,34033.984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5763,,,,,,,,,
,1000.0,0.010021527297794819,600.0,0.12155290693044662,600.0,1.0,100.0,5.3364458084106445,1000.0,5763,0.01098231878131628,0.02500000037252903,224.9310760498047,14.238824844360352,25296.99609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5764,,,,,,,,,
,1000.0,0.010021175257861614,600.0,0.12156422436237335,600.0,1.0,100.0,10.70266342163086,1000.0,5764,0.0109793022274971,0.02500000037252903,216.64144897460938,57.27349853515625,23466.759765625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5765,,,,,,,,,
,1000.0,0.010020747780799866,600.0,0.12152499705553055,600.0,1.0,100.0,11.007598876953125,1000.0,5765,0.010974998585879803,0.02500000037252903,53.986900329589844,60.583614349365234,1457.292724609375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5766,,,,,,,,,
,1000.0,0.010020332410931587,600.0,0.1216505616903305,600.0,1.0,100.0,12.123274803161621,1000.0,5766,0.010980013757944107,0.02500000037252903,206.64578247070312,73.48690032958984,21351.240234375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5767,,,,,,,,,
,1000.0,0.01001985277980566,600.0,0.12165714800357819,600.0,1.0,100.0,14.369840621948242,1000.0,5767,0.010984780266880989,0.02500000037252903,85.11312103271484,103.24615478515625,3622.12158203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5768,,,,,,,,,
,1000.0,0.010019462555646896,600.0,0.12156993895769119,600.0,1.0,100.0,11.03304672241211,1000.0,5768,0.01098246406763792,0.02500000037252903,226.45664978027344,60.86405563354492,25641.30859375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5769,,,,,,,,,
,1000.0,0.010018909350037575,600.0,0.1215781569480896,600.0,1.0,100.0,10.818002700805664,1000.0,5769,0.010983636602759361,0.02500000037252903,244.91232299804688,58.51459503173828,29991.021484375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5770,,,,,,,,,
,1000.0,0.010018320754170418,600.0,0.1215895339846611,600.0,1.0,100.0,7.578302383422852,1000.0,5770,0.010993614792823792,0.02500000037252903,250.69203186035156,28.71533203125,31423.248046875,0.0,200.0,200.0,0
0.001,,,,,,,,,,5771,,,,,,,,,
,1000.0,0.01001776847988367,600.0,0.12156490981578827,600.0,1.0,100.0,5.530451774597168,1000.0,5771,0.011000285856425762,0.02500000037252903,99.40355682373047,15.292947769165039,4940.533203125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5772,,,,,,,,,
,1000.0,0.01001729629933834,600.0,0.12157005071640015,600.0,1.0,100.0,10.088171005249023,1000.0,5772,0.011004455387592316,0.02500000037252903,63.573177337646484,50.88559341430664,2020.7744140625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5773,,,,,,,,,
,1000.0,0.010016928426921368,600.0,0.12157055735588074,600.0,1.0,100.0,5.087384223937988,1000.0,5773,0.011006846092641354,0.02500000037252903,248.91546630859375,12.940738677978516,30979.453125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5774,,,,,,,,,
,1000.0,0.01001663412898779,600.0,0.12152615934610367,600.0,1.0,100.0,8.029871940612793,1000.0,5774,0.011007310822606087,0.02500000037252903,108.69561004638672,32.23942184448242,5907.3681640625,0.0,200.0,200.0,0
0.001,,,,,,,,,,5775,,,,,,,,,
,1000.0,0.010016491636633873,600.0,0.1215638816356659,600.0,1.0,100.0,11.758759498596191,1000.0,5775,0.011006562039256096,0.02500000037252903,167.372314453125,69.13421630859375,14006.7470703125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5776,,,,,,,,,
,1000.0,0.01001645065844059,600.0,0.12165050208568573,600.0,1.0,100.0,14.030108451843262,1000.0,5776,0.011016631498932838,0.02500000037252903,226.8648681640625,98.42196655273438,25733.833984375,0.0,200.0,200.0,0
0.001,,,,,,,,,,5777,,,,,,,,,
,1000.0,0.010016378946602345,600.0,0.12164732813835144,600.0,1.0,100.0,8.077556610107422,1000.0,5777,0.011028184555470943,0.02500000037252903,143.6289825439453,32.62345886230469,10314.642578125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5778,,,,,,,,,
,1000.0,0.010016227141022682,600.0,0.12165551632642746,600.0,1.0,100.0,9.529062271118164,1000.0,5778,0.0110397320240736,0.02500000037252903,86.33633422851562,45.40151596069336,3726.9814453125,0.0,200.0,200.0,0
0.001,,,,,,,,,,5779,,,,,,,,,
,1000.0,0.010016054846346378,600.0,0.1216934323310852,600.0,1.0,100.0,9.836063385009766,1000.0,5779,0.011042926460504532,0.02500000037252903,49.99284744262695,48.37406921386719,1249.642333984375,0.0,200.0,200.0,0
